iddespesa,medicos
31942,1000.0
31943,515.0
31944,1123.0
31952,830.0
31953,690.0
31955,1160.0
31956,815.0
31992,913.0
31993,1355.0
31994,1422.0
31996,810.0
32004,606.0
32018,1170.0
32019,920.0
32020,390.0
32021,1350.0
32022,1350.0
32023,625.0
32032,560.0
32033,492.0
32034,1170.0
32036,550.0
32047,1000.0
32048,1123.0
32049,810.0
32053,80.0
32061,830.0
32063,784.0
32064,1160.0
32065,815.0
32066,5.0
32070,913.0
32071,1355.0
32072,1422.0
32073,642.0
32101,300.0
32105,625.0
32106,1350.0
32107,920.0
32108,1170.0
32117,810.0
32118,1170.0
32119,492.0
32120,560.0
32121,813.0
32129,1000.0
32130,515.0
32131,1123.0
32139,1170.0
32140,1350.0
32154,1170.0
32155,1350.0
32156,625.0
32172,780.0
32177,492.0
32178,1170.0
32179,813.0
32180,810.0
32181,550.0
32195,1123.0
32196,1000.0
32205,830.0
32206,690.0
32208,815.0
32221,913.0
32222,1355.0
32223,1170.0
32224,642.0
32225,1422.0
32234,1160.0
32243,1170.0
32244,1350.0
32245,1040.0
32247,810.0
32270,560.0
32271,1170.0
32272,813.0
32273,810.0
32274,550.0
32284,1123.0
32285,1000.0
32304,830.0
32305,690.0
32306,784.0
32307,1160.0
32308,815.0
32314,5.71
32315,84.0
