iddespesa,alimentacao
5271,12.74
5265,387.0
5237,20.0
5198,140.0
5264,426.0
5231,86.16
5168,39.0
5169,37.48
5170,54.0
5133,438.05
5263,400.0
5167,5.61
5105,130.0
5096,5.96
5262,390.0
5230,83.36
5079,69.43
5080,52.0
5075,60.0
5067,39.53
