iddespesa,alimentacao
41104,14.0
41103,15.0
41102,30.0
41057,230.0
41034,15.0
41030,24.95
41029,30.0
40991,20.0
40990,15.0
40989,15.0
40988,15.0
40958,300.0
40931,41.9
40927,305.0
40919,45.0
40917,24.95
40915,15.0
40900,15.0
40879,15.0
40878,30.0
40845,160.0
40816,10.0
40799,15.0
40781,44.28
40780,20.0
40754,30.0
40752,141.68
40733,10.0
40732,13.0
40731,16.81
40707,90.0
40671,16.47
40669,39.0
40668,20.0
40663,10.0
