idreceita,Mensalidades
1367187,1.1303
1452646,2.0
1643437,2.0
1427862,50.33
1386160,50.45
1372505,51.2997
1372785,51.3188
1373041,51.3188
1440696,51.32
1460648,51.32
1546115,51.6838
1491921,51.77
1386159,51.99
1431206,52.78
1431217,52.78
1631835,52.7802
1459226,52.85
1459225,53.33
1475314,53.51
1485988,53.612
1459224,53.79
1427827,53.89
1459223,54.27
1491923,54.41
1427826,54.49
1475313,54.6926
1373537,55.24
1415552,55.24
1373369,55.2447
1377207,55.2657
1618835,55.38
1423899,55.48
1631991,55.5126
1643458,55.57
1413478,55.69
1438531,55.86
1373225,56.348
1373333,56.348
1499374,56.35
1434650,56.36
1443667,56.67
1631821,56.8036
1465633,56.82
1415540,56.84
1431254,56.84
1440721,56.84
1483910,56.8585
1420207,56.94
1618838,56.95
1643164,57.07
1474537,57.13
1449346,57.37
1431314,57.41
1420206,57.44
1455977,57.46
1566021,57.48
1645135,57.6
1407326,57.61
1631867,57.6851
1414995,57.69
1374563,57.7772
1648310,58.2
1372205,58.24
1398026,58.24
1427717,58.24
1436715,58.24
1442428,58.24
1491940,58.24
1493658,58.24
1427972,58.32
1618837,58.41
1374323,58.4913
1429519,58.59
1648308,58.72
1438168,58.79
1373704,58.8389
1439617,58.86
1430015,58.91
1618836,58.93
1403309,58.96
1429425,58.96
1429426,58.96
1442400,58.96
1632055,58.962
1374112,58.9791
1447072,58.98
1442515,59.0
1472456,59.0
1380978,59.01
1427790,59.13
1434256,59.17
1429518,59.19
1648307,59.23
1439616,59.39
1445412,59.41
1483236,59.41
1498065,59.41
1477107,59.42
1443024,59.47
1436685,59.48
1375645,59.513
1480738,59.53
1428085,59.54
1401470,59.6145
1453807,59.71
1642844,59.74
1430003,59.77
1491939,59.84
1645171,59.8818
1372032,60.05
1377267,60.0755
1491064,60.13
1471983,60.29
1423900,60.38
1376973,60.4232
1374276,60.5
1380977,60.53
1427700,60.58
1370950,60.6183
1371113,60.6183
1371125,60.6183
1428704,60.64
1431168,60.64
1432957,60.64
1436665,60.64
1488197,60.64
1566822,60.64
1566823,60.64
1624087,60.6411
1631806,60.6411
1442540,60.68
1443647,60.68
1645481,60.68
1471982,60.8
1420017,60.82
1511807,60.83
1456704,60.88
1475003,61.05
1374774,61.08
1374904,61.1052
1440781,61.11
1442598,61.11
1427699,61.13
1424149,61.16
1483884,61.16
1450939,61.17
1490969,61.17
1540056,61.2043
1407463,61.28
1646505,61.4
1519176,61.44
1642843,61.47
1429608,61.513
1430002,61.52
1648042,61.5514
1427698,61.66
1374701,61.6602
1374712,61.6602
1484884,61.68
1550994,61.68
1428755,61.85
1648311,61.93
1631797,61.9307
1566836,61.962
1642232,62.03
1482077,62.05
1631807,62.0588
1373607,62.1432
1374028,62.1571
1631776,62.3679
1490313,62.37
1450957,62.48
1642870,62.56
1480778,62.61
1482076,62.65
1399591,62.69
1432946,62.69
1440635,62.69
1457472,62.69
1463047,62.69
1476360,62.69
1477521,62.69
1486128,62.69
1491968,62.69
1491969,62.69
1491977,62.69
1566915,62.69
1451739,62.7
1442451,62.72
1431366,62.73
1374858,62.8452
1443014,62.85
1643459,62.87
1519175,62.9268
1631833,62.9407
1420420,62.99
1374700,63.0596
1373088,63.0616
1469639,63.18
1529624,63.4374
1423661,63.5
1468737,63.54
1641681,63.54
1641682,63.54
1444998,63.55
1455978,63.68
1444917,63.69
1469638,63.73
1496659,63.81
1546138,63.8494
1369317,63.8964
1631829,63.8964
1631836,63.8964
1380800,63.92
1412185,63.92
1421646,63.92
1459189,63.92
1485574,63.92
1491988,63.92
1369354,63.9203
1370666,63.9204
1631848,63.9204
1474830,63.95
1442385,64.02
1439601,64.113
1541534,64.113
1374359,64.2234
1451703,64.37
1407110,64.4
1555421,64.48
1399817,64.52
1498648,64.57
1624141,64.63
1631865,64.63
1429362,64.69
1632022,64.72
1419964,64.73
1440671,64.74
1423926,64.82
1646747,64.98
1557515,65.1133
1498647,65.14
1377131,65.26
1459188,65.35
1369353,65.3518
1397607,65.39
1453805,65.41
1374895,65.49
1431106,65.58
1444895,65.74
1451624,65.74
1369576,65.7405
1447083,65.7921
1440609,65.8312
1474829,65.86
1385614,65.87
1375237,65.8932
1421748,66.12
1490970,66.22
1376863,66.2544
1624393,66.31
1504914,66.32
1631859,66.3208
1427532,66.49
1447224,66.49
1380630,66.53
1380667,66.53
1397372,66.53
1397373,66.53
1397409,66.53
1410108,66.53
1421587,66.53
1421597,66.53
1474120,66.53
1373489,66.6136
1455919,66.81
1375404,66.8932
1459302,66.91
1415518,67.04
1419718,67.12
1371371,67.1217
1443563,67.1731
1647827,67.23
1420465,67.24
1443677,67.24
1456679,67.2521
1449271,67.4098
1373237,67.4355
1433683,67.49
1433013,67.5
1503296,67.68
1460598,67.7253
1375537,67.757
1480779,67.78
1505651,67.7856
1401323,67.84
1404938,67.84
1414651,67.84
1417352,67.84
1419172,67.84
1419198,67.84
1419242,67.84
1419335,67.84
1419472,67.84
1419483,67.84
1423442,67.84
1423443,67.84
1423521,67.84
1476372,67.84
1477519,67.84
1481271,67.84
1487384,67.84
1514022,67.84
1519715,67.84
1546156,67.84
1647818,67.84
1397443,67.96
1454435,68.0
1458159,68.0
1474424,68.0
1476153,68.0
1479260,68.0
1481480,68.0
1481540,68.0
1482606,68.0
1482710,68.0
1483656,68.0
1483657,68.0
1484508,68.0
1485526,68.0
1488352,68.0
1488354,68.0
1488878,68.0
1489292,68.0
1489481,68.0
1490296,68.0
1490535,68.0
1490934,68.0
1491013,68.0
1491191,68.0
1491799,68.0
1492143,68.0
1492221,68.0
1492498,68.0
1493305,68.0
1495021,68.0
1495315,68.0
1495553,68.0
1496621,68.0
1496757,68.0
1496967,68.0
1497399,68.0
1498316,68.0
1500035,68.0
1503440,68.0
1504353,68.0
1505409,68.0
1506521,68.0
1508075,68.0
1509046,68.0
1509596,68.0
1509838,68.0
1510503,68.0
1511030,68.0
1511918,68.0
1512559,68.0
1512823,68.0
1513302,68.0
1514105,68.0
1514119,68.0
1514611,68.0
1514735,68.0
1514801,68.0
1515934,68.0
1517036,68.0
1517542,68.0
1517974,68.0
1518339,68.0
1518522,68.0
1518557,68.0
1521071,68.0
1524964,68.0
1525322,68.0
1525554,68.0
1527223,68.0
1528233,68.0
1535113,68.0
1535494,68.0
1535732,68.0
1536198,68.0
1536872,68.0
1536969,68.0
1536970,68.0
1536994,68.0
1537031,68.0
1537228,68.0
1537616,68.0
1537717,68.0
1538129,68.0
1538475,68.0
1539821,68.0
1541151,68.0
1541232,68.0
1542195,68.0
1542437,68.0
1542554,68.0
1542577,68.0
1542578,68.0
1542652,68.0
1542821,68.0
1543355,68.0
1543451,68.0
1543466,68.0
1543858,68.0
1544425,68.0
1545272,68.0
1545367,68.0
1547975,68.0
1550958,68.0
1551017,68.0
1555043,68.0
1555072,68.0
1555139,68.0
1556225,68.0
1556369,68.0
1556405,68.0
1557243,68.0
1557656,68.0
1558085,68.0
1559872,68.0
1559889,68.0
1560225,68.0
1561115,68.0
1561631,68.0
1561632,68.0
1562415,68.0
1563965,68.0
1564012,68.0
1564655,68.0
1575325,68.0
1575884,68.0
1576013,68.0
1583690,68.0
1583823,68.0
1584513,68.0
1584514,68.0
1584998,68.0
1587759,68.0
1588028,68.0
1596864,68.0
1596899,68.0
1596914,68.0
1597151,68.0
1597163,68.0
1598496,68.0
1600668,68.0
1600817,68.0
1600893,68.0
1600945,68.0
1601659,68.0
1601721,68.0
1601799,68.0
1601963,68.0
1615429,68.0
1617274,68.0
1617350,68.0
1617376,68.0
1617429,68.0
1617441,68.0
1617481,68.0
1621516,68.0
1621798,68.0
1622347,68.0
1622407,68.0
1622846,68.0
1623039,68.0
1623150,68.0
1624181,68.0
1624373,68.0
1624694,68.0
1624829,68.0
1625439,68.0
1625499,68.0
1625500,68.0
1625501,68.0
1625502,68.0
1625811,68.0
1626209,68.0
1627269,68.0
1627417,68.0
1627752,68.0
1627763,68.0
1627764,68.0
1627803,68.0
1627880,68.0
1628419,68.0
1628713,68.0
1628792,68.0
1629819,68.0
1629843,68.0
1629893,68.0
1629976,68.0
1630087,68.0
1630213,68.0
1631327,68.0
1631421,68.0
1631502,68.0
1631519,68.0
1631559,68.0
1631730,68.0
1631885,68.0
1631886,68.0
1631919,68.0
1632175,68.0
1632301,68.0
1632396,68.0
1632454,68.0
1632620,68.0
1632695,68.0
1632975,68.0
1633076,68.0
1633711,68.0
1633754,68.0
1634031,68.0
1634207,68.0
1634266,68.0
1634267,68.0
1642084,68.0
1642087,68.0
1642279,68.0
1642290,68.0
1642555,68.0
1642886,68.0
1643071,68.0
1643901,68.0
1645226,68.0
1645917,68.0
