iddespesa,medicos
47652,650.0
47653,1313.0
47654,1290.0
47673,1290.0
47674,1062.0
47675,590.0
47676,1533.0
47679,590.0
47680,572.0
47681,620.0
47682,1570.0
47697,1649.0
47698,1355.0
47699,1518.0
47700,1355.0
47701,660.0
47705,557.0
47738,660.0
47746,1313.0
47747,882.0
47748,480.0
47759,1290.0
47769,480.0
47804,710.0
47805,1290.0
47806,654.0
47881,1313.0
47882,650.0
47883,1290.0
47885,1062.0
47886,1533.0
47887,590.0
47888,1290.0
47892,872.0
47893,1008.0
47894,1290.0
47895,860.0
47897,620.0
47898,1570.0
47899,590.0
47903,572.0
47912,1355.0
47913,1355.0
47914,660.0
47915,710.0
47924,557.0
47953,480.0
47960,956.0
47961,956.0
47962,480.0
47963,1313.0
47964,882.0
47984,1290.0
47994,1290.0
48026,654.0
48027,1290.0
48028,860.0
48029,872.0
48033,1313.0
48034,1290.0
48047,650.0
48057,1062.0
48058,1533.0
48059,1290.0
48060,590.0
48064,620.0
48067,590.0
48070,572.0
48088,557.0
48091,1649.0
48092,1355.0
48093,1355.0
48094,710.0
48098,660.0
48116,480.0
48123,1570.0
48124,480.0
48125,1313.0
48126,650.0
48127,882.0
48128,1290.0
48138,1290.0
48139,654.0
48151,1290.0
48152,860.0
48169,872.0
48190,1290.0
48191,1313.0
48192,650.0
48196,1290.0
48201,1062.0
48202,590.0
48203,1533.0
48205,590.0
48206,620.0
48207,572.0
48208,1570.0
48214,557.0
48215,1290.0
48216,710.0
48218,1355.0
48226,660.0
48236,956.0
48237,956.0
48258,1290.0
48259,480.0
48260,1313.0
48261,882.0
48311,1290.0
48312,654.0
48313,860.0
48314,1290.0
48315,872.0
48317,1290.0
48348,590.0
48349,1533.0
48350,1290.0
48351,620.0
48352,590.0
48355,650.0
48370,1570.0
