iddespesa,medicos
732251,550.0
732252,630.0
732253,1260.0
732254,1182.0
732255,945.0
732256,1361.25
732257,756.0
732258,1386.0
732259,944.0
732260,720.0
732273,1082.0
732274,1182.0
732275,834.0
732276,1000.0
732277,1320.0
732278,1298.0
732279,735.0
732281,742.5
732282,620.0
732283,1000.0
732284,1190.0
732285,525.0
732286,625.0
732287,660.0
732288,1000.0
732289,487.2
732290,882.0
732291,775.0
732292,720.0
732293,970.0
732294,1224.0
732295,950.0
732296,630.0
732297,735.0
732298,1000.0
732299,630.0
732300,690.0
732301,635.0
732302,1000.0
732303,945.0
732304,1000.0
732305,1600.0
732306,287.0
732307,990.0
732311,732.0
732314,650.0
732315,1000.0
732316,1700.0
732317,1000.0
732318,1250.0
732319,1100.0
732320,650.0
732321,1050.0
732322,840.0
732323,1300.0
732324,1312.0
732325,834.0
732326,1000.0
732327,970.0
732328,944.0
732329,1000.0
733141,1182.0
733142,550.0
733143,630.0
733144,1386.0
733145,200.0
733152,1000.0
733153,1260.0
733154,944.0
733155,720.0
733156,805.0
733157,2000.0
733158,1134.0
733159,1082.0
733160,1302.0
733161,1320.0
733162,805.0
733169,630.0
733170,708.0
733171,620.0
733172,1000.0
733173,1000.0
733174,525.0
733175,1190.0
733177,660.0
733178,1000.0
733179,775.0
733180,720.0
733181,730.8
733182,970.0
733183,1224.0
733184,1040.0
733185,840.0
733186,950.0
733187,1000.0
733188,1000.0
733189,630.0
733190,1260.0
733191,735.0
733192,1000.0
733193,635.0
733194,1050.0
733196,1260.0
733197,1265.0
733200,287.0
733202,620.0
733203,1085.0
733204,732.0
733205,990.0
733207,650.0
733208,1300.0
733209,1265.0
733210,1100.0
733211,650.0
733212,1134.0
733213,1082.0
733214,1300.0
733217,1200.0
733218,1000.0
733219,970.0
733220,944.0
733221,1500.0
733222,1000.0
733756,1000.0
733757,550.0
733758,630.0
733759,1050.0
733760,1386.0
733761,756.0
733762,1260.0
733763,944.0
733764,720.0
733765,770.0
733766,805.0
733767,1134.0
733768,1050.0
733769,1082.0
733770,1320.0
733771,1000.0
733772,805.0
733773,805.0
733774,708.0
733775,1300.0
733776,330.0
733777,525.0
733778,1190.0
733779,660.0
733780,1400.0
733988,730.8
733989,720.0
733990,775.0
733991,970.0
733992,1224.0
733993,1040.0
733994,840.0
733996,1000.0
733999,1000.0
734000,950.0
734001,735.0
734003,1000.0
734005,330.0
734006,690.0
734007,635.0
734008,1000.0
734009,945.0
734010,1000.0
734014,1000.0
734016,1260.0
734018,690.0
734045,287.0
734048,732.0
734049,920.0
734051,650.0
734055,1302.0
734057,1000.0
734059,1000.0
734061,1265.0
734062,600.0
734064,1100.0
734066,650.0
734068,1134.0
734070,1050.0
734072,1082.0
734074,1300.0
734076,1000.0
734078,1000.0
734080,970.0
734081,944.0
734258,625.0
734259,630.0
734260,1260.0
734261,1386.0
734262,944.0
734263,720.0
734264,600.0
734265,805.0
734266,1134.0
734267,420.0
734268,1380.0
734269,1000.0
734270,1000.0
734271,330.0
734272,805.0
734273,805.0
734274,650.0
734275,550.0
734277,2000.0
734278,1300.0
734279,1190.0
734280,1300.0
734447,730.0
734448,1200.0
734449,1300.0
734450,1300.0
734451,670.0
734453,1300.0
734454,690.0
734455,1050.0
734456,575.0
734457,945.0
734458,1000.0
734459,690.0
734460,287.0
734461,620.0
734462,732.0
734463,990.0
734464,920.0
734465,650.0
734466,1000.0
734467,1000.0
734468,420.0
734469,1955.0
734470,1100.0
734471,1134.0
734472,1300.0
734473,1082.0
734474,1312.0
734475,920.0
734476,1000.0
734477,970.0
734478,944.0
734479,1000.0
734684,1000.0
734685,540.0
734686,550.0
734687,1092.0
734688,567.0
734689,1000.0
734690,2000.0
734692,1000.0
734694,1701.0
734695,1000.0
734696,505.0
734702,1560.0
734704,330.0
734705,330.0
734709,630.01
734710,1260.0
734711,1260.0
734712,1330.0
734713,1064.0
734716,1080.0
734717,1000.0
734718,1000.0
734720,1260.0
734721,770.0
734722,1125.0
734725,1344.0
734726,1485.0
734727,550.0
734735,708.0
734744,1725.0
734745,567.0
734746,840.0
734747,1080.0
734748,990.0
734753,1764.0
734754,1000.0
734756,1082.0
734761,945.0
734762,550.0
734763,1092.0
734764,1000.0
734765,1000.0
734766,1000.0
734767,1260.0
734768,756.0
734769,567.0
734777,505.0
734779,1000.0
734780,1417.5
734781,1560.0
734784,1000.0
734785,1298.0
734786,330.0
734787,330.0
734789,1330.0
734790,1064.0
734794,630.01
734795,1260.0
734796,1260.0
734798,1300.0
734799,1080.0
734800,550.0
734801,1125.0
734802,1100.0
734803,1100.0
734804,990.0
734806,708.0
734807,1150.0
734808,1200.0
734809,1200.0
734810,1300.0
734812,1080.0
734813,1260.0
734814,567.0
734815,1955.0
734819,1170.0
734823,1312.0
734824,1265.0
734825,1265.0
734827,1764.0
734828,1000.0
734829,945.0
734830,1150.0
734832,834.0
734835,550.0
734836,1092.0
734837,1000.0
734838,2000.0
734839,567.0
734840,945.0
734841,1000.0
734842,1000.0
734843,850.5
734846,505.0
734847,1560.0
734849,1000.0
734850,916.63
734851,1298.0
734852,1080.0
734853,1330.0
734854,1064.0
734857,550.0
734858,1125.0
734860,630.01
734861,1260.0
734862,1260.0
734864,1039.5
734865,1050.55
734866,1300.0
734867,1125.0
734878,708.0
734879,1080.0
734881,567.0
734882,990.0
734887,1955.0
734888,805.0
734891,1000.0
734892,1312.0
734895,1000.0
734897,1092.0
734899,945.0
734901,550.0
734902,1000.0
734905,567.0
734906,756.0
734907,1955.0
734909,1000.0
734910,2000.0
734916,1000.0
734917,630.01
734918,1680.0
734919,505.0
734927,1701.0
734928,1000.0
734929,1560.0
734930,1344.0
734934,1298.0
734937,1150.0
734938,1200.0
734939,1200.0
734945,1080.0
734946,1725.0
734947,567.0
734949,1150.0
734961,1000.0
734962,1764.0
734963,630.01
734964,1200.0
734965,756.0
734966,567.0
734967,945.0
734968,1000.0
734969,2000.0
734970,1000.0
734972,1000.0
734973,1074.0
734974,1074.0
734975,1085.05
734978,1560.0
734979,1265.0
734980,1265.0
734981,1000.0
734982,1000.0
734983,1701.0
734985,1298.0
734994,1000.0
735025,550.0
735026,630.0
735027,1386.0
735028,1260.0
735029,944.0
735030,720.0
735031,945.0
735032,1134.0
735033,1050.0
735034,1320.0
735035,1000.0
735036,330.0
735037,805.0
735038,1150.0
735039,2000.0
735040,1300.0
735041,1190.0
735042,1300.0
