iddespesa,medicos
467639,2140.0
467640,1070.0
467641,1590.0
467642,990.0
467643,590.0
467644,1060.0
467646,1140.0
467647,600.0
467648,1250.0
467649,1070.0
467654,1590.0
467655,1210.0
467656,810.0
467657,1070.0
467658,1060.0
467659,690.0
467660,2310.0
467661,1070.0
467662,810.0
467663,1180.0
467664,1470.0
467665,1210.0
467735,1250.0
467736,1590.0
467737,1110.0
467738,1450.0
467739,1070.0
467740,2140.0
467742,1210.0
467743,535.0
467744,535.0
467745,1070.0
467746,1340.0
467752,1340.0
467754,1070.0
467755,1210.0
467756,790.0
467757,1080.0
467758,640.0
467760,1590.0
467761,350.0
467762,1320.0
467763,1240.0
467784,1070.0
467789,1070.0
467790,1070.0
467791,1340.0
467792,610.0
467793,690.0
467796,1210.0
467797,1020.0
467865,1070.0
467866,1070.0
467886,620.0
467887,610.0
467921,1070.0
467922,1470.0
467923,1310.0
467924,1340.0
467925,1240.0
467926,1030.0
467927,1070.0
467928,1590.0
467929,780.0
467930,880.0
467931,610.0
467991,810.0
467992,690.0
467993,1180.0
467994,1210.0
467995,1070.0
467996,1070.0
467997,1210.0
467998,1060.0
467999,2310.0
468000,1470.0
468014,810.0
468072,1210.0
468074,2140.0
468075,1340.0
468076,1250.0
468077,1140.0
468078,600.0
468079,1070.0
468083,1590.0
468084,1070.0
468086,590.0
468087,1060.0
468088,990.0
468099,760.0
468200,1210.0
468201,1450.0
468202,1070.0
468203,1340.0
468204,1070.0
468205,1070.0
468206,1070.0
468207,1340.0
468208,1070.0
468210,1050.0
468233,1070.0
468234,1070.0
468235,1240.0
468236,350.0
468237,640.0
468239,790.0
468240,1590.0
468241,1590.0
468242,1210.0
468243,1080.0
468244,1070.0
468306,690.0
468307,610.0
468308,1070.0
468309,1070.0
468310,1540.0
468311,1070.0
468312,1070.0
468399,620.0
468401,610.0
468469,610.0
468470,1590.0
468471,1340.0
468472,1070.0
468473,1240.0
468474,880.0
468475,1030.0
468476,1470.0
468477,1550.0
468478,1310.0
468479,1070.0
468516,690.0
468517,810.0
468518,1070.0
468519,1210.0
468520,1070.0
468521,1180.0
468522,1470.0
468523,1060.0
468524,1210.0
468525,2310.0
468638,2140.0
468639,590.0
468640,1060.0
468641,990.0
468642,1140.0
468643,1070.0
468645,1070.0
468646,1250.0
468647,1340.0
468648,600.0
468649,1340.0
468651,760.0
468768,1070.0
468769,2140.0
468770,1110.0
468771,1050.0
468772,1340.0
468773,1210.0
468774,1450.0
468775,1250.0
468778,1340.0
468780,1070.0
468781,1070.0
468789,350.0
468790,790.0
468791,1470.0
468792,1340.0
468793,1590.0
468794,1070.0
468795,1070.0
468796,1070.0
468797,1080.0
468798,1210.0
468832,800.0
468864,690.0
468865,610.0
468866,1590.0
468867,1070.0
468870,2140.0
468871,1070.0
468874,1240.0
468909,880.0
468910,1030.0
468911,1310.0
468914,1240.0
468915,1070.0
468917,1340.0
468918,1550.0
468919,1340.0
468925,1070.0
468928,620.0
468930,610.0
468968,610.0
469001,1070.0
469002,690.0
469003,810.0
469004,1470.0
469006,1210.0
469007,2310.0
469008,1210.0
469009,1060.0
469011,1180.0
469013,810.0
469017,1070.0
469052,600.0
469053,1340.0
469055,1590.0
469056,760.0
469057,990.0
469058,1060.0
469059,2140.0
469060,1070.0
469062,590.0
469064,1140.0
469067,1070.0
469068,1250.0
469093,1210.0
469094,1340.0
469095,1070.0
469096,1050.0
469098,1450.0
469105,2140.0
469116,1340.0
469117,1070.0
469122,1070.0
469129,640.0
469131,1210.0
469133,1590.0
469134,1240.0
469135,350.0
469136,1070.0
469137,1070.0
469138,1340.0
469145,1070.0
469223,1340.0
469224,610.0
469225,690.0
469226,610.0
469227,1240.0
469228,1210.0
469230,1070.0
469234,1070.0
469238,620.0
469240,810.0
469242,1020.0
469273,1080.0
469289,1470.0
469290,880.0
469291,1030.0
469292,1310.0
469293,610.0
469295,1240.0
469296,1070.0
469298,1340.0
469299,1550.0
469300,1340.0
469306,1070.0
469328,1070.0
469329,690.0
469330,810.0
469331,1470.0
469334,1070.0
469335,1210.0
469336,1060.0
469338,1180.0
469340,810.0
469377,1070.0
469378,1340.0
469391,600.0
469392,1340.0
469394,1340.0
469395,760.0
469396,990.0
469397,1060.0
469398,2140.0
469399,1070.0
469403,1140.0
469406,1070.0
469407,1250.0
469418,1070.0
469446,535.0
469447,1340.0
469448,1210.0
469449,1110.0
469450,1050.0
469451,2140.0
469452,535.0
469453,1070.0
469454,1340.0
469455,1070.0
