idreceita,Mensalidades
1500183,74.66
1619064,126.91
1417865,128.64
1596963,164.0
1498015,128.68
1407217,139.1178
1463220,164.0
1528513,164.0
1619068,278.0
1374795,139.95
1375293,168.81
1380575,74.65
1397120,262.57
1417384,142.781
1417792,105.95
1426310,147.04
1428478,145.8
1437063,160.31
1493622,63.92
1493623,63.39
1493624,61.78
1619075,145.0
1619090,114.43
1619091,113.47
1619092,110.5
1619106,232.0
1619118,82.42
1619129,115.4102
1371745,113.45
1374380,237.63
1385289,113.56
1386999,162.33
1394384,227.36
1395432,163.66
1396477,141.77
1397369,66.53
1397439,69.73
1406886,158.31
1412146,138.91
1412174,102.79
1413499,109.66
1414854,143.0019
1415804,61.78
1417334,63.13
1417594,61.73
1417636,136.14
1417810,57.37
1425116,277.55
1425393,162.46
1428518,81.02
1434146,66.53
1434247,166.21
1434785,158.39
1434787,162.76
1435177,115.84
1435328,110.46
1435929,62.7
1438326,160.31
1438597,62.69
1439374,125.89
1439505,163.76
1440157,315.04
1447019,153.28
1448248,156.79
1448336,94.0
1448830,68.0
1450975,57.32
1458519,167.83
1458973,158.31
1459609,160.31
1463329,164.0
1463383,68.0
1464337,160.31
1466540,68.0
1476341,88.59
1510916,245.0
1527890,147.7
1547327,213.9951
1547350,209.0
1547895,192.3134
1619141,87.6605
1369458,138.49
1369525,114.4382
1374879,150.8299
1380059,206.03
1382403,75.95
1386772,162.76
1394371,146.33
1394372,145.1
1394373,141.38
1394388,135.83
1396128,114.09
1396129,111.36
1396756,158.3135
1397660,136.86
1398292,134.83
1403038,145.41
1415462,139.98
1415728,138.49
1416555,96.33
1416556,104.83
1416796,81.0442
1417076,146.6225
1417697,57.54
1417698,57.05
1417852,213.17
1417938,93.75
1419585,138.49
1419602,138.49
1419634,66.12
1419700,139.7
1419757,110.04
1423774,134.28
1424304,142.0907
1425661,58.32
1428255,166.3578
1432471,160.31
1432578,160.31
1433772,74.66
1434154,145.88
1435457,162.331
1439075,118.65
1439625,114.6844
1440168,103.9
1440169,103.02
1445043,221.8861
1446626,74.66
1446841,130.0
1448297,130.0
1448353,146.0
1449326,115.58
1452643,160.308
1458925,140.35
1458926,139.17
1463708,89.0
1474730,131.76
1475310,54.7086
1476589,141.38
1477554,138.8106
1496056,68.0
1497145,160.31
1498541,258.96
1508423,164.0
1510500,68.0
1511004,164.0
1513683,164.0
1518500,91.95
1518501,91.08
1520712,69.54
1526444,107.13
1527248,81.0
1527853,89.78
1527900,78.24
1532149,91.35
1535359,137.1222
1535834,107.34
1537624,116.34
1537808,138.76
1537952,139.9849
1538223,145.0
1539532,253.0
1546508,156.75
1546612,159.01
1550096,164.0
1586927,160.308
1619154,164.0
1619168,91.93
1619850,145.0
1619864,164.0
1619878,81.0
1367256,69.17
1371140,60.6411
1372706,121.1995
1373174,117.84
1373785,126.906
1374368,134.3147
1374949,187.0878
1380075,104.89
1380111,162.76
1380281,158.25
1380439,89.44
1380461,158.31
1380627,66.53
1380920,114.9
