idreceita,Mensalidades
96115,79.0
101501,215.07
101504,176.11
101499,137.31
101502,235.31
101505,215.25
101534,217.66
100574,300.0
108044,213.87
95901,90.64
108046,443.48
108047,170.0
95906,75.74
108049,473.87
108050,422.2
95826,83.11
100575,270.0
108058,168.8445
108060,79.0
95918,285.0
108086,251.811
108087,140.0
96031,86.63
96107,229.66
100769,204.58
101508,227.5
101510,82.92
101511,270.0
101512,225.0
101509,116.19
101513,320.0
95900,197.45
100432,215.07
100392,87.48
100399,93.52
100583,90.64
100753,388.41
100596,211.09
95893,198.0
95927,320.0
95925,235.0
95889,129.0
95887,79.0
95917,79.0
95885,225.0
95907,589.82
100415,253.31
100582,225.0
101044,170.0
100680,130.0
100590,225.0
100629,79.0
100786,317.0
100576,270.0
100623,91.15
100601,86.11
101006,119.0
100599,110.0
100572,490.5
100598,91.92
100584,236.94
88987,302.29
95676,90.89
95700,84.87
95774,90.91
100422,226.81
95937,221.92
101503,215.6
108153,244.3619
108143,170.0
108156,245.5
108163,234.0
95603,81.13
95638,94.34
96116,180.28
101681,176.33
108171,85.0
96147,215.07
96098,582.99
95903,87.48
98627,178.0
101517,97.3
101514,83.22
100396,224.63
101217,415.25
100388,375.38
100395,224.63
100593,225.0
100581,245.07
100733,85.0
100649,287.0
100707,102.8
100678,91.37
100781,139.91
100780,338.85
100754,225.97
95777,90.91
101519,225.0
95587,292.92
95822,291.47
96126,250.6736
108204,505.0
108207,270.0
108206,167.99
100933,225.0
100981,97.3
108220,85.0
108232,245.25
108234,225.0
98634,79.0
100617,120.0
100389,93.33
100595,178.0
108210,270.0
96065,285.0
101527,226.1
101524,206.7
101523,215.5
101522,229.47
101528,226.1
101525,120.71
101526,452.2
101521,227.5
100648,208.0
92008,128.81
95931,125.0
100401,236.94
95813,86.11
95809,151.14
100391,223.43
100448,172.93
100608,110.0
100804,85.0
100759,241.93
100640,445.0
100945,86.2
100740,133.45
107321,270.0
95742,90.89
89252,240.72
108277,227.27
108278,221.64
100387,199.15
100435,204.99
108282,79.0
108293,221.64
100609,245.25
108300,148.12
96986,125.0
101536,222.86
101542,130.0
101538,121.2
101533,215.07
100620,221.56
101530,127.46
101539,226.1
101531,197.69
101532,215.07
101537,195.0
101543,234.0
101541,468.0
101540,258.86
89215,81.58
100426,336.15
100458,269.42
100442,204.58
100404,90.64
100428,204.58
100400,215.07
100799,215.07
100974,94.04
100407,215.6
100710,110.0
100729,84.46
100931,107.91
100642,86.11
100622,245.25
100638,88.85
100802,236.94
100975,93.52
100661,224.63
100413,224.63
108327,110.0
101560,116.65
101500,215.07
108342,85.0
100862,225.0
108356,130.0
95614,89.89
96010,72.0
101546,144.11
101548,116.19
101547,186.43
101551,588.0
101544,669.37
101545,87.48
101549,79.11
100868,236.94
108382,224.0201
108383,222.0801
108384,220.0801
108385,210.0
96994,91.15
100394,222.84
101550,225.0
101552,89.4
101558,215.25
101556,214.91
101555,182.55
101559,85.0
101562,429.29
101568,225.0
101566,76.11
101569,198.0
101567,45.78
101564,223.06
101563,165.68
108402,190.53
108403,186.41
100694,463.0
108405,775.0
108416,188.58
108417,215.49
100403,184.91
108418,540.0
108428,270.0
108441,459.1988
108442,245.0
108444,285.0
100752,85.0
100725,188.31
100397,245.5
108448,640.0
95432,565.4647
100466,221.66
100393,222.84
100420,222.84
100412,222.84
100675,85.0
100693,445.0
100692,423.0
100657,85.0
100854,270.0
100654,130.0
100634,735.0
100632,225.0
101114,85.0
100628,85.0
100711,85.0
100788,85.0
100666,270.0
100624,84.46
101009,89.92
100921,83.11
100840,88.85
100619,248.74
96164,80.66
95770,173.66
95913,86.23
108481,246.4758
108482,107.9102
100672,285.0
96090,218.94
100669,285.0
89135,88.05
95435,243.3847
108492,94.52
108493,91.91
108496,91.55
108497,85.0
96138,135.0
101575,79.11
101577,159.0
101570,306.58
101571,227.5
101573,206.7
108506,225.0
108508,223.43
100417,91.91
95477,201.87
95457,228.48
100475,144.68
100473,269.68
100431,245.5
100472,269.68
100427,233.5
100416,245.5
100437,247.47
100441,236.94
100837,85.0
100673,270.0
100813,119.0
100716,270.0
100776,330.0
100809,170.0
100748,85.0
100679,215.0
100687,182.3
100727,198.9
100823,119.9
100726,86.11
100685,245.25
100703,208.3
89273,85.35
95741,381.93
97005,147.99
95920,90.86
100460,204.58
101614,201.32
101565,135.71
108531,69.0
95834,285.0
100612,171.4
98687,158.0
101554,147.83
101581,227.5
101583,189.27
101585,79.11
101586,173.0
101580,248.35
101582,167.04
101529,346.39
96053,457.2683
100424,83.22
100793,225.0
100730,270.0
100689,85.0
101012,89.92
100705,245.25
101127,238.81
95908,241.65
100607,85.0
100621,84.9
95919,91.047
100421,221.64
100720,225.0
100636,140.0
108559,357.0
100797,270.0
101579,409.18
100800,257.38
96018,296.27
108577,86.2
108578,86.2
96029,231.01
108583,445.67
100739,160.0
101515,229.7067
101591,81.85
101594,210.0
101587,155.39
101590,229.47
101589,218.94
106921,85.0
101592,68.54
101593,160.0
95909,118.42
95478,227.99
100430,222.84
106985,289.0
106876,85.0
100695,240.07
100807,120.0
100709,85.0
100746,212.1
100728,146.82
100741,1366.61
107185,85.0
100577,290.87
95567,139.0
95454,95.9
108599,175.14
108600,65.41
108601,65.41
100750,85.0
108616,473.4
108603,660.0
98648,158.66
101601,85.0
101598,128.64
108627,213.91
95747,155.0
100735,225.0
100896,225.0
100706,86.14
100756,271.93
100919,253.31
98697,224.6
81368,93.29
100684,85.0
108634,99.0
101578,388.03
100755,173.76
108656,270.0
95646,378.78
96123,337.74
101605,192.09
101604,91.37
101602,493.7
101607,85.0
101606,169.31
95862,389.424
100865,160.0
100758,86.11
108683,62.0743
108684,130.0
100592,135.0
101610,90.64
101609,394.76
101608,218.94
101613,91.92
107306,210.0
101615,79.11
101957,86.11
107235,89.0
107225,89.0
101616,424.65
101617,197.45
107434,446.11
101624,120.0
101622,182.31
101623,190.82
101619,218.94
100847,430.13
100440,83.22
100434,173.0
100817,85.0
100732,368.11
100749,237.0
100747,251.93
100603,194.08
95576,88.68
100664,87.91
100613,90.94
108710,140.0
100814,67.2
108723,85.0
108734,69.0
89101,206.01
100772,206.01
95769,243.21
100957,225.0
