iddespesa,medicos
10236,1050.0
10237,1100.0
10238,830.0
10239,420.0
10243,420.0
10244,780.0
10249,525.0
10250,1000.0
10251,840.0
10258,1080.0
10259,840.0
10269,785.0
10272,1050.0
10273,830.0
10274,1100.0
10282,780.0
10283,1000.0
10284,840.0
10288,840.0
10289,1080.0
10299,785.0
10300,785.0
10302,420.0
10303,1100.0
10304,830.0
10305,500.0
10306,1050.0
10314,840.0
10316,500.0
10318,400.0
10319,420.0
10320,630.0
10321,840.0
10328,780.0
10329,420.0
10332,1000.0
10333,840.0
10334,525.0
10336,840.0
10340,1080.0
10341,785.0
10342,785.0
10352,840.0
10354,500.0
10355,400.0
10356,1050.0
10357,1100.0
10358,830.0
10359,420.0
10360,400.0
10361,525.0
10362,420.0
10363,840.0
10364,1000.0
10365,630.0
10366,780.0
10378,840.0
10384,840.0
10385,1080.0
10390,1440.0
10425,550.0
10426,550.02
10427,550.03
10428,552.23
10429,550.0
10430,550.02
10431,550.03
10432,550.0
10433,550.0
10434,551.48
10435,551.13
10436,550.02
10437,550.03
