iddespesa,alimentacao
36199,10.0
36235,40.0
36236,40.0
36237,40.0
36238,30.0
36239,24.9
36240,15.0
36241,21.0
36242,10.0
36243,10.0
36244,162.28
36274,10.0
36275,70.0
36314,10.0
36329,470.0
36331,10.0
36334,21.0
36359,90.0
36373,100.0
36374,21.0
36395,30.0
36396,10.0
36413,10.0
36414,280.0
36419,20.0
36447,7.2
36448,12.54
36449,58.29
36450,10.0
36460,10.0
36466,25.4
36491,50.0
36493,48.99
36506,10.0
36538,400.0
36539,192.97
