iddespesa,medicos
69974,1170.0
69975,1170.0
69976,1380.0
69980,1380.0
69984,1169.99
69994,560.0
69995,1130.0
70002,1270.0
70004,740.0
70006,1130.0
70009,525.0
70010,1130.0
70032,640.0
70034,1390.0
70035,1130.0
70037,370.0
70042,1130.0
70044,1270.0
70045,1130.0
70046,960.0
70072,1350.0
70075,1560.0
70081,1470.0
70082,1130.0
70083,850.0
70085,1000.0
70086,1130.0
70087,780.0
70088,1190.0
70108,1130.0
70110,1080.0
70111,1130.0
70112,1129.99
70116,700.0
70117,950.0
70118,1270.0
70119,780.0
70120,1130.0
70139,1270.0
70141,1130.0
70145,1130.0
70147,1470.0
70148,1340.0
70150,1130.0
70151,910.0
70152,1200.0
70153,720.01
70155,1275.0
70163,1129.0
70184,1170.0
70185,1380.0
70186,1170.0
70196,1380.0
70197,1170.0
70200,1130.0
70203,560.0
70204,1130.0
70211,1270.0
70213,740.0
70218,1275.0
70219,1130.0
70220,1130.0
70221,1130.0
70244,640.0
70246,1130.0
70248,370.0
70252,860.0
70253,1130.0
70255,1270.0
70256,1130.0
70257,960.0
70280,1350.0
70283,860.0
70284,1130.0
70288,1470.0
70289,1130.0
70290,850.0
70292,1000.0
70293,1130.0
70295,1190.0
70345,1130.0
70347,1080.0
70348,1130.0
70349,1130.0
70353,700.0
70354,950.0
70355,1270.0
70356,780.0
70357,1130.0
70386,1270.0
70388,1130.0
70392,1130.0
70394,1470.0
70397,1130.0
70398,1040.0
70399,1200.0
70400,1275.0
70401,1270.0
70431,1170.0
70434,1170.0
70435,1380.0
70442,1380.0
70443,1170.0
70444,1170.0
70451,560.0
70452,1130.0
70459,1270.0
70461,740.0
70462,1130.0
70465,1130.0
70496,640.0
70498,1390.0
70499,1130.0
70501,370.0
70505,860.0
70508,1270.0
70509,1130.0
70510,960.0
70545,1350.0
70548,1560.0
70550,860.0
70551,1130.0
70555,1470.0
70556,1130.0
70557,850.0
70559,1000.0
70560,1130.0
70561,1190.0
70594,1130.0
70596,1080.0
70597,1130.0
70598,1130.0
70602,700.0
70603,950.0
70604,1270.0
70605,1130.0
70634,1270.0
70636,1130.0
70640,1130.0
70642,1340.0
70644,1130.0
70645,1040.0
70646,1200.0
70647,720.01
70679,1170.0
70682,1170.0
70683,1380.0
70684,1275.0
70698,1380.0
70700,1169.99
70702,1170.0
70703,560.0
70704,1130.0
70711,1270.0
70713,740.0
70714,1130.0
70715,1130.0
70717,1130.0
70718,1275.0
70749,640.0
70751,1130.0
70753,370.0
70757,860.0
70758,1130.0
70760,1270.0
70761,1130.0
70762,960.0
70847,1350.0
70850,860.0
70851,1130.0
70855,1470.0
70856,1130.0
70857,850.0
70859,1000.0
70860,1130.0
70864,500.0
70877,1170.0
70878,1130.0
70882,1130.0
70884,810.0
70885,1130.0
70890,700.0
70891,950.0
70892,1270.0
70893,780.0
70895,1130.0
70948,1130.0
70954,1270.0
70957,1470.0
70958,1040.0
70959,1130.0
70960,1340.0
70961,1130.0
70962,1170.0
70963,720.01
