iddespesa,medicos
47207,525.0
47208,470.0
47209,1540.0
47210,1200.0
47213,1070.0
47219,1070.0
47220,1070.0
47221,1070.0
47224,840.0
47239,590.0
47242,2040.0
47243,1070.0
47245,500.0
47248,1080.0
47250,350.0
47256,1390.0
47257,1070.0
47280,1470.0
47281,1270.0
47284,1390.0
47285,750.0
47286,590.0
47287,800.0
47289,944.0
47290,810.0
47291,1070.0
47296,1070.0
47297,660.0
47312,1060.0
47313,1200.0
47316,1070.0
47324,1070.0
47326,900.0
47339,1200.0
47340,905.0
47342,1390.0
47343,1016.0
47344,1070.0
47346,1200.0
47350,1070.0
47351,1070.0
47353,1390.0
47479,1200.0
47495,1270.0
47499,2140.0
47505,525.0
47506,470.0
47507,1540.0
47508,1200.0
47511,1070.0
47517,1070.0
47518,1070.0
47519,1070.0
47533,590.0
47534,1200.0
47536,2140.0
47537,1070.0
47539,500.0
47541,1080.0
47543,350.0
47544,810.0
47550,1390.0
47551,1070.0
47574,1270.0
47577,1390.0
47578,750.0
47579,590.0
47580,700.0
47582,1180.0
47583,1070.0
47588,1070.0
47589,660.0
47610,1060.0
47611,1200.0
47613,560.0
47614,1070.0
47619,1070.0
47621,900.0
47629,1200.0
47630,905.0
47632,1390.0
47633,1016.0
47634,1070.0
47635,1200.0
47639,1070.0
47641,1390.0
47661,100.0
47688,1200.0
47692,1070.0
47697,1070.0
47702,1270.0
47706,1070.0
47710,525.0
47712,1540.0
47713,1200.0
47716,1070.0
47722,1070.0
47723,1070.0
47724,1070.0
47727,840.0
47739,590.0
47740,1200.0
47742,2140.0
47743,1070.0
47745,500.0
47747,1080.0
47749,350.0
47755,1390.0
47756,1070.0
47771,1470.0
47772,1270.0
47775,1390.0
47776,750.0
47777,590.0
47778,800.0
47781,810.0
47782,1070.0
47787,1070.0
47788,660.0
47808,1060.0
47809,1200.0
47811,560.0
47812,1070.0
47818,1070.0
47820,900.0
47834,1200.0
47835,905.0
47837,1016.0
47839,1200.0
47843,1070.0
47845,1390.0
47881,1200.0
47894,1270.0
47902,525.0
47903,470.0
47904,1540.0
47905,1200.0
47908,1070.0
47914,1070.0
47915,1070.0
47916,1070.0
47931,590.0
47932,1200.0
47935,1070.0
47937,500.0
47939,1080.0
47941,350.0
47947,1390.0
47948,1070.0
47970,1270.0
47973,750.0
47974,590.0
47977,1180.0
47978,810.0
47979,1070.0
47980,1070.0
47986,1390.0
47987,1070.0
47990,660.0
47991,800.0
48004,480.0
48005,1060.0
48007,1200.0
48008,560.0
48009,1070.0
48014,1070.0
48018,900.0
48030,1070.0
48032,560.0
48033,2140.0
48034,2200.0
48035,1177.0
48037,905.0
48039,1070.0
48049,1390.0
48050,1177.0
48051,1390.0
48084,1200.0
48085,1200.0
48100,1270.0
48103,1070.0
48108,525.0
48110,1540.0
48113,1070.0
48120,1070.0
48122,1070.0
48126,840.0
48130,1200.0
48141,590.0
48142,1200.0
48144,1070.0
48146,500.0
48147,2140.0
48150,350.0
48157,1390.0
48159,1080.0
48181,1070.0
48182,110.0
48183,2140.0
48184,1177.0
48185,1070.0
48186,1070.0
48192,1070.0
48195,1070.0
48196,2140.0
48197,1070.0
48198,2140.0
48199,2200.0
48201,1100.0
48202,1070.0
48205,2140.0
48212,2140.0
48213,1200.0
48214,2170.0
48218,1270.0
48221,750.0
48222,590.0
48225,1470.0
48227,1174.0
48228,810.0
48229,1070.0
48230,1070.0
48236,1390.0
48237,1070.0
48240,800.0
48357,1200.0
48358,1070.0
