iddespesa,alimentacao
69738,477.8
69740,6916.0
69745,1560.5
69750,7196.0
69753,477.8
69898,192.0
69899,192.0
69900,132.0
69901,96.0
69902,96.0
69903,24.0
69904,192.0
69905,192.0
69954,667.4
69959,2214.1
69960,120.0
69961,756.0
