iddespesa,medicos
654017,620.0
654018,515.0
654019,696.0
654020,738.0
654021,924.0
654022,1165.0
654023,800.0
654024,840.0
654025,968.0
654026,950.0
654027,905.0
654028,735.0
654029,1900.0
654031,504.0
654032,504.0
654033,504.0
654035,710.0
654036,630.0
654037,950.0
654038,950.0
654039,950.0
654040,1680.0
654041,1050.0
654044,660.0
654045,880.0
654046,945.0
654047,900.0
654048,1133.0
654049,675.0
654050,1150.0
654051,1150.0
654052,950.0
654053,950.0
654054,1350.0
654055,540.0
654056,1125.0
654059,1320.0
654062,1050.0
654063,210.0
654064,620.0
654065,690.0
654066,672.0
654067,880.0
654068,1240.0
654072,1250.0
654078,1050.0
654079,600.0
654081,1155.0
654085,950.0
654091,950.0
654094,950.0
654095,465.0
654096,900.0
654097,1680.0
654098,1870.0
654099,950.0
654102,475.0
654103,400.0
654104,562.0
654105,20.0
654106,976.0
654107,900.0
654108,10.0
654109,600.0
654110,1040.0
654111,1124.0
654112,950.0
654113,950.0
654114,630.0
654115,1080.0
654116,1320.0
654117,540.0
654118,900.0
654119,690.0
654120,992.0
654121,1155.0
654122,1900.0
654135,525.0
654136,675.0
654137,1076.0
654138,960.0
654139,1030.0
654140,1030.0
654141,950.0
654142,950.0
654143,950.0
654144,1620.0
654145,1488.0
654146,726.0
654147,1155.0
654148,1080.0
654149,210.0
654150,950.0
654707,670.0
654708,620.0
654709,675.0
654711,825.0
654712,880.0
654713,590.0
654715,1200.0
654716,1210.0
654717,924.0
654718,950.0
654719,900.0
654720,1045.0
654722,1045.0
654728,500.0
654729,420.0
654731,472.5
654732,1134.0
654734,1155.0
654735,1900.0
654737,630.0
654738,924.0
654740,1165.0
654741,800.0
654743,968.0
654745,840.0
654748,905.0
654750,950.0
654751,950.0
654753,735.0
654754,950.0
654760,1000.0
654761,900.0
654763,950.0
654764,950.0
654765,1650.0
654766,1050.0
654768,880.0
654770,792.0
654772,900.0
654773,945.0
654774,1133.0
654775,675.0
654776,1150.0
654777,1150.0
654778,1350.0
654779,540.0
654780,1125.0
654781,1320.0
654782,1050.0
655315,504.0
655316,504.0
655317,504.0
655318,620.0
655319,660.0
655320,950.0
655321,210.0
655322,620.0
655323,672.0
655324,690.0
655325,880.0
655326,1240.0
655327,1250.0
655328,1030.0
655329,1050.0
655330,950.0
655331,950.0
655332,950.0
655333,600.0
655334,1155.0
655335,465.0
655336,900.0
655337,1680.0
655338,1870.0
655339,950.0
655341,475.0
655342,562.0
655343,20.0
655344,400.0
655345,976.0
655346,900.0
655347,1124.0
655348,600.0
655349,1040.0
655350,950.0
655351,950.0
655352,1080.0
655353,1320.0
655354,630.0
655355,900.0
655356,540.0
655357,690.0
655358,992.0
655359,1155.0
655360,1900.0
655361,525.0
655362,675.0
655363,1076.0
655364,1030.0
655365,960.0
655366,1124.0
655367,1030.0
655368,950.0
655369,950.0
655370,950.0
655371,1620.0
655372,1488.0
655373,726.0
655374,500.0
655375,1080.0
655376,210.0
655377,950.0
655967,504.0
655968,504.0
655976,504.0
655978,675.0
655979,670.0
655980,620.0
655981,825.0
655982,880.0
655983,1150.0
655984,590.0
655985,1200.0
655986,500.0
655987,950.0
655988,900.0
655989,1210.0
655990,924.0
655991,500.0
655992,472.5
655993,1134.0
655994,420.0
655996,630.0
655997,1900.0
656078,540.0
656080,738.0
656081,924.0
656082,1165.0
656087,840.0
656089,950.0
656090,905.0
656091,968.0
656092,735.0
656093,1900.0
656094,710.0
656095,696.0
656096,950.0
656097,900.0
656099,950.0
656100,950.0
656103,1260.0
656104,1680.0
656105,1050.0
656108,660.0
656110,900.0
656111,945.0
656112,105.0
656113,1133.0
656114,675.0
656115,950.0
656116,950.0
656117,1150.0
656118,1150.0
656119,1350.0
656120,540.0
656121,1125.0
656122,1320.0
656123,1050.0
656124,210.0
656125,525.0
656126,620.0
656127,690.0
656128,1240.0
656129,1124.0
656130,1250.0
656131,600.0
656132,950.0
656133,950.0
656134,950.0
656135,1155.0
656136,465.0
656137,900.0
656138,1680.0
656139,770.0
656140,950.0
656175,696.0
656176,800.0
656352,475.0
656353,400.0
656354,562.0
656357,976.0
656358,1124.0
656375,900.0
656376,600.0
656377,1040.0
656378,950.0
656379,950.0
656380,1080.0
656381,1320.0
656382,630.0
656383,992.0
656384,540.0
656385,900.0
656386,690.0
656387,1155.0
656388,1900.0
656390,675.0
656391,525.0
656393,1076.0
656394,1100.0
656395,1030.0
656396,1030.0
656397,960.0
656398,1620.0
656399,950.0
656400,950.0
656401,950.0
656402,1488.0
656403,726.0
656404,500.0
656406,1080.0
656407,210.0
656408,950.0
656409,670.0
656410,675.0
656411,825.0
656412,1150.0
656413,1200.0
656414,500.0
656415,590.0
656416,950.0
656417,900.0
656418,924.0
656419,500.0
656421,1134.0
656422,420.0
656423,472.5
656424,630.0
656426,1900.0
656429,515.0
656431,696.0
656432,738.0
656433,924.0
656434,1320.0
656435,800.0
656436,968.0
656437,950.0
656438,950.0
656439,905.0
656440,735.0
656441,950.0
656442,580.0
656443,738.0
656444,1000.0
656445,900.0
656446,950.0
656447,950.0
656448,1680.0
656449,1050.0
656714,504.0
656720,504.0
656721,504.0
656728,660.0
656731,945.0
656734,1133.0
656745,675.0
656790,950.0
656791,1150.0
656792,1150.0
656793,1350.0
656794,540.0
656795,1125.0
656796,1320.0
656797,1050.0
656799,210.0
656800,525.0
656801,672.0
656802,620.0
656803,690.0
656804,927.0
656805,1240.0
656806,1250.0
656807,1155.0
656809,950.0
656810,950.0
656811,950.0
656812,670.0
656813,900.0
656814,1680.0
656816,950.0
656817,660.0
656818,1650.0
657100,30.0
657206,475.0
657207,400.0
657208,562.0
657209,20.0
657210,976.0
657211,1124.0
657212,900.0
657213,600.0
657214,1040.0
657216,950.0
657217,950.0
657218,1080.0
657219,1320.0
657220,630.0
657222,900.0
657223,690.0
657224,992.0
657225,1155.0
657226,1900.0
657227,525.0
657228,675.0
657229,1076.0
657230,960.0
657231,1030.0
657232,1030.0
657233,1124.0
657234,1620.0
657235,950.0
657236,950.0
657237,950.0
657238,1488.0
657239,726.0
657240,500.0
657241,1080.0
657242,210.0
657243,950.0
657244,465.0
657245,620.0
657246,675.0
657247,825.0
657248,1150.0
657249,1200.0
657250,590.0
657251,500.0
657252,1210.0
657253,924.0
657254,900.0
657255,950.0
657256,500.0
657257,1134.0
657258,472.5
657259,420.0
657260,630.0
657261,1900.0
657276,515.0
657277,580.0
657278,924.0
657279,1165.0
657280,800.0
657281,968.0
657282,840.0
657283,950.0
657284,905.0
657285,735.0
657286,1900.0
657287,710.0
657288,696.0
657289,950.0
657290,900.0
657291,950.0
657292,950.0
657293,1260.0
657294,1680.0
657295,1050.0
657313,880.0
657314,900.0
657315,1133.0
657316,945.0
657317,675.0
657318,1150.0
657319,792.0
657320,950.0
657321,1350.0
657322,540.0
657323,1125.0
657324,1870.0
657325,1050.0
