iddespesa,alimentacao
42851,31.8
42835,2289.66
42831,30.0
42802,27.0
42800,40.4
42773,68.19
42746,77.42
42727,30.0
42708,60.05
42699,74.3
42674,60.41
42645,39.91
42622,1399.24
42621,143.29
42620,29.31
42619,32.0
42618,30.0
42593,43.69
42539,130.0
42548,30.31
42538,30.0
42489,30.0
42472,30.0
42445,30.0
42437,2336.0
42432,30.0
42384,30.07
42562,29.95
42321,7.0
42320,5152.0
42561,30.0
42307,2736.0
42293,30.0
42292,30.0
