iddespesa,medicos
7265,950.0
7266,500.0
7267,525.0
7269,850.0
7270,460.0
7280,1026.0
7282,1035.0
7286,800.0
7287,400.0
7292,1366.0
7293,525.0
7294,525.0
7298,1000.0
7299,790.0
7300,460.0
7301,850.0
7302,790.0
7303,525.0
7304,1000.0
7308,400.0
7309,500.0
7310,950.0
7311,800.0
7334,500.0
7338,1026.0
7342,1366.0
7343,525.0
7345,380.0
7346,475.0
7347,800.0
7351,1035.0
7353,480.0
7354,525.0
7360,850.0
7367,500.0
7368,800.0
7369,950.0
7370,400.0
7387,1366.0
7388,525.0
7391,480.0
7392,525.0
7396,400.0
7398,500.0
7399,800.0
7400,950.0
7415,1026.0
7421,1366.0
7422,525.0
7424,380.0
7425,790.0
7426,1000.0
7427,800.0
7430,850.0
7431,790.0
7432,525.0
7433,1026.0
7434,1000.0
7436,1035.0
7437,800.0
7444,480.0
7445,525.0
7446,790.0
7447,1000.0
7495,380.0
7513,1035.0
7514,950.0
7515,380.0
7516,500.0
7517,850.0
7518,800.0
7519,400.0
