iddespesa,medicos
490516,1420.0
490515,1420.0
490478,1145.6
490563,1010.0
490567,1350.0
490176,1420.0
490551,1420.0
490502,350.0
490604,1725.0
490845,1420.0
490840,1725.0
490837,1390.0
490792,1010.0
490780,1420.0
490795,1350.0
490693,350.0
490706,1420.0
490707,1420.0
490664,1092.0
490635,1725.0
490627,1420.0
490643,1420.0
490517,1240.0
490611,1240.0
491236,2370.0
490609,1420.0
490686,1130.0
490376,860.0
490374,1130.0
490191,1240.0
491239,1130.0
490146,1240.0
490456,1420.0
490847,1240.0
490878,2370.0
490708,1240.0
490976,1240.0
491055,1240.0
491240,1130.0
491083,2370.0
491137,1092.0
491113,784.0
491118,630.0
491024,1350.0
490974,1420.0
490975,1420.0
490961,350.0
491020,1010.0
491009,1420.0
490892,1040.0
490936,1092.0
490896,1725.0
490889,1420.0
490902,630.0
490906,1420.0
491176,1420.0
491177,1420.0
491163,350.0
491048,1725.0
491066,1130.0
490863,860.0
491068,860.0
490794,1240.0
491106,1420.0
491122,1420.0
491069,700.0
491053,1420.0
490939,1175.0
491257,30.0
491267,48.0
491205,1420.0
491251,1420.0
491178,1240.0
491219,1240.0
491253,1240.0
491358,2370.0
491216,1010.0
491222,1130.0
491220,1350.0
490443,1130.0
490448,1200.0
490441,800.0
490444,2260.0
490451,1130.0
490442,1040.0
490232,1240.0
491400,1130.0
490392,2370.0
490104,1275.0
490476,1275.0
490486,500.0
490483,910.0
490472,1270.0
490438,1420.0
490487,1130.0
491401,1130.0
490445,1250.0
491402,1130.0
490498,1130.0
490492,1130.0
490446,1725.0
490475,1092.0
490481,1470.0
490497,1420.0
490504,830.0
490518,1130.0
490503,800.0
490509,680.0
490569,1130.0
490550,805.0
490440,610.0
490473,610.0
490505,610.0
490553,610.0
490602,610.0
490629,610.0
490662,610.0
490565,1420.0
490603,1420.0
490560,650.0
490512,1130.0
490561,1130.0
490566,1130.0
491403,1130.0
490613,1130.0
490564,1070.0
490500,1470.0
490610,1300.0
490601,1390.0
490514,1130.0
490598,880.0
490612,1130.0
490600,1090.0
491405,1270.0
491406,1270.0
490661,1270.0
490637,1200.0
490631,1040.0
490630,800.0
490632,1130.0
490634,1250.0
491407,1130.0
490687,1130.0
490670,910.0
490668,1470.0
490640,1130.0
491408,1130.0
490674,1130.0
490633,1130.0
490676,1130.0
490675,1130.0
490684,1420.0
490695,830.0
490694,800.0
490700,680.0
490710,1130.0
490705,1130.0
490691,1470.0
490703,1130.0
490797,1130.0
490793,1420.0
490839,1420.0
490779,805.0
491409,1130.0
490849,1130.0
490789,650.0
490696,610.0
490782,610.0
490838,610.0
490866,610.0
491071,610.0
490934,610.0
490554,730.0
490783,730.0
490867,730.0
490846,1300.0
490943,910.0
490834,880.0
490848,1130.0
490836,1090.0
490869,860.0
490865,1270.0
490868,1130.0
490871,1270.0
490876,1130.0
490894,2260.0
490951,1130.0
490893,1130.0
490898,1200.0
490891,800.0
490895,1250.0
490946,1130.0
490901,1130.0
490935,1420.0
490944,1130.0
490945,1130.0
490937,1275.0
490958,1130.0
490956,1420.0
490864,700.0
490963,830.0
491011,610.0
491046,610.0
491108,610.0
491135,610.0
491166,610.0
491207,610.0
491346,610.0
490964,610.0
491244,610.0
490977,1130.0
491026,1130.0
490962,800.0
490959,1470.0
490971,1130.0
491018,1130.0
491410,1130.0
491025,1130.0
491017,650.0
491008,805.0
490968,680.0
491021,1070.0
491045,1090.0
490973,710.0
491022,1420.0
491047,1420.0
491054,1300.0
491143,910.0
491043,880.0
491056,1130.0
491076,1270.0
491081,1130.0
491073,1130.0
491111,1130.0
491147,500.0
491070,1270.0
491134,1270.0
491074,860.0
491112,2260.0
491152,1130.0
491110,1040.0
491117,1130.0
491109,800.0
491145,565.0
491148,565.0
491149,1130.0
491141,1470.0
491144,1130.0
491157,1420.0
491159,1130.0
491165,830.0
491164,800.0
491170,680.0
491161,1470.0
491173,1130.0
491204,805.0
491213,650.0
491179,1130.0
491175,1130.0
491217,1070.0
491241,880.0
491252,1040.0
491254,1130.0
491411,1130.0
491136,1420.0
491218,1420.0
491245,1420.0
491246,1725.0
491389,780.0
491255,1130.0
491412,930.0
491351,1270.0
491356,1130.0
491391,1200.0
491388,1250.0
491348,1130.0
491386,1130.0
491385,1040.0
491243,1090.0
491012,730.0
491072,730.0
491208,730.0
491347,730.0
491384,800.0
491382,1420.0
491387,2260.0
491418,1092.0
491428,1250.0
491430,2260.0
491419,1275.0
491423,1470.0
491425,910.0
491431,1130.0
491502,1130.0
491417,1420.0
491399,1420.0
491395,630.0
491341,1130.0
491349,860.0
491506,1130.0
491343,860.0
