iddespesa,alimentacao
65658,828.0
65656,674.16
65655,60.0
65654,1809.92
65599,180.0
65538,477.8
65274,95.0
65264,100.0
65537,5488.0
65606,96.0
65605,192.0
65604,192.0
65603,96.0
65602,180.0
65601,96.0
65600,84.0
65531,622.5
65522,465.8
65525,6090.0
