idreceita,Mensalidades
139207,74.5
138594,157.0
139229,177.0
142332,144.0
154749,177.0
154752,112.0
154753,96.0
154754,177.0
138174,220.1385
138261,181.836
159148,173.7058
159149,163.56
159153,337.38
141832,73.0
139565,112.464
159165,155.63
159166,162.76
142591,264.0
159168,195.0
137522,323.27
137533,111.75
137754,181.89
137834,177.05
137865,412.11
137883,177.0
137678,73.51
137258,93.88
138816,174.66
140439,482.0
141483,95.54
143220,73.54
143221,73.54
143236,184.83
143515,103.49
143541,73.0
143548,134.04
143733,257.0
143980,100.0
140712,417.59
144265,177.0
143132,225.23
137140,106.0
138182,72.0
138204,72.01
138276,239.0
140344,135.0
140423,351.0
140443,368.0
145153,72.0
134788,73.89
139668,211.33
139233,235.5
159155,110.0
140974,142.82
159185,83.39
137286,358.43
138277,73.5
138009,144.0
159186,132.65
159187,176.73
159188,136.57
159191,186.66
159192,94.69
145075,195.0
159195,118.03
138180,195.0
159196,161.63
159198,215.74
159202,168.09
159203,166.58
118335,151.08
88290,74.87
133544,74.2176
159205,376.0
159207,73.8936
159208,162.5
159209,155.63
137373,182.03
134637,169.05
144312,177.0
145531,72.0
137519,323.27
141559,72.0
144526,195.0
139203,87.0
151961,177.0
154756,203.344
154759,354.0
154760,177.0
154762,100.0
140901,427.0
141192,100.0
141324,122.379
141676,112.0
159253,180.88
159254,73.7424
159256,158.28
159257,195.0
143696,161.63
159259,164.0
154755,287.0
133809,168.6751
159262,79.0
159275,208.75
159277,144.0
138280,72.0
142941,123.0
141475,84.3101
159282,144.8902
141974,145.0
137870,217.9
154763,203.344
140667,302.0
140838,72.0
140847,72.998
140856,196.0
140865,100.0
140874,162.5
140883,177.0
141028,112.5702
141046,275.0
141055,187.0
138575,176.67
134794,68.08
138808,67.48
137722,165.99
113715,101.52
138556,177.0
148621,96.0
141342,172.0
141351,177.0
141360,96.0
141369,72.0
141378,72.0
141387,177.0
141396,177.0
141405,177.0
141424,83.16
141433,72.0
141442,157.0
142071,130.0
138998,287.89
159312,162.5
159313,79.0
137908,73.57
159326,72.0
159325,143.0
141010,225.23
137411,176.09
137440,179.66
137614,68.0
137830,308.66
137864,73.65
137902,199.13
137966,73.55
137971,199.01
138963,88.93
123100,201.85
142904,86.23
143283,67.02
143450,249.05
142721,111.75
143590,172.83
143665,72.0
143807,142.07
143903,177.0
143931,144.14
143952,133.12
144107,66.1
144455,195.0
144509,195.0
144519,195.0
140748,195.0
145538,144.0
144935,195.0
141170,144.0
142156,72.0
145589,72.0
145685,144.0
138480,126.74
140721,162.5
144192,334.0
144255,72.0
140784,195.0
140793,195.0
159352,161.6
159355,250.09
135299,147.9192
159357,162.5
159358,156.4
134990,182.22
159359,196.05
159360,279.1552
140649,177.0
138229,113.26
138230,200.66
159363,66.66
159364,64.74
144929,72.0
144439,72.0
159365,124.0
159368,129.605
143726,83.16
143727,83.16
142479,72.0
159371,145.76
159373,84.37
159372,309.79
159374,180.3851
159377,180.4381
159379,179.0
159390,158.0418
159391,204.44
142571,241.0
143101,83.16
143109,67.02
159399,176.02
143519,161.63
159402,159.79
159403,148.91
142930,73.48
143056,72.0
159407,131.61
159406,132.8
159408,159.8142
159410,190.94
159409,190.94
159415,157.97
159416,198.0
137376,244.5269
145381,355.0
159449,164.01
159461,187.69
159460,174.72
159462,174.72
138109,195.0
159463,312.7673
159464,159.0
138150,350.4816
123021,185.35
133418,183.75
139178,182.09
138223,73.79
145535,72.0
137617,164.0
138344,74.635
159438,110.0
159469,277.27
143654,177.0
159482,133.23
134086,126.8467
159472,225.0
159487,79.0
159499,176.05
159501,75.26
138547,200.3
139202,157.0
139206,112.0
147886,130.0
142080,177.0
142107,100.0
146242,130.0
154769,144.0
148758,177.35
159510,158.31
159513,189.42
159522,162.7602
159523,80.15
159525,152.65
145586,72.0
143706,176.0501
159529,177.0
159530,178.1212
134344,81.0
137479,81.0
159537,184.0361
141725,162.5
142914,86.23
140739,162.5
159541,152.5254
159542,172.0902
159544,79.0
159545,203.3
143675,157.0
159547,200.3
138326,73.55
159549,129.0
144944,195.0
134329,74.5401
138920,73.8701
159552,72.0
159553,79.0
159555,79.0
159557,148.0
143122,187.69
139128,127.08
142901,207.98
159562,328.0
159564,109.2322
159565,174.79
159566,65.1
134422,148.9537
144338,72.0
144339,72.0
141958,72.0
143573,91.66
159570,79.0
137415,181.01
137493,180.96
137544,166.41
137650,176.43
137674,148.74
137806,281.05
137884,73.51
142657,205.83
142666,183.89
143181,102.73
143205,84.31
143237,213.48
