iddespesa,medicos
427345,360.0
427358,1050.0
427359,910.0
427360,910.0
427362,1000.0
427363,654.0
427364,545.0
427366,1020.0
427367,1030.0
427368,1185.0
427372,1030.0
427373,1075.0
427374,910.0
427375,910.0
427423,910.0
427443,1030.0
427450,1113.0
427474,910.0
427475,910.0
427476,910.0
427477,1030.0
427478,1030.0
427479,870.0
427480,1110.0
427481,1320.0
427488,545.0
427489,910.0
427490,910.0
427491,1050.0
427492,1030.0
427493,1030.0
427494,850.0
427495,720.0
427572,910.0
427573,1185.0
427574,1185.0
427575,810.0
427576,910.0
427631,1050.0
427632,1100.0
427633,910.0
427634,1030.0
427635,1185.0
427636,1185.0
427637,1820.0
427740,1050.0
427741,910.0
427742,910.0
427743,1030.0
427744,1030.0
427761,500.0
427801,1075.0
427802,1030.0
427803,910.0
427804,1820.0
427805,515.0
427806,710.0
427807,1320.0
427809,1820.0
427848,1030.0
427849,910.0
427866,850.0
427867,1050.0
427868,910.0
427869,1030.0
427870,1030.0
427871,910.0
427874,910.0
427875,910.0
427876,910.0
427877,555.0
427878,810.0
427879,1185.0
427880,1185.0
427917,515.0
427918,835.0
427928,670.0
427932,910.0
427933,1100.0
427934,910.0
427935,1030.0
427936,1030.0
427937,1185.0
427940,910.0
427941,910.0
427943,1185.0
427944,1030.0
427945,1050.0
427946,910.0
427947,910.0
427948,1020.0
427949,910.0
427950,545.0
427951,850.0
427952,1000.0
428053,910.0
428054,910.0
428055,1030.0
428056,1075.0
428057,910.0
428059,1110.0
428060,870.0
428061,1030.0
428062,1030.0
428063,1820.0
428090,515.0
428096,515.0
428126,910.0
428130,710.0
428132,545.0
428133,850.0
428134,545.0
428135,720.0
428136,1030.0
428137,1030.0
428138,910.0
428139,1050.0
428140,910.0
428142,810.0
428144,600.0
428145,1185.0
428146,1185.0
428147,910.0
428148,1820.0
428166,870.0
428167,835.0
428168,1100.0
428170,1030.0
428171,1030.0
428172,910.0
428173,910.0
428174,1185.0
428216,910.0
428217,654.0
428218,910.0
428219,910.0
428220,1050.0
428222,1185.0
428223,1030.0
428227,900.0
428228,500.0
428230,515.0
428231,1050.0
428232,910.0
428233,910.0
428234,1075.0
428238,910.0
428240,26.29
428253,910.0
428286,515.0
428287,2488.57
428293,1030.0
428306,850.0
428307,360.0
428310,500.0
428315,545.0
428316,740.0
428370,1320.0
428371,1820.0
428372,1030.0
428373,1030.0
428374,910.0
428379,545.0
428380,910.0
428381,1030.0
428382,1030.0
428383,1050.0
428389,910.0
428413,810.0
428414,910.0
428415,1820.0
428416,1185.0
428417,1185.0
428418,990.0
428419,1030.0
428420,1030.0
428421,910.0
428422,910.0
428424,910.0
428425,910.0
428426,1185.0
428452,500.0
428453,555.0
428454,670.0
428471,545.0
428472,740.0
428481,710.0
428482,515.0
428483,500.0
428489,515.0
428505,515.0
428507,850.0
428532,710.0
428533,515.0
428534,360.0
428541,835.0
428545,360.0
428546,850.0
428554,500.0
428556,600.0
428557,360.0
428558,850.0
428559,654.0
428563,910.0
428564,870.0
428566,515.0
