iddespesa,medicos
75599,1430.0
74892,1350.0
74893,1130.0
74894,1470.0
74895,370.0
74896,1270.0
74973,850.0
74974,1350.0
74975,1130.0
74976,1470.0
74977,370.0
74978,1380.0
75117,1380.0
75292,1270.0
75293,1130.0
75294,1470.0
75295,1170.0
75296,950.0
75297,1040.0
75300,1390.0
75301,860.0
75308,1380.0
75309,960.0
75310,370.0
75311,1130.0
75312,1470.0
75313,1350.0
75314,850.0
75349,1130.0
75350,780.0
75353,1170.0
75356,850.0
75357,1000.0
75358,1130.0
75359,1130.0
75360,960.0
75361,1130.0
75362,1190.0
75364,1130.0
75365,1130.0
75366,1270.0
75367,1130.0
75368,1130.0
75369,1130.01
75370,1129.99
75371,1130.0
75372,1130.0
75373,1170.0
75374,1170.0
75375,1270.0
75376,1380.0
75377,950.0
75379,1130.0
75380,640.0
75381,1270.0
75398,960.0
75399,370.0
75400,1350.0
75401,1130.0
75402,1470.0
75412,740.0
75413,1270.0
75414,700.0
75417,1130.0
75418,1130.0
75419,1130.0
75420,1129.99
75421,1130.0
75422,960.0
75423,1470.0
75424,860.0
75425,1190.0
75426,1560.0
75428,1130.0
75429,1000.0
75430,1130.0
75431,860.0
75432,700.0
75433,1130.0
75434,1270.0
75435,1130.0
75437,1170.0
75438,1080.0
75439,1129.99
75440,1130.0
75441,780.0
75444,1130.0
75445,1270.0
75446,1130.0
75447,1270.0
75448,1380.0
75519,1380.0
75527,1130.0
75528,1170.0
75529,1170.0
75530,1170.0
75531,1170.0
75532,1130.0
75534,1130.0
75535,1129.99
75536,1130.0
75537,1270.0
75538,1130.0
75539,640.0
75540,740.0
75541,1470.0
75542,1270.0
75546,950.0
75547,1190.0
75548,1130.0
75549,1390.0
75550,1130.0
75551,860.0
75552,1130.0
75553,1129.99
75554,1130.0
75555,1000.0
75556,700.0
75557,1130.0
75558,1270.0
75559,1130.0
75560,1040.0
75561,1080.0
75562,1129.9
75564,1170.0
75565,1170.0
75566,1130.0
75567,1130.0
75571,1270.0
75573,860.0
75575,1130.0
75576,1270.0
75577,1170.0
75578,1130.0
75579,1170.0
75580,1130.0
75581,640.0
75582,560.0
75583,1270.0
75584,1130.0
75585,1129.99
75586,882.0
75587,860.0
75588,950.0
75589,1270.0
75590,1380.0
75591,700.0
75592,1190.0
75593,860.0
75594,1130.0
75595,1000.0
75596,1130.0
75597,1560.0
75600,850.0
75601,1130.0
75626,1129.99
75627,1130.0
75628,1130.0
75629,1130.0
75630,1130.0
75631,1170.0
75633,1130.0
75634,1129.99
75635,540.0
75636,1130.0
75638,1130.0
75639,1270.0
75640,1170.0
75641,1130.0
75642,1270.0
75643,1380.0
75644,1270.0
75645,1130.0
75646,1129.99
75647,560.0
75648,1270.0
75649,740.0
75650,740.0
75651,950.0
75652,1470.0
75653,1130.0
75654,1270.0
75655,1130.0
75656,640.0
75657,860.0
75658,1130.0
75659,1470.0
75661,1130.0
75800,780.0
75801,700.0
75802,1130.0
75806,720.01
75807,720.01
75830,850.0
75831,1350.0
75832,960.0
75833,370.0
75905,1129.99
75906,1130.0
75907,1130.0
75908,1130.0
75909,860.0
75910,1000.0
