iddespesa,alimentacao
9601,9.6
9580,555.0
9576,157.62
9575,34.14
9551,28.01
9562,555.0
9524,22.0
9484,540.0
9456,109.46
9459,27.34
9483,570.0
9409,20.25
9482,195.0
9393,22.03
