iddespesa,alimentacao
50403,80.0
50404,160.0
50405,90.0
50406,160.0
50407,80.0
50408,150.0
50409,150.0
50410,80.0
50411,24.0
50412,70.0
50413,156.0
50414,144.0
50416,132.0
50417,144.0
50546,438.3
50550,419.05
50551,7488.0
50559,6565.0
50560,1100.0
50567,923.8
50624,130.0
50629,180.42
50630,358.98
50643,498.96
50645,396.37
50646,99.18
50666,80.0
50668,24.0
