iddespesa,medicos
12377,1120.0
12431,1120.0
12471,1120.0
12530,1120.0
12482,450.0
12441,430.0
12387,430.0
12459,690.0
12590,1120.0
12546,480.0
12481,430.0
12545,430.0
12393,900.0
12492,900.0
12564,900.0
12379,675.0
12432,675.0
12439,810.0
12473,675.0
12532,675.0
12543,810.0
12417,786.0
12461,1540.0
12519,1540.0
12580,786.0
12425,695.0
12524,695.0
12375,590.0
12391,1060.0
12428,590.0
12470,590.0
12490,1060.0
12528,590.0
12562,590.0
12406,1150.0
12451,1150.0
12498,1150.0
12570,1150.0
12381,1180.0
12409,900.0
12454,900.0
12501,900.0
12573,900.0
12382,450.0
12434,450.0
12474,450.0
12534,450.0
12255,900.0
12443,900.0
12484,1000.0
12548,1000.0
12609,1000.0
12388,560.0
12442,560.0
12483,560.0
12547,560.0
12593,450.0
12591,675.0
12612,1060.0
