iddespesa,alimentacao
36763,30.0
36738,29.56
36707,29.83
36684,30.02
36639,29.92
36619,93.0
36605,29.97
36579,20.0
36569,29.86
36567,29.81
36517,30.19
36497,29.69
36463,30.08
36399,29.82
36365,30.1
36336,29.91
36311,30.08
36238,29.64
36197,29.8
36169,1152.84
36168,119.7
36138,2464.0
36132,29.97
36129,29.71
36067,29.8
36050,41.0
36046,29.96
36026,2112.0
36025,3296.0
36016,30.02
35993,30.08
35959,29.93
35971,70.0
35935,30.13
