iddespesa,medicos
5595,400.0
5596,500.0
5597,1035.0
5646,945.0
5647,380.0
5648,525.0
5649,570.0
5650,745.0
5651,525.0
5652,380.0
5653,525.0
5654,400.0
5655,525.0
5656,1035.0
5681,945.0
5682,570.0
5683,380.0
5687,525.0
5688,745.0
5706,472.0
5707,460.0
5708,790.0
5709,1000.0
5710,500.0
5711,200.0
5713,1035.0
5749,525.0
5750,945.0
5751,380.0
5753,570.0
5764,525.0
5765,380.0
5766,525.0
5767,460.0
5768,472.0
5828,1000.0
5830,400.0
5831,1035.0
5832,380.0
5833,525.0
5834,945.0
5835,570.0
5836,525.0
5837,745.0
5838,380.0
5874,790.0
5875,472.0
5876,460.0
5877,400.0
5878,800.0
5879,500.0
5881,380.0
5882,525.0
5883,1035.0
