iddespesa,medicos
451951,1130.0
451952,1000.0
451953,1130.0
451954,820.0
451956,1155.0
451957,1245.0
451958,200.0
451969,1000.0
451970,1155.0
451971,1000.0
451972,640.0
451973,755.0
451978,1000.0
451979,1130.0
451980,1365.0
451981,1130.0
451993,920.0
451994,2000.0
451996,1245.0
451997,1100.0
451998,1000.0
451999,1000.0
452015,945.0
452016,1000.0
452017,1000.0
452018,1245.0
452019,1130.0
452020,1000.0
452021,1000.0
452022,1000.0
452073,1155.0
452074,1000.0
452075,315.0
452076,1000.0
452077,1000.0
452078,1130.0
452079,600.0
452080,1245.0
452081,1130.0
452082,1185.0
452083,1000.0
452084,1000.0
452085,1000.0
452108,735.0
452110,845.0
452112,570.0
452113,890.0
452118,570.0
452222,1000.0
452223,820.0
452227,1130.0
452229,1000.0
452230,1000.0
452231,960.0
452232,1375.0
452235,1445.0
452237,1130.0
452275,1365.0
452277,1130.0
452278,755.0
452279,1000.0
452280,1155.0
452281,1000.0
452282,1000.0
452283,630.0
452290,570.0
452295,500.0
452300,1225.0
452301,960.0
452304,500.0
452306,630.0
452307,660.0
452308,705.0
452309,550.0
452310,1245.0
452373,1000.0
452375,1245.0
452377,1100.0
452378,1245.0
452379,1000.0
452380,2000.0
452381,920.0
452395,1000.0
452396,1000.0
452397,550.0
452398,550.0
452401,1000.0
452402,1130.0
452403,1000.0
452404,1000.0
452405,1245.0
452406,1040.0
452454,1000.0
452455,1000.0
452456,1000.0
452457,735.0
452458,845.0
452459,1155.0
452461,315.0
452462,1130.0
452464,600.0
452465,1245.0
452497,1130.0
452511,440.0
452515,110.0
452519,440.0
452531,660.0
452532,1040.0
452533,945.0
452542,890.0
452547,630.0
452548,550.0
452549,705.0
452551,1100.0
452552,1130.0
452572,2000.0
452573,1000.0
452574,1130.0
452575,1000.0
452576,1185.0
452577,565.0
452578,640.0
452612,960.0
452613,1225.0
452614,1000.0
452615,1375.0
452616,1245.0
452619,1155.0
452623,1000.0
452626,820.0
452627,1130.0
452647,1365.0
452648,1130.0
452649,755.0
452650,1000.0
452652,2155.0
452657,640.0
452662,1000.0
452665,1130.0
452681,1100.0
452682,2000.0
452683,1000.0
452684,920.0
452685,1000.0
452686,1245.0
452687,1245.0
452690,1040.0
452691,550.0
452692,1000.0
452693,1000.0
452694,1000.0
452695,1130.0
452764,1155.0
452765,315.0
452766,1000.0
452767,1000.0
452768,1130.0
452769,600.0
452770,1245.0
452771,1000.0
452777,1100.0
452779,1130.0
452780,735.0
452782,845.0
452789,1245.0
452790,1000.0
452791,1000.0
452803,705.0
452808,550.0
452810,660.0
452821,570.0
452823,575.0
452824,570.0
452825,200.0
452826,1130.0
452827,890.0
452830,630.0
452850,1100.0
452851,3855.0
452852,565.0
452853,1000.0
452854,640.0
452855,1130.0
452856,1185.0
452857,2000.0
452883,1225.0
452884,1155.0
452885,820.0
452886,1130.0
452887,1000.0
452888,1445.0
452889,1130.0
452890,1375.0
452892,1000.0
452910,570.0
452911,570.0
452912,575.0
452925,1365.0
452926,1130.0
452927,1130.0
452928,1000.0
452929,2155.0
452930,640.0
452931,1000.0
452945,990.0
452946,920.0
452947,1000.0
452948,1245.0
452949,1100.0
452950,1000.0
452951,1000.0
452955,1245.0
452956,1000.0
452977,440.0
452981,1100.0
452998,1000.0
452999,1040.0
453000,945.0
453001,1000.0
453002,1010.0
453003,1130.0
453005,1245.0
453006,1000.0
453052,1155.0
453053,315.0
453054,1130.0
453055,600.0
453056,1145.0
453057,1000.0
453058,1000.0
453059,1000.0
453060,845.0
453061,735.0
453062,1130.0
453063,550.0
453065,440.0
453093,640.0
453094,565.0
453095,1185.0
453096,1000.0
453097,945.0
453098,1130.0
453099,1000.0
453100,2000.0
453118,890.0
453124,960.0
453125,1225.0
453126,1155.0
453127,1000.0
453128,820.0
453129,1130.0
453130,1000.0
453131,1375.0
453132,1245.0
453146,1000.0
453147,130.0
453148,200.0
453149,630.0
453152,660.0
453153,1000.0
453154,1000.0
453155,570.0
453156,100.0
453157,575.0
453158,570.0
453264,1365.0
453266,630.0
453274,1000.0
453275,1130.0
453276,640.0
453277,1000.0
453278,2155.0
453279,1130.0
453280,945.0
453281,960.0
453282,945.0
453285,440.0
