iddespesa,alimentacao
11823,110.85
11821,12.96
11795,23.26
11713,170.5
11739,570.0
11661,37.85
11738,570.0
11629,218.15
11628,82.83
11737,555.0
11574,1801.24
11572,60.16
11573,200.77
11736,406.0
