iddespesa,medicos
13053,430.0
13030,690.0
13083,890.0
13101,1120.0
13042,700.0
13115,480.0
13125,480.0
13114,430.0
13191,1120.0
13206,480.0
13215,480.0
13204,430.0
13062,900.0
13123,900.0
13213,900.0
13044,675.0
13051,810.0
13103,675.0
13193,675.0
13202,810.0
13293,1630.0
13294,1630.0
13295,1630.0
13037,695.0
13183,695.0
12939,1060.0
13040,590.0
13060,1060.0
13098,590.0
13121,1060.0
13188,590.0
13211,1060.0
13248,590.0
13287,1060.0
13023,1150.0
13069,1150.0
13135,1150.0
13026,900.0
13072,900.0
13138,900.0
13224,900.0
13046,450.0
13106,450.0
13255,450.0
13054,675.0
13118,1000.0
13305,900.0
13117,560.0
13207,560.0
13265,560.0
13257,1390.0
13221,1150.0
13251,1120.0
13263,480.0
13262,430.0
13346,1150.0
13289,900.0
13349,900.0
