iddespesa,medicos
30403,462.0
30404,1090.0
30405,760.0
30406,515.0
30407,853.0
30429,930.0
30430,662.0
30431,1050.0
30433,1040.0
30444,840.0
30445,772.0
30446,1085.0
30447,760.0
30460,1330.0
30461,600.0
30462,1267.0
30463,853.0
30464,1090.0
30486,975.0
30487,1260.0
30488,1000.0
30489,1212.0
30490,580.0
30514,480.0
30515,930.0
30516,662.0
30517,1050.0
30518,1040.0
30521,515.0
30522,1090.0
30523,760.0
30524,462.0
30531,840.0
30532,772.0
30533,1085.0
30534,760.0
30546,1330.0
30547,600.0
30548,1267.0
30549,1260.0
30550,853.0
30571,756.0
30594,975.0
30595,1260.0
30596,1000.0
30597,580.0
30600,1260.0
30603,1090.0
30604,760.0
30613,930.0
30614,662.0
30615,1050.0
30631,772.0
30632,735.0
30633,1085.0
30640,5.0
30644,760.0
30647,600.0
30648,1090.0
30649,1267.0
30650,853.0
30659,756.0
30660,975.0
30661,1260.0
30662,1260.0
30670,462.0
30671,760.0
30672,515.0
30679,606.0
30684,930.0
30685,662.0
30686,480.0
30687,1050.0
30707,772.0
30708,760.0
30709,1085.0
30715,1330.0
30716,1267.0
30717,1260.0
30718,525.0
30745,1260.0
30746,756.0
