iddespesa,alimentacao
68685,480.8
68687,6370.0
68696,7420.0
68697,904.0
68700,477.8
68824,812.96
68825,84.0
68826,180.0
68827,96.0
68828,96.0
68829,180.0
68830,84.0
68831,180.0
68832,180.0
68833,1202.05
68853,732.0
68867,130.0
