iddespesa,medicos
33597,480.0
33598,1250.0
33600,1500.0
33602,910.0
33603,1290.0
33612,1008.0
33613,1290.0
33632,1290.0
33633,1000.0
33639,830.0
33641,650.0
33643,1460.0
33646,1290.0
33656,1570.0
33658,590.0
33659,590.0
33662,1062.0
33665,545.0
33666,1290.0
33679,500.0
33684,1720.0
33685,530.0
33687,1290.0
33689,710.0
33691,1570.0
33692,1290.0
33696,600.0
33698,1300.0
33736,480.0
33737,1250.0
33739,1500.0
33740,1290.0
33742,910.0
33743,860.0
33753,1290.0
33766,1290.0
33770,830.0
33775,1290.0
33781,1290.0
33786,1290.0
33788,1290.0
33798,480.0
33799,1250.0
33801,1500.0
33802,1290.0
33804,910.0
33812,1290.0
33837,1290.0
33842,830.0
33854,650.0
33858,1460.0
33861,1290.0
33868,1570.0
33870,590.0
33872,590.0
33875,1062.0
33878,545.0
33879,1290.0
33896,1720.0
33897,530.0
33899,1290.0
33901,710.0
33905,1570.0
33906,1290.0
33910,600.0
33914,500.0
33926,480.0
33928,1250.0
33930,1500.0
33931,1290.0
33933,910.0
33951,1290.0
33954,1008.0
33974,1290.0
33983,830.0
33989,650.0
33993,1460.0
33996,1290.0
34011,1570.0
34013,590.0
34015,590.0
34018,500.0
34021,545.0
34022,1290.0
34023,710.0
34041,1720.0
34042,530.0
34044,1290.0
34045,710.0
34049,1290.0
34053,600.0
34067,480.0
34069,1250.0
34071,1500.0
34072,1290.0
34074,910.0
34076,1000.0
