iddespesa,medicos
22232,630.0
22233,440.0
22234,855.0
22235,720.0
22236,990.0
22257,882.0
22258,812.0
22281,840.0
22282,525.0
22283,1155.0
22284,1032.0
22287,721.0
22294,805.0
22296,812.0
22298,1200.0
22299,1040.0
22306,480.0
22323,550.0
22324,1155.0
22325,1200.0
22326,945.0
22333,720.0
22334,440.0
22335,525.0
22337,630.0
22338,665.0
22358,882.0
22359,990.0
22376,1032.0
22377,1155.0
22378,721.0
22391,570.0
22392,1265.0
22393,1040.0
22394,1200.0
22395,805.0
22401,720.0
22409,945.0
22410,1155.0
22411,550.0
22414,840.0
22415,480.0
22438,525.0
22439,440.0
22440,720.0
22452,882.0
22463,721.0
22464,1032.0
22465,1155.0
22481,720.0
22482,1200.0
22483,550.0
22484,1155.0
22485,480.0
22486,945.0
22497,630.0
22498,525.0
22499,440.0
22500,665.0
22511,812.0
22512,686.0
22521,1265.0
22522,570.0
22523,1200.0
22524,812.0
22525,805.0
22531,120.0
22532,1032.0
22533,840.0
22534,721.0
22535,1155.0
22561,720.0
22563,945.0
22564,1200.0
22565,1155.0
22566,480.0
22567,550.0
22574,525.0
