iddespesa,alimentacao
48855,8.29
48856,16.0
48860,36.0
48915,40.0
48917,90.0
48999,8.39
49000,46.0
49026,16.0
49120,198.0
49148,61.92
49190,8.29
49193,16.0
49194,97.11
49225,26.0
49261,298.0
49272,40.0
49279,26.0
49282,60.0
49327,16.0
49389,40.0
49392,198.37
49426,231.7
49427,34.93
49436,210.0
49443,36.0
49520,26.0
49545,127.0
49564,64.95
49565,16.0
49583,180.0
49584,144.12
49591,196.0
49592,230.0
