iddespesa,medicos
25421,1212.0
25422,1085.0
25423,760.0
25429,772.0
25440,1330.0
25441,600.0
25442,1090.0
25443,845.0
25444,1260.0
25445,853.0
25469,756.0
25474,1260.0
25475,735.0
25476,1000.0
25477,1212.0
25478,580.0
25480,662.0
25481,462.0
25482,760.0
25483,1090.0
27562,1085.0
27563,760.0
27564,1330.0
27565,600.0
27566,1090.0
27567,1267.0
27568,853.0
27572,662.0
27573,462.0
27574,1090.0
27575,760.0
27579,440.0
27580,480.0
27581,845.0
27583,1260.0
27584,600.0
27585,1330.0
27586,1090.0
27587,735.0
27588,1260.0
27589,580.0
27590,1000.0
27591,930.0
27592,1330.0
27593,1212.0
27594,1090.0
27595,1267.0
27596,853.0
27597,600.0
27598,1090.0
27599,552.0
27600,662.0
27601,760.0
27602,462.0
27603,515.0
27604,735.0
27605,930.0
27606,1040.0
27607,552.0
27608,480.0
27609,515.0
27610,552.0
27611,1040.0
27612,760.0
27613,772.0
27614,735.0
27615,1085.0
27616,1212.0
27617,1212.0
27618,444.45
27619,930.0
27620,772.0
27621,735.0
27622,1212.0
27623,1260.0
27624,580.0
27625,1212.0
27626,462.0
27627,1090.0
27628,760.0
27629,662.0
27630,735.0
27631,756.0
27632,1085.0
27633,760.0
27634,735.0
27635,580.0
27636,756.0
27637,1260.0
27641,15.0
27685,930.0
27686,552.0
27687,735.0
27688,515.0
27690,735.0
27691,735.0
27693,760.0
27694,1212.0
27699,550.0
27701,550.0
27748,1330.0
27749,600.0
27750,1090.0
27751,1267.0
27752,1260.0
27793,756.0
