iddespesa,medicos
47007,1290.0
47008,654.0
47009,860.0
47010,1290.0
47012,872.0
47013,1290.0
47014,1313.0
47042,650.0
47056,1062.0
47057,1290.0
47058,1570.0
47059,1533.0
47060,590.0
47061,620.0
47067,572.0
47080,557.0
47081,710.0
47084,528.0
47082,660.0
47085,1355.0
47087,1355.0
47089,1649.0
47120,956.0
47121,480.0
47122,480.0
47123,882.0
47124,1290.0
47147,654.0
47148,1290.0
47149,1313.0
47183,1290.0
47184,860.0
47185,872.0
47207,1290.0
47208,1313.0
47209,650.0
47225,1290.0
47226,590.0
47227,590.0
47228,620.0
47229,572.0
47230,1570.0
47241,557.0
47244,1355.0
47245,1355.0
47246,710.0
47277,956.0
47286,1290.0
47287,1313.0
47288,480.0
47289,882.0
47290,480.0
47321,1290.0
47322,654.0
47323,1100.0
47324,1008.0
47326,1290.0
47327,872.0
47357,1313.0
47358,1290.0
47359,650.0
47381,1570.0
47382,1290.0
47383,590.0
47384,1533.0
47385,620.0
47386,572.0
47387,590.0
47388,45.01
47414,710.0
47415,557.0
47416,660.0
47420,1355.0
47421,1355.0
47423,1649.0
47449,480.0
47450,956.0
47451,480.0
47452,882.0
47453,1313.0
47454,1290.0
47455,860.0
47468,654.0
47469,1290.0
47489,860.0
47490,1290.0
47491,504.0
47492,872.0
47516,650.0
47517,1290.0
47518,1313.0
47519,29.89
47524,1570.0
47534,590.0
47535,620.0
47536,1062.0
47537,572.0
47538,1533.0
47539,590.0
47540,1290.0
47571,557.0
47572,1355.0
47574,1355.0
47575,710.0
47576,660.0
47586,1290.0
47587,480.0
47588,956.0
47589,1313.0
47590,480.0
47621,1290.0
47622,654.0
47623,860.0
47624,1290.0
47625,872.0
