iddespesa,alimentacao
46639,50.0
46599,430.0
46594,280.0
46593,124.25
46560,65.0
46462,75.0
46371,296.0
46370,34.93
46243,50.0
46195,10.0
46194,30.0
46164,10.5
46159,109.88
46158,33.0
46155,466.0
45893,96.0
45891,154.63
45890,196.0
