iddespesa,medicos
36181,813.0
36182,492.0
36183,1170.0
36186,560.0
36193,1000.0
36205,815.0
36206,550.0
36209,830.0
36210,675.0
36214,913.0
36215,1355.0
36216,1422.0
36218,1350.0
36220,1000.0
36224,810.0
36228,625.0
36230,1040.0
36232,1011.15
36234,920.0
36251,390.0
36256,913.0
36257,810.0
36258,813.0
36259,1170.0
36262,560.0
36266,1000.0
36267,1123.0
36269,1123.0
36270,1350.0
36271,1160.0
36272,810.0
36299,1160.0
36300,815.0
36302,830.0
36303,675.0
36306,913.0
36307,1355.0
36308,1422.0
36310,1170.0
36313,1000.0
36316,810.0
36318,900.0
36319,1350.0
36320,625.0
36322,1040.0
36324,1011.15
36326,920.0
36328,390.0
36351,810.0
36352,813.0
36353,1170.0
36356,560.0
36358,660.0
36364,1000.0
36365,1123.0
36377,1160.0
36378,815.0
36379,550.0
36382,830.0
36383,675.0
36386,913.0
36387,1355.0
36388,1422.0
36390,1170.0
36392,1350.0
36394,1000.0
36402,810.0
36404,900.0
36406,1350.0
36407,625.0
36409,1040.0
36411,1011.15
36412,920.0
36439,913.0
36440,810.0
36441,813.0
36442,1170.0
36445,560.0
36456,1000.0
36457,1123.0
36471,1160.0
36472,815.0
36474,830.0
36475,675.0
36483,1355.0
36484,1422.0
36486,1170.0
36489,1000.0
36495,810.0
36497,900.0
36498,1350.0
36499,625.0
36501,1040.0
36503,1011.15
36511,913.0
36512,810.0
36513,813.0
36514,1170.0
36516,560.0
36527,1000.0
36528,1123.0
