iddespesa,medicos
826083,1430.0
826836,770.0
827092,1430.0
827860,770.0
828021,1430.0
828664,770.0
828759,1430.0
829073,780.0
829267,770.0
829458,1080.0
829459,880.0
829460,1130.0
829462,1130.0
829464,1320.0
829468,1130.0
829504,1070.0
829508,1130.0
829509,1230.0
829510,1210.0
829511,660.0
829529,1685.0
829530,1230.0
829531,1430.0
829532,642.0
829534,738.0
829535,1130.0
829536,1225.0
829537,1430.0
829538,1125.0
829539,1130.0
829543,1000.0
829544,1036.0
829642,642.0
829643,800.0
829644,1573.0
829645,1470.0
829646,1287.0
829647,1353.0
829648,1375.0
829649,1320.0
829652,1130.01
829654,550.0
829655,1130.0
829656,1130.0
829797,1230.0
829798,816.0
829799,1430.0
829800,1230.0
829801,1130.0
829802,1483.0
829803,710.0
829804,1685.0
829805,1130.0
829807,1430.0
829814,1130.01
829815,720.0
829918,680.0
829919,1300.0
829920,350.0
829921,642.0
829922,1764.0
829923,1130.0
829924,1353.0
829925,1130.0
829926,1130.0
829929,1020.0
829930,1130.0
829932,900.0
829933,1320.0
830064,1350.0
830065,1130.0
830066,842.0
830067,1430.0
830068,1190.0
830069,1430.0
830070,1050.0
830071,1130.0
830072,700.0
830073,1180.0
830074,1372.0
830075,1140.0
830078,1130.01
830081,1140.0
830082,625.0
830255,1080.0
830256,1390.0
830257,642.0
830258,1050.0
830259,880.0
830260,1130.0
830261,1320.0
830263,1130.0
830265,1130.0
830320,1120.0
830321,350.0
830322,720.0
830323,1070.0
830324,1130.0
830325,660.0
830328,1230.0
830329,1320.0
830330,1130.0
830375,1685.0
830376,1230.0
830377,1430.0
830378,642.0
830381,1225.0
830382,1430.0
830383,1125.0
830384,700.0
830385,1130.0
830389,1000.0
830390,1036.0
830598,642.0
830599,1190.0
830600,1573.0
830601,1470.0
830602,1287.0
830603,1353.0
830604,1375.0
830605,1320.0
830608,1130.01
830610,550.0
830611,1130.0
830612,1130.0
830732,1230.0
830733,816.0
830734,1430.0
830735,1070.0
830736,1230.0
830737,1130.0
830738,1483.0
830739,710.0
830740,1685.0
830741,1130.0
830742,1430.0
830743,1650.0
830749,1130.01
830750,720.0
830751,780.0
831030,680.0
831031,1300.0
831032,350.0
831033,642.0
831034,1764.0
831035,1275.0
831036,1130.0
831037,1353.0
831038,625.0
831039,1130.0
831040,1130.0
831041,805.0
831044,1020.0
831045,1130.0
831047,900.0
831048,1320.0
831154,1350.0
831155,1130.0
831156,842.0
831157,1430.0
831158,1190.0
831159,1430.0
831160,1050.0
831161,1130.0
831162,700.0
831163,1180.0
831164,1140.0
831167,940.8
831168,1130.01
831170,770.0
831171,1125.0
831172,1210.0
831239,1080.0
831240,1390.0
831241,642.0
831242,1050.0
831243,1130.0
831245,1130.0
831247,1130.0
831248,1320.0
831301,720.0
831302,1070.0
831303,780.0
831304,1130.0
831307,1320.0
831310,880.0
831311,1130.0
831356,1685.0
831357,1230.0
831358,642.0
831360,738.0
831361,1130.0
831362,1225.0
831363,1430.0
831364,1125.0
831365,1130.0
831369,1000.0
831370,1036.0
831372,1210.0
831463,615.0
831466,550.0
831535,1100.0
831536,642.0
831537,800.0
831538,1573.0
831539,1470.0
831540,1287.0
831541,1353.0
831542,1375.0
831543,1320.0
831546,1130.01
831548,550.0
831549,1130.0
831550,1130.0
831624,880.0
831633,550.0
831685,1230.0
831686,1100.0
831687,816.0
831688,1430.0
831689,1070.0
831690,1230.0
831691,1130.0
831692,1483.0
831693,1685.0
831694,1130.0
831695,1430.0
831696,1650.0
831704,720.0
831713,770.0
831794,699.99
