iddespesa,alimentacao
6611,368.83
6661,200.0
6663,394.1
6689,609.0
6690,640.0
6691,621.0
6692,671.0
6700,102.9
6701,92.0
6721,50.0
6722,9.77
6723,11.62
6724,42.68
