idreceita,Mensalidades
61695,144.0
63358,160.0
55105,130.52
55108,145.0
55109,207.23
55103,110.88
49530,177.0
55114,207.23
58840,110.0
55112,187.69
49228,189.42
63923,176.6158
48820,225.23
63925,165.17
63240,335.0
57159,79.0
59526,79.0
55057,181.07
63935,160.0
50899,414.45
51013,68.0
48766,76.35
49824,177.0
63937,145.81
63936,367.31
50097,204.44
49891,375.39
49775,204.44
51232,83.16
53923,187.69
52730,209.12
52838,177.0
49882,73.5
52812,177.0
52854,144.0
52818,225.23
51203,225.23
48802,225.23
52901,83.16
52849,72.0
58917,110.0
59675,79.0
60986,423.0
61153,119.0
49041,195.0
62649,220.0
62763,79.0
63302,80.66
63395,79.0
63939,207.7929
56254,401.565
58481,80.7696
63942,203.34
63943,225.0
52234,260.47
63944,423.0
49310,99.0
63951,160.31
63950,229.91
63952,166.32
52857,160.0
63953,72.0
63954,72.0
63955,354.0
63961,209.08
52800,72.0
63967,86.3699
63962,79.0
63968,85.6215
63971,450.0
63972,225.0
63547,277.0
49170,207.23
49152,390.38
49125,83.16
49179,177.0
49206,177.0
49188,314.0
58944,195.0
62695,110.0
63983,174.66
50997,164.0
49254,204.44
49865,111.84
48951,164.0
49874,187.69
48739,83.16
48784,152.7
52859,176.05
52805,255.89
50783,83.16
51273,176.61
48748,102.11
52843,177.0
51123,177.0
48811,83.16
52881,83.16
57539,99.0
63985,165.17
63986,120.0
49264,177.0
48863,267.0
56558,225.0
63989,79.0
63991,79.0
52847,195.0
52863,204.44
49766,187.69
52792,114.0
63999,158.0
64004,177.51
58293,173.0
49452,127.5
49461,204.44
49470,204.44
49479,99.84
49488,154.85
55120,169.8
49497,183.0
61797,173.0
49716,346.0
64010,317.73
64011,56.35
64012,117.65
48933,73.56
49917,153.75
53068,174.66
52874,73.0
51245,204.44
52723,112.62
48977,267.0
48986,100.0
50825,165.17
49109,83.16
52829,72.01
55776,516.0
58961,148.0
64013,225.0
64018,225.23
64019,160.7298
64020,159.3349
64021,154.98
53926,225.23
50105,125.53
50156,166.32
52120,256.7502
50746,408.87
64026,225.23
52603,133.614
52823,204.44
53074,165.17
54744,160.0
64029,72.0
49052,68.0
64031,165.17
64032,86.92
49084,100.0
48897,72.0
55002,353.24
49161,204.44
49622,169.8
57406,195.0
57448,195.0
49631,131.22
49649,83.16
49640,559.02
60999,110.0
63484,72.0
64035,184.8001
64040,344.0
64045,375.39
49012,72.0
49900,166.48
49908,187.69
49358,204.44
52885,177.35
52831,204.49
51264,72.0
49028,177.0
53042,194.04
52844,83.16
51194,195.0
49981,79.0
58133,79.0
61782,79.0
63613,79.0
52703,188.72
52500,98.96
52787,98.09
64047,198.0
51096,177.0
51071,225.23
51332,180.8385
64058,225.23
53941,76.35
49068,232.0
49215,72.0
50140,207.23
50934,207.23
50943,179.48
55124,167.48
50915,78.54
50961,140.52
63752,79.0
64062,354.0
51063,354.0
64063,225.0
57169,216.0
59091,178.0
59126,124.0
61071,72.0
63563,110.0
55127,177.0
55128,143.93
55131,207.23
55132,391.04
55133,142.93
57621,195.0
52379,72.0
52663,72.0
52955,72.0
62846,179.0
55137,245.81
55138,207.23
49373,177.0
55141,302.0
59155,135.0
59174,195.0
61097,195.0
62855,355.0
63590,541.0
64070,176.05
64071,225.0
48730,208.94
53938,204.44
52618,330.68
51253,76.35
49275,96.0
49954,177.0
51132,157.0
61033,119.0
62936,79.0
63675,79.0
62604,80.7
63444,80.65
64078,75.117
64079,106.0
64080,225.2302
52753,181.3365
64081,129.0
64086,199.82
49945,361.8234
52692,73.92
52905,195.0
64087,204.44
62669,283.0386
57241,198.0
52850,150.15
52668,181.81
64092,79.0
55119,181.34
64097,302.07
48793,185.04
55146,187.69
55145,204.44
49935,375.39
55148,204.44
55153,145.0
55150,207.23
55151,152.17
61928,390.0
63296,43.93
49740,187.69
50644,160.49
50761,204.44
51218,146.0
52707,168.27
50857,328.0
53092,187.69
52747,192.4
52876,204.44
49805,177.0
52865,177.0
52994,72.0
49506,83.16
51005,225.23
52933,249.48
52855,308.39
52904,166.32
52919,195.0
50166,229.7
53947,83.16
61044,80.63
61900,225.0
62862,198.0
58431,80.65
64106,450.0
54815,233.586
64107,129.0
64113,144.06
52886,176.05
64114,450.45
53028,177.0
50459,148.3488
64119,119.0
50053,408.87
59227,335.0
64124,231.9643
64130,129.0
64125,198.0
52939,225.23
64131,117.8
64132,406.69
58734,552.28
58735,547.47
55155,121.72
55158,150.15
50794,100.0
55161,207.23
55159,408.87
57729,72.0
61976,160.0
49320,204.44
50776,437.0
50867,179.86
50622,176.05
52810,209.07
52887,150.15
53924,209.06
52892,204.44
59291,110.0
59607,80.7
64136,171.02
52872,72.0
49420,96.0
64142,166.48
64143,213.221
59539,82.55
59540,81.81
59541,81.1
64157,384.0
64137,79.0
52909,83.16
50952,83.16
55055,83.16
55085,207.23
55162,157.0
55167,177.0
55164,352.11
63619,72.0
52946,176.05
52894,177.05
55068,85.15
52926,106.0
61245,110.0
62004,225.0
51057,86.0
64165,182.82
64166,181.18
62018,225.0
64170,79.0
64183,204.44
49514,409.68
64184,79.0
52920,240.85
64211,177.0
64214,72.0
64216,208.3219
52624,231.9
52914,225.23
50970,204.44
53935,337.21
55175,169.8
55169,189.42
50045,157.0
55172,145.0
55174,117.05
61214,160.0
61228,195.0
57873,173.0
49667,165.17
53038,130.52
53086,195.0
52934,184.8
63650,119.0
63697,79.0
55072,230.07
51980,75.49
52546,201.06
52834,199.25
64230,131.3107
64231,130.3228
64232,126.65
64233,176.02
51295,79.0
64234,186.68
53239,83.16
64236,210.7814
64237,208.95
64242,153.05
64243,151.71
64244,178.785
55173,72.0
55179,207.23
55180,353.62
55182,83.16
55183,131.22
55184,72.0
55981,646.0
63715,72.0
64250,195.0
64251,204.44
55126,113.3
56255,390.0
59336,160.0
55186,83.16
55192,96.0
55190,207.23
55191,83.16
55196,509.32
53039,204.44
52937,167.61
52543,210.74
53098,83.16
52965,225.23
59351,79.0
61030,123.59
52720,85.37
64257,136.2493
56283,79.0
64259,119.0
52650,113.29
64269,206.48
55209,83.16
55199,410.03
55121,414.45
55154,100.0
49283,375.39
51051,177.0
51305,150.17
51086,204.44
52969,176.05
52677,113.99
52972,371.91
52949,76.35
50815,141.44
52724,137.68
53059,177.0
51150,177.0
51159,100.0
50130,410.03
53014,83.16
49020,195.0
52945,195.0
52964,319.85
59393,198.0
61272,119.0
61293,159.0
63023,129.0
63090,387.0
63758,79.0
64274,72.0
63728,119.0
64281,205.4478
52866,73.63
55144,362.4264
55204,353.5
56356,390.0
56374,72.0
55208,145.0
55206,177.0
59463,135.0
58040,195.0
58086,106.0
50122,204.44
52930,185.17
53945,195.0
53943,249.48
56569,225.0
63040,110.0
61645,182.96
61774,131.77
64291,145.0
58160,79.0
52580,201.3
52870,230.41
64294,278.0
64299,99.0
64304,158.0
50185,72.0
50186,83.16
55044,177.0
63450,390.0
55212,72.0
55210,181.34
61390,390.0
62147,72.0
58238,225.0
58500,79.0
61303,184.8
61373,198.0
53037,442.0
64315,184.5852
64316,225.0
64323,209.3261
64324,358.94
64325,349.44
64326,72.0
53004,225.23
55197,202.0
63805,248.0
50211,121.06
64336,79.0
56387,106.0
55222,207.23
55223,207.23
55224,183.82
55225,117.05
55226,207.23
61420,358.0
62184,195.0
55229,83.16
58294,173.0
55232,101.88
55233,391.04
62198,474.0
64344,274.52
57433,124.0
49101,100.0
55235,207.23
62217,173.0
56524,195.0
56608,466.0
61511,72.0
61520,143.0
49783,354.0
55241,207.23
55237,78.54
50892,189.42
55238,83.16
64346,83.16
61867,230.58
53003,167.48
53012,204.44
52897,84.99
53011,374.18
53066,207.0
51333,180.06
53002,145.0
52998,96.0
49732,72.0
62980,121.49
56964,119.0
59820,79.0
57825,230.175
64350,207.98
55236,78.54
63426,79.0
53007,72.0
52960,177.0
50358,696.68
55244,167.61
55245,106.04
50018,204.44
59656,143.0
56693,110.0
49702,225.23
51315,177.0
64373,204.8402
55253,225.2301
64374,198.7602
53024,204.44
53030,225.23
53034,72.0
53036,195.0
56539,404.0
58418,159.0
59542,80.63
52927,176.61
61481,198.0
61461,79.0
61548,159.0
63174,159.0
63822,179.0
62929,158.0
64378,239.0902
64379,110.0
64384,152.1802
64385,162.76
64386,164.9607
64387,174.3279
59444,114.444
61558,79.0
49554,115.5
50876,169.8
55257,143.93
63207,72.0
53008,74.51
53948,187.69
53058,166.32
53054,273.0
62276,79.0
64404,74.4121
64406,225.23
58108,152.65
64407,179.96
64409,179.96
64411,176.02
50071,231.0859
64415,79.0
64421,83.16
62027,338.8116
55259,83.16
50991,264.0
63230,195.0
58511,173.0
51280,395.26
51281,391.69
53044,143.85
53060,177.0
61877,80.67
61139,161.25
64428,225.0
51043,322.0
62309,110.0
59445,113.52
59446,112.5
55265,414.45
49955,204.44
64442,225.0
64443,101.3458
49875,187.69
53051,174.66
50816,137.85
53062,122.43
55719,284.0
58482,79.0
55739,162.37
49747,74.11
64445,225.0
55194,290.6581
64449,79.0
64452,79.0
64453,186.68
50106,125.19
63250,195.0
55270,100.0
56974,72.0
55268,207.23
53075,183.82
55266,189.42
55267,83.16
52483,166.18
52770,164.74
64460,327.0
52567,74.5632
61623,195.0
58658,160.0
59745,195.0
55273,187.69
55274,414.45
51014,68.0
50840,414.45
59527,79.0
55279,145.0
55282,112.0
55278,166.32
49036,142.07
49291,207.23
58727,143.0
63336,195.0
62884,448.362
48960,91.1
53080,68.0
53055,567.17
53939,193.97
53064,225.23
53065,160.0
64471,225.23
64472,267.0
64482,79.0
50195,145.0
49757,177.0
55284,150.15
55285,204.44
55287,207.23
53072,187.69
48731,204.44
53159,203.34
53070,187.69
53094,204.44
53081,76.35
53101,105.8
53104,225.23
51105,73.49
58736,535.0
62605,79.0
62625,450.0
63303,79.0
53035,73.48
64487,85.0
64488,203.34
64489,79.0
64503,201.73
62745,99.0
