idreceita,Mensalidades
117101,176.054
131810,112.0
98674,72.0
98678,145.0
110139,177.0
114170,177.0
115621,144.0
116264,72.998
110772,74.65
126493,188.86
113732,180.65
112769,91.81
111021,354.0
110400,176.054
110401,177.0
126516,100.0
123533,112.0
113953,122.379
117151,358.43
132948,101.26
132949,100.4
132950,99.5
132952,190.01
132953,96.0
132955,200.5965
125986,73.7
132957,96.0
131777,195.0
115263,177.0
132959,72.0
132960,195.0
132963,110.0
132966,157.97
132967,173.76
123098,195.0
123099,195.0
80817,314.0
110426,277.0
132094,73.9584
110428,168.0
117087,100.0
117131,72.998
118491,196.0
121744,177.0
82294,162.5
95331,297.39
110924,187.0
111174,176.054
111374,72.0
125117,302.0
127848,177.0
114927,234.2145
113706,99.5415
80299,190.01
127559,195.0
132971,72.14
132972,71.49
132973,64.74
117896,177.0
132975,129.42
132976,184.74
132977,72.0
124969,144.0
127070,216.0
132153,195.0
80020,93.34
79996,73.0
78650,80.09
80552,80.15
77616,159.61
81424,134.88
79448,154.58
79315,386.09
86161,190.01
79235,77.29
79275,251.2
79276,155.66
78991,86.95
94780,191.41
92192,133.01
79948,77.29
79950,77.29
79955,77.29
79642,154.56
79646,168.54
79988,132.04
79462,176.05
79653,188.99
80002,138.29
80172,334.26
79301,137.37
79808,377.99
79476,78.36
80178,78.36
80012,130.66
80016,188.99
80019,188.99
96029,156.8
92828,77.86
80795,77.29
88755,77.29
81230,78.36
98381,99.84
81996,267.36
84825,77.29
102016,308.57
86659,452.5
103139,72.0
104685,115.77
106924,177.0
106928,72.0
106963,96.0
106971,177.0
107392,157.0
108102,172.83
109488,159.06
112499,73.61
111362,188.99
113685,98.91
114615,72.0
118129,195.0
118278,173.0
115401,72.0
117880,68.0
118352,195.0
118395,72.0
119397,73.85
121318,98.07
110164,176.05
125045,72.0
125393,176.05
123074,147.07
126295,398.63
126574,72.0
131783,72.0
131859,298.0
103903,116.41
117812,95.54
117765,73.0
132983,177.0
111630,432.62
128417,249.0
80555,170.91
80015,188.99
127681,74.17
127682,73.5
127687,74.17
127688,73.5
132989,74.52
