iddespesa,medicos
21017,1040.0
21018,360.0
21028,440.0
21029,760.0
21030,784.0
21031,720.0
21032,630.0
21056,483.0
21057,525.0
21075,525.0
21078,930.0
21092,812.0
21093,1080.0
21094,1055.0
21095,1040.0
21108,550.0
21109,1080.0
21110,840.0
21128,440.0
21129,630.0
21130,760.0
21134,483.0
21135,525.0
21142,983.0
21143,1100.0
21144,1100.0
21145,450.0
21146,450.0
21162,930.0
21163,1040.0
21164,735.0
21178,473.0
21179,812.0
21180,1080.0
21181,1055.0
21196,550.0
21197,360.0
21198,1040.0
21199,840.0
21200,1080.0
21219,784.0
21220,760.0
21221,720.0
21230,525.0
21231,483.0
21237,930.0
21238,525.0
21239,1040.0
21240,735.0
21242,115.5
21262,1080.0
21263,1040.0
21264,360.0
21265,550.0
21276,630.0
21277,760.0
21278,720.0
21293,440.0
21296,735.0
21323,525.0
21347,1040.0
21350,473.0
21352,1055.0
21353,1080.0
21354,812.0
21362,550.0
21363,360.0
21364,1040.0
21365,1080.0
