iddespesa,alimentacao
38228,80.0
38204,54.0
38203,70.0
38202,124.0
38201,32.4
38200,76.91
38199,9.0
38150,26.94
38142,21.0
38137,710.0
38136,18.0
38134,162.19
38133,193.33
