iddespesa,medicos
437648,478.0
437650,850.0
437653,380.0
437662,610.0
437663,540.0
437664,1130.0
437665,1080.0
437666,955.0
437667,955.0
437668,955.0
437699,1165.0
437704,1320.0
437705,780.0
437706,1080.0
437707,1080.0
437708,955.0
437709,955.0
437710,955.0
437776,955.0
437777,955.0
437778,1080.0
437779,1080.0
437780,570.0
437781,850.0
437782,610.0
437809,875.0
437812,945.0
437813,1185.0
437815,1185.0
437816,955.0
437817,955.0
437818,955.0
437872,1080.0
437873,990.0
437874,955.0
437875,955.0
437876,960.0
437877,1080.0
437878,955.0
437880,955.0
437881,1185.0
437971,1100.0
437972,955.0
437973,1080.0
437974,1185.0
437975,955.0
437976,955.0
438028,1080.0
438029,1130.0
438030,955.0
438031,955.0
438032,477.0
438089,780.0
438090,955.0
438091,955.0
438092,1080.0
438093,1080.0
438094,955.0
438158,515.0
438159,525.0
438160,955.0
438161,300.0
438162,515.0
438163,805.0
438164,700.0
438165,955.0
438167,1100.0
438168,870.0
438169,750.0
438170,525.0
438198,850.0
438199,720.0
438200,570.0
438201,955.0
438202,955.0
438203,1080.0
438204,1080.0
438258,875.0
438259,1050.0
438263,945.0
438264,955.0
438265,1185.0
438266,1185.0
438267,955.0
438268,955.0
438269,955.0
438271,875.0
438272,380.0
438273,990.0
438274,960.0
438276,955.0
438277,955.0
438278,1080.0
438279,1080.0
438280,955.0
438281,955.0
438282,1185.0
438378,1080.0
438379,570.0
438380,300.0
438381,1100.0
438382,1080.0
438383,955.0
438384,1185.0
438385,955.0
438433,540.0
438434,1130.0
438435,1080.0
438436,955.0
438437,955.0
438444,1050.0
438445,515.0
438475,1080.0
438476,1080.0
438478,955.0
438479,955.0
438480,780.0
438481,870.0
438482,1165.0
438494,1050.0
438521,525.0
438522,630.0
438523,670.0
438524,570.0
438525,780.0
438529,955.0
438530,380.0
438541,850.0
438542,570.0
438543,720.0
438544,955.0
438545,955.0
438546,1045.0
438547,1080.0
438548,1080.0
438559,480.0
438561,805.0
438586,875.0
438588,1050.0
438591,955.0
438592,945.0
438593,955.0
438595,1185.0
438596,955.0
438597,955.0
438598,960.0
438599,990.0
438601,1080.0
438602,1100.0
438603,955.0
438698,805.0
438713,955.0
438714,1100.0
438715,1080.0
438716,1185.0
438717,955.0
438718,300.0
438719,955.0
438817,955.0
438818,955.0
438819,955.0
438820,1080.0
438821,1130.0
438864,1165.0
438865,870.0
438868,1320.0
438869,780.0
438870,955.0
438871,955.0
438872,1080.0
438873,1080.0
438874,955.0
438876,780.0
438877,1355.0
438878,1355.0
438879,2400.0
438880,1080.0
438881,955.0
438882,955.0
438883,1185.0
438897,955.0
438921,955.0
438922,1300.0
438923,955.0
438924,1185.0
438963,805.0
438964,1030.0
438965,380.0
438981,1185.0
438982,955.0
438983,1100.0
438984,955.0
438985,1080.0
438986,300.0
438987,570.0
439003,200.0
439004,955.0
439005,1185.0
439006,955.0
439007,380.0
439008,515.0
439009,360.0
439010,955.0
439011,955.0
439012,1185.0
439013,955.0
439015,955.0
439016,955.0
439017,525.0
439018,630.0
439019,1100.0
439020,515.0
439021,750.0
439022,480.0
439023,515.0
439024,780.0
439025,570.0
439027,550.0
439029,380.0
439030,850.0
439039,875.0
439040,515.0
439041,515.0
439042,525.0
439043,625.0
439044,630.0
439045,720.0
439046,700.0
439048,955.0
439050,515.0
439051,870.0
439070,700.0
439074,380.0
439075,850.0
439076,480.0
439078,525.0
439079,515.0
439080,875.0
439081,575.0
439084,480.0
439085,525.0
439086,750.0
439087,515.0
439088,145.0
439093,540.0
439095,955.0
439096,955.0
439097,1100.0
439098,1080.0
439099,1130.0
439110,515.0
439113,875.0
439114,515.0
439130,750.0
439132,1320.0
439133,780.0
439134,955.0
439135,955.0
439136,1080.0
439137,1080.0
439151,3500.0
439152,1400.0
439153,1950.0
439154,1200.0
439155,1100.0
439156,1100.0
439157,1000.0
439158,1000.0
439159,1100.0
439160,1245.0
439198,570.0
439199,780.0
