idreceita,Mensalidades
2296195,165.83
2387074,79.0
2402126,227.7
2310082,80.97
2291769,127.64
2294403,215.25
2299662,94.818
2300770,233.4677
2305130,235.31
2306279,189.59
2306493,229.93
2309901,170.12
2311266,241.93
2312030,181.532
2312931,85.06
2313431,108.35
2317185,208.248
2329337,115.71
2291398,219.5604
2295214,363.27
2302756,228.65
2306319,258.54
2308065,237.92
2312782,166.6865
2314083,234.95
2314292,192.16
2316642,159.79
2317437,99.66
2319235,106.48
2320010,218.72
2320591,131.58
2390046,190.0
2402137,389.2531
2412945,106.49
2412947,102.63
2412948,303.6
2412949,85.0
2412950,174.7586
2412952,85.0
2291108,235.31
2291151,400.1991
2291192,179.48
2293069,194.09
2300054,211.51
2300131,106.26
2300735,88.84
2300955,240.15
2301150,209.96
2303092,265.32
2303436,80.97
2303437,80.97
2304043,244.46
2304260,160.0
2306920,262.23
2307619,320.0
2308644,84.46
2312131,257.28
2313628,244.46
2315948,268.6616
2318594,241.17
2319629,91.15
2321842,80.46
2323027,142.75
2323991,109.444
2324091,95.53
2326529,270.0
2327553,175.7642
2330056,160.0
2330162,170.0
2342492,89.0
2366074,235.0
2374514,85.0
2385149,85.0
2388485,89.0
2412777,99.0
2412957,119.0
2412960,85.0
2412965,485.17
2412966,224.4
2412967,222.4
2412969,173.39
2412974,87.8603
2413110,142.7556
2290891,127.33
2292353,65.21
2293027,81.82
2293043,124.71
2293140,240.15
2293557,218.73
2294106,124.19
2295253,240.55
2295692,59.18
2296684,292.3517
2297118,98.42
2297902,90.05
2298026,299.16
2298128,109.02
2298630,79.0
2301306,586.81
2301573,153.37
2302494,212.54
2303204,244.46
2303254,80.8644
2303531,564.46
2306725,252.96
2308446,185.1833
2308554,245.0
2309677,187.55
2310124,182.32
2310895,77.46
2311434,96.71
2312116,262.19
2312296,138.67
2312458,96.984
2312681,289.69
2312694,244.46
2312944,85.06
2314312,238.82
2314740,169.85
2314836,185.0
2315060,229.93
2315079,128.19
2315644,85.0
2316607,118.782
2317138,83.05
2317157,230.26
2317251,166.5
2317585,232.2
2318993,186.68
2319014,97.68
2319245,229.9451
2319377,150.02
2319712,250.7
2320172,243.9175
2320391,171.37
2321087,207.32
2321831,80.97
2322522,345.49
2322665,81.05
2325946,186.29
2327416,184.464
