idreceita,Mensalidades
3318036,102.48
3312272,197.4518
3310047,153.7139
3310654,186.36
3314997,183.4451
3315126,215.07
3311677,215.07
3315256,189.42
3315259,105.72
3315264,105.72
3315277,267.4836
3315278,171.5875
3315279,187.6445
3315280,100.904
3310692,82.62
3310932,206.47
3311706,88.7
3311833,368.594
3312359,88.7
3315285,145.81
3315287,215.07
3315288,156.82
3315289,215.07
3315290,386.5
3316816,230.4085
3316818,213.914
3316819,88.688
3316821,134.51
3316825,87.48
3316832,97.3719
3310036,122.9105
3313044,437.594
3314343,204.58
3315074,215.07
3315310,215.07
3315450,172.63
3316343,166.6537
3316820,213.91
3316835,159.382
3316841,141.2
3316850,207.982
3316851,90.714
3316852,214.97
3316855,105.72
3316856,222.84
3316971,221.64
3317640,87.48
3317644,430.13
3318033,83.3803
3318039,90.64
3318851,211.8
3324718,194.46
3324720,213.87
3324730,215.07
3324835,84.69
3324943,267.6
3327547,99.61
3327581,90.64
3329572,358.99
3332653,225.0
3333500,193.92
3334248,90.437
3201912,131.34
3213516,76.11
3310721,194.8252
3310792,72.0
3311138,99.0
3311149,85.0
3311589,176.97
3311637,85.0
3312673,140.0
3312690,291.81
3313203,195.0
3313672,122.27
3314090,90.76
3314821,76.11
3315075,177.5
3315207,160.0
3315265,215.07
3315915,270.0
3316834,191.59
3317126,105.04
3317171,232.57
3317173,207.39
3317285,310.0
3317386,102.8
3317700,79.0
3317784,215.25
3317978,122.8
3318063,409.0
3318075,413.4
3318081,76.11
3318082,76.11
3318134,115.0
3318317,76.11
3318547,218.94
3318599,445.67
3323957,270.0
3325177,147.49
3326736,183.81
3326907,200.872
3328317,182.09
3328548,430.13
3328926,225.0
3329631,221.64
3330928,215.25
3330929,215.07
3331480,110.0
3332219,176.61
3332469,196.36
3332473,124.72
3332487,305.0
3332508,79.0
3333908,196.2402
3333909,153.7064
3333911,136.59
3333914,90.64
3333916,178.3
3333918,79.11
3333919,215.25
3334276,130.0
3334285,85.0
3334288,154.18
3334289,152.8
3334294,93.01
3334297,81.1014
3134128,103.19
3154314,184.08
3154846,236.94
3185225,204.11
3202010,99.29
3202231,87.48
3211160,76.11
3212338,76.11
3219248,367.48
3244966,79.0
3253080,89.0
3262194,158.0
3265628,125.0
3277383,93.16
3277384,92.33
3281900,145.59
3309969,87.48
3310006,128.09
3310045,184.08
3310119,91.3101
3310123,182.26
3310130,176.46
3310136,290.53
3310162,185.64
3310391,90.87
3310590,91.17
3310723,88.19
3310789,88.64
3310813,175.81
3310831,375.56
3310867,87.48
3310891,123.04
3310971,80.8
3311002,178.21
3311030,89.41
3311060,88.19
3311231,84.91
3311288,149.8
3311337,116.23
3311489,92.99
3311946,233.11
3312082,89.42
3312084,205.94
3312170,91.55
3312295,98.4
3312313,251.53
3312399,89.4
3312406,241.71
3312421,90.9402
3312622,310.04
3312705,267.49
3313055,280.42
3313171,144.32
3313315,178.56
3313316,218.8
3313332,83.22
3313334,426.12
3313802,93.96
3314069,167.83
3314070,161.7
3314202,134.83
3314357,367.48
3314518,90.64
3314591,87.48
3314812,102.72
3314885,128.06
3315046,88.22
3315153,89.64
3315262,190.77
3315269,90.64
3315528,382.61
3316066,89.46
3316151,87.48
3316364,183.11
3317183,348.23
3317359,181.99
3317510,320.94
3318720,236.94
3319725,103.55
3319966,167.45
3324308,371.57
3324774,150.26
3324944,184.08
3325372,204.91
3325440,211.8
3325624,198.0
3326263,130.0
3326394,188.81
3326780,116.29
3327180,182.55
3327196,216.648
3327253,245.5
3327765,224.9866
3328017,390.0
3328088,139.26
3328130,85.0
3328148,195.0
3328492,141.2
3328539,99.0
3328742,88.7
3328830,85.0
3329061,205.3
3329140,85.0
3329504,81.438
3329706,132.8
3329965,166.22
3330023,85.0
3330363,90.64
3330889,158.0
3331976,225.0
3332220,76.23
3332224,98.53
3332276,263.42
3332498,141.75
3332499,83.64
3332500,381.72
3332551,172.85
3333910,181.448
3333915,205.3
3333920,114.589
3333924,173.74
3333925,216.01
3333926,149.67
3333929,206.7
3334323,89.0
3334333,190.61
3334334,187.28
3334374,160.0
3160754,86.0687
3187268,144.0
3201398,173.67
3202069,97.1707
3202116,179.1
3202154,191.73
3213128,229.46
3213519,253.25
3219286,104.69
3278418,145.0
3278419,145.0
3278420,145.0
3310093,282.66
3310646,188.04
3310732,270.28
3310753,88.7
3310855,170.0
3310950,93.4
3311124,85.0
3311130,86.11
3311312,184.57
3311450,138.7
3311695,236.7
3312195,178.0
3312214,92.88
3312443,134.2286
3312675,184.2984
3312820,118.2
3312843,270.0
3313091,211.8
3313098,211.8
3313132,211.8
3313249,157.21
3313417,80.64
3314071,142.95
3314089,171.516
3314194,77.98
3314223,154.03
3314262,165.18
3314374,116.29
3314408,470.15
3314425,213.87
3314448,186.2
3314569,181.29
3314640,222.84
3314869,91.2
3315882,158.4
3315994,203.12
3316122,161.36
3316751,77.67
3316899,91.23
3316922,193.13
3316968,158.0
3317330,120.0
3317559,88.99
3317562,148.06
3317712,92.66
3317762,80.78
3317874,101.22
3317970,239.03
3318032,120.0
3318096,90.99
3318285,75.0
3318315,198.65
3318727,84.48
3318777,89.64
3318813,199.66
3318816,92.51
3318821,126.6
3318934,91.6611
3319328,145.0
3319413,300.4401
3319520,89.24
3319681,85.0
3319879,79.0
3320199,178.0
3320240,162.25
3320425,227.47
3321303,4977.56
3323941,222.84
3324023,84.48
3324067,181.29
3324134,199.18
3324186,350.23
3324188,530.88
3324264,221.64
3324421,82.62
3324430,130.0
3324470,85.0
3324623,270.0
3324626,216.54
3324708,166.09
3324709,146.87
3324725,197.45
3324735,236.94
3324782,245.5
3324820,490.5
3324897,190.18
3324913,180.12
3324917,127.59
3324918,199.27
3325086,90.71
3325224,187.76
3325293,177.18
3325305,83.11
3325316,162.18
3325325,213.79
3325397,83.11
3325465,82.62
3325550,85.0
3325571,169.34
3325629,214.53
3325666,159.69
3325669,218.94
3325800,193.84
3325828,262.34
3325871,148.36
3325877,119.0
3325913,122.13
3325919,170.0
3325947,86.11
3326191,104.18
3326267,79.0
3326268,90.71
3326884,227.5
3326910,83.11
3327184,164.0
3327255,75.74
3327478,147.9
3327518,87.48
3327535,92.65
3327549,194.41
3327773,279.3284
3327833,106.87
3327870,90.64
3327938,225.0
3328007,186.36
3328094,124.28
3328135,268.45
3328141,201.1375
3328240,450.0248
3328324,141.2
3328404,138.16
3328459,376.8871
3328469,141.2
3328522,254.16
3328615,172.2201
3328716,222.84
3328903,135.7101
3329296,211.49
3329535,110.0
3329607,148.16
3329627,254.16
3329638,369.22
3329689,87.48
3329700,170.24
3329708,147.31
3329709,84.38
3329794,124.72
3329884,110.5211
3329904,86.59
3329937,230.87
3329976,170.0
3330277,85.0
3330399,194.83
3330467,91.2001
3330547,98.48
3330594,179.7312
3330722,390.0
3330841,79.0
3330867,79.11
3331031,90.64
3331049,238.0
3331080,160.84
3331383,216.31
3331516,319.53
3331671,355.12
3331978,89.0
3332214,97.3701
3332222,339.74
3332252,325.6401
3332274,157.58
3332359,87.48
3332365,106.9321
3332368,66.9388
3332465,170.98
3332496,79.0
3332502,90.64
3332504,125.19
3332510,234.0
3332512,119.0
3332544,85.0
3332549,158.0
3332576,85.0
3332620,135.79
3332633,86.11
3332689,179.0
3332713,110.0
3332727,85.0
3332896,168.0
3332993,141.2
3333009,135.19
3333397,223.28
3333430,153.71
3333434,187.16
3333436,586.82
3333445,343.69
3333449,78.71
3333477,81.96
3333510,82.6201
3333622,185.81
3333639,171.26
3333707,171.4
3333844,83.58
3333931,88.7
3333932,104.5
3333933,83.2192
3333934,144.11
3333935,90.64
3333936,130.71
3333937,215.25
3333939,78.4174
3333940,99.6066
3333942,443.29
3333944,268.63
3333945,90.64
3333946,197.66
3333947,212.75
3333948,218.94
3333949,227.5
3333950,75.74
3333952,215.25
3333954,72.0
3333955,245.0
3333956,85.0
3333957,75.01
3334061,91.2
3334085,194.41
3334396,198.0
3334414,135.0
3334423,210.0
3334435,79.0
3334445,83.16
3334446,90.64
3334448,185.0
3334453,90.64
3334454,142.17
3334455,164.0
3334610,90.714
3334637,85.0
3334645,79.0
3334650,129.0
3334669,81.2675
3334682,111.3295
3334695,590.0
3334705,235.0
3131179,177.85
3131681,219.1159
3133100,247.49
3144478,102.65
3146236,89.61
3146237,88.88
3154769,183.1
3182897,154.86
