iddespesa,alimentacao
32313,27.95
32292,28.22
32291,28.76
32268,30.25
32255,29.33
32239,28.76
32222,29.04
32204,28.94
32186,29.29
32180,304.0
32179,29.07
32170,29.61
32156,29.33
32140,20.0
32123,50.0
32122,29.67
32106,29.05
32100,28.4
32103,993.9
32084,30.61
32068,10.78
32067,28.13
32020,28.55
32005,27.92
32048,50.0
32007,177.1
31988,28.44
31978,6496.0
32047,20.0
31977,27.98
31959,29.64
31945,1420.0
31939,27.67
31920,31.0
31916,29.23
32050,60.0
32049,20.0
