iddespesa,medicos
689048,880.0
689049,515.0
689050,515.0
689051,1100.0
689052,950.0
689053,210.0
689054,620.0
689055,690.0
689056,672.0
689057,1076.0
689058,1050.0
689059,1250.0
689060,1240.0
689061,1030.0
689062,1155.0
689063,600.0
689064,950.0
689065,950.0
689066,950.0
689067,1260.0
689068,924.0
689070,900.0
689071,1680.0
689072,600.0
689073,1870.0
689074,950.0
689075,475.0
689076,488.0
689077,475.0
689079,400.0
689080,630.0
689081,1125.0
689082,1124.0
689084,900.0
689085,1040.0
689086,475.0
689087,950.0
689088,1200.0
689089,720.0
689090,744.0
689091,540.0
689092,900.0
689093,690.0
689094,700.0
689095,1900.0
689096,1320.0
689097,1080.0
689098,1076.0
689099,1030.0
689100,1124.0
689101,960.0
689103,1080.0
689104,1030.0
689105,1155.0
689106,950.0
689107,950.0
689108,950.0
689109,1488.0
689110,700.0
689111,950.0
689112,670.0
689113,620.0
689114,525.0
689115,675.0
689116,825.0
689117,945.0
689118,590.0
689119,1200.0
689120,1210.0
689121,900.0
689122,950.0
689123,950.0
689124,500.0
689125,472.5
689126,420.0
689127,1134.0
689128,630.0
689129,950.0
689186,70.0
690243,504.0
690244,504.0
690245,880.0
690246,515.0
690247,515.0
690248,515.0
690249,738.0
690250,696.0
690251,924.0
690252,1165.0
690253,800.0
690254,1050.0
690255,968.0
690256,950.0
690257,600.0
690258,1132.0
690259,1900.0
690260,696.0
690261,605.0
690262,710.0
690264,660.0
690265,950.0
690266,950.0
690267,660.0
690268,1050.0
690269,945.0
690270,900.0
690271,1210.0
690311,675.0
690312,950.0
690313,950.0
690315,1260.0
690316,1150.0
690317,1350.0
690319,540.0
690323,1125.0
690324,1756.0
690326,1050.0
690327,210.0
690328,690.0
690329,620.0
690330,1076.0
690331,1240.0
690332,1250.0
690333,1030.0
690334,880.0
690335,600.0
690337,950.0
690339,950.0
690341,950.0
690342,1260.0
690344,1155.0
690345,924.0
690346,540.0
690347,900.0
690349,515.0
690351,1680.0
690352,600.0
690353,950.0
690433,475.0
690434,562.0
690435,20.0
690436,400.0
690437,630.0
690438,976.0
690439,1011.6
690440,900.0
690441,413.0
690442,1040.0
690443,950.0
690444,950.0
690445,720.0
690446,1320.0
690447,1200.0
690448,744.0
690449,540.0
690450,900.0
690451,690.0
690452,600.0
690453,1900.0
690467,1080.0
690468,960.0
690470,1030.0
690472,1030.0
690474,1124.0
690477,1155.0
690479,1620.0
690481,950.0
690483,950.0
690484,950.0
690491,1488.0
690492,600.0
690494,950.0
690810,950.0
690811,504.0
690812,504.0
690813,880.0
690814,515.0
690815,670.0
690816,675.0
690817,525.0
690818,825.0
690819,945.0
690836,1200.0
690837,590.0
690838,500.0
690839,515.0
690840,1210.0
690841,1200.0
690842,950.0
690843,900.0
690844,1045.0
690845,1045.0
690846,500.0
690847,472.5
690848,1134.0
690849,420.0
690850,630.0
690851,1900.0
690852,515.0
690853,738.0
690854,696.0
690855,112.0
690856,1050.0
690857,924.0
690858,905.0
690859,1165.0
690860,968.0
690861,950.0
690862,1900.0
690863,600.0
690864,700.0
690866,696.0
690867,1000.0
690868,678.0
690869,900.0
690870,950.0
690871,950.0
690872,550.0
690913,1050.0
690916,1080.0
690917,900.0
690919,1210.0
690943,675.0
690944,1150.0
690945,950.0
690946,1150.0
690948,1260.0
690949,1350.0
690950,540.0
690951,1125.0
690952,770.0
690953,1050.0
690954,210.0
690955,475.0
690956,620.0
690957,690.0
690958,1076.0
690959,1250.0
690960,1240.0
690961,1050.0
690962,1030.0
690963,600.0
690964,950.0
690965,475.0
690966,1155.0
690967,950.0
690968,1260.0
690969,924.0
690970,465.0
690971,900.0
690972,1680.0
690973,1760.0
690974,950.0
690976,605.0
690978,950.0
690979,504.0
690980,504.0
690981,475.0
690982,400.0
690983,976.0
690984,900.0
690985,1124.0
690986,1040.0
690987,1124.0
690988,1320.0
690989,1200.0
690990,950.0
690991,950.0
690992,744.0
690993,540.0
690994,900.0
690995,690.0
690996,600.0
690997,1900.0
690998,1076.0
690999,1080.0
691001,1030.0
691002,1124.0
691003,960.0
691004,1030.0
691005,1155.0
691006,950.0
691007,950.0
691008,950.0
691009,1620.0
691010,1488.0
691011,600.0
691012,950.0
691785,395.0
691786,880.0
691787,515.0
691788,670.0
691789,525.0
691790,675.0
691791,825.0
691792,945.0
691793,515.0
691794,600.0
691795,1200.0
691796,1210.0
691797,900.0
691798,950.0
691799,1200.0
691800,500.0
691801,1134.0
691802,420.0
691803,472.5
691804,525.0
691805,1900.0
691806,515.0
691807,738.0
691808,924.0
691809,1165.0
691810,800.0
691811,1050.0
691812,968.0
691813,950.0
691814,905.0
691815,700.0
691816,1900.0
691817,605.0
691818,950.0
691819,1210.0
691820,900.0
691821,950.0
691822,950.0
691823,700.0
691824,1050.0
691825,900.0
691826,945.0
691827,880.0
691828,1210.0
691829,675.0
691830,1260.0
691831,1150.0
691832,1150.0
691833,950.0
691834,950.0
691835,540.0
691836,1125.0
691837,1550.0
691838,1050.0
691839,210.0
691840,504.0
691841,690.0
691842,620.0
691843,1076.0
691844,1250.0
691845,1240.0
691846,1133.0
691847,600.0
691848,950.0
691849,950.0
691850,950.0
691851,1260.0
691852,1155.0
691853,465.0
691854,924.0
691855,900.0
691856,1680.0
691857,1000.0
691858,200.0
691859,950.0
691860,400.0
691861,976.0
691862,900.0
691863,1040.0
691864,515.0
691865,1320.0
691866,1200.0
691867,950.0
691868,950.0
691869,744.0
691871,540.0
691872,900.0
691873,690.0
691874,1500.0
691875,1900.0
692149,1500.0
692150,1200.0
692151,2400.0
692152,1200.0
692154,1500.0
692155,2400.0
692157,515.0
692158,924.0
692160,738.0
692161,1165.0
692162,800.0
692163,950.0
692165,950.0
692166,80.0
692167,1440.0
692168,1134.0
692169,870.0
692170,1000.0
692171,900.0
692172,1210.0
692173,950.0
692174,950.0
692175,700.0
692176,1050.0
692177,826.0
692178,103.0
692179,945.0
692180,880.0
692181,1210.0
692182,675.0
692183,1260.0
692184,1150.0
692185,1150.0
692186,950.0
692187,950.0
692188,540.0
692189,1125.0
692190,990.0
692191,1050.0
692373,620.0
692374,690.0
692375,1076.0
692376,1050.0
692377,1240.0
692378,1250.0
692379,1030.0
692380,600.0
692381,1155.0
692382,1260.0
692383,950.0
692384,950.0
692385,950.0
692386,924.0
692387,900.0
692388,1680.0
692389,1870.0
692390,950.0
692418,396.0
692419,400.0
692420,1320.0
692421,1200.0
692422,720.0
692423,554.0
692424,950.0
692425,744.0
692426,540.0
692427,900.0
692428,690.0
692429,1500.0
692430,1900.0
692447,1500.0
692448,1200.0
692449,1200.0
692450,950.0
