iddespesa,alimentacao
33586,30.21
33562,29.75
33544,1009.2
33537,25.79
33520,29.62
33509,30.19
33490,30.2
33472,28.26
33453,29.97
33435,24.63
33434,29.79
33416,30.17
33407,28.19
33392,28.65
33375,28.87
33354,28.59
33353,28.83
33332,50.0
33320,28.43
33333,50.0
33304,29.08
33334,25.0
33289,28.91
33269,29.47
33223,28.72
33222,28.78
33204,29.51
33195,200.0
33194,30.56
33186,976.0
33183,4624.0
33180,1792.0
33172,29.66
33153,29.75
