idreceita,Mensalidades
36419,72.0
45396,177.0
44986,145.0
45393,113.0
45398,177.0
36073,180.96
45404,130.0
45401,162.5
45403,177.0
45399,164.0
45407,177.0
45408,177.0
46586,193.27
45430,157.0
41047,195.0
46589,202.5855
46590,200.772
22471,195.29
25154,236.56
30318,133.55
34606,72.0
27587,97.8
20623,116.14
45101,97.55
30329,73.35
20622,69.28
46025,195.0
46592,123.33
35737,89.37
45455,96.0
46593,135.0
46601,195.0
46603,145.0
46604,72.0
35439,125.42
19747,177.0
38626,145.0
45411,159.0
45412,72.0
45413,157.0
46607,354.0
25844,106.82
19790,105.56
20607,77.29
21384,190.01
41028,138.01
44842,162.5
44903,177.0
44911,177.0
45006,123.0
45014,87.0
45027,177.0
45712,73.66
45015,73.29
45009,180.22
45056,180.01
40337,72.0
40353,72.0
44950,144.0
45019,195.0
45023,195.0
45036,72.0
45046,195.0
45065,162.5
45149,267.0
45638,160.0
44556,73.96
43763,73.48
45031,325.01
46616,72.0
34381,92.06
36256,91.23
45124,176.05
46618,302.07
46619,195.0
32206,195.0
46624,195.0
46627,340.4328
44872,413.14
46635,72.0
46638,366.0
44922,199.02
46640,173.0
46641,174.66
46642,137.91
46644,151.329
45030,177.0
45353,143.0
45400,177.0
45409,66.1
46651,72.0
45054,177.0
45017,354.0
45024,143.04
45045,173.0
45193,245.13
45194,91.81
45629,195.0
45987,163.44
35292,73.85
43850,199.07
44845,354.1
44908,72.0
45026,130.0
45040,162.5
46033,176.61
45074,113.67
45025,74.83
26620,73.81
45281,177.0
46652,73.0
46653,380.8106
46654,377.3909
46655,354.0
46656,141.6535
46657,173.0
46664,195.0
44982,367.0
45397,96.0
45402,354.0
46668,160.4325
46669,158.9959
46670,154.47
46671,526.3129
45016,102.06
46672,511.48
19176,180.68
45170,176.05
46067,199.08
45421,177.0
45423,177.0
45203,162.5
43980,177.0
44966,177.0
45425,307.0
45415,112.93
45417,96.0
44843,143.0
45041,144.0
45059,72.0
45061,124.0
45162,195.0
45188,195.0
45316,195.0
44857,306.65
45039,177.0
45049,72.0
45108,164.0
45340,174.66
45373,114.0
45055,180.01
45085,159.57
46679,191.41
45047,142.91
45153,162.5
45057,195.0
46686,72.0
46687,126.2402
46688,318.0202
46689,72.0
46691,144.14
46693,196.0
41077,73.5912
45359,68.0
46702,267.93
46703,266.994
46706,153.41
46710,153.41
45424,195.0
45013,144.0
46632,195.0
45126,164.0
45071,173.0
20396,194.47
36366,148.7
45007,180.74
45267,68.0
45345,66.1
45651,177.0
45123,177.35
45053,180.01
45051,325.01
46724,86.8
45164,177.0
46725,195.0
46728,98.86
46729,123.93
44846,177.0
45274,195.0
38063,265.67
46731,96.0
46658,160.0
45070,72.0
46733,72.0
46660,72.0
46735,110.0
45069,195.0
45644,72.0
46737,176.05
46739,110.0
46745,195.0
46748,120.0
46749,143.0
46752,198.0461
46754,117.65
46756,72.0
46767,160.0
46159,72.0
46775,354.0
45032,354.0
45064,177.0
33774,201.4155
46788,72.0
22966,74.0
45154,72.0
35205,157.0
44108,177.0
35025,224.0
45431,100.0
45429,177.0
45428,177.0
45426,99.84
45427,143.85
45435,123.0
45436,484.0
45437,72.0
44963,96.0
45439,145.0
45610,13.67
45452,177.0
45448,177.0
45450,177.0
45451,145.0
45445,177.0
45443,72.0
45444,113.0
45442,68.0
45440,95.54
45453,177.0
45458,96.0
45457,123.0
45456,177.0
45463,96.0
45459,177.0
45460,177.0
45461,334.0
45462,123.0
44090,393.99
22514,68.41
22515,79.86
44840,179.78
45605,87.0
45467,177.0
45468,354.0
45465,224.0
45466,210.0
46852,144.06
45097,177.0
46862,346.0
46868,110.0
46892,177.0
46893,195.0
45084,113.0
45185,195.0
45173,177.0
46094,199.02
21380,194.17
29736,199.85
34263,73.67
45050,157.05
45174,240.0
45081,72.0
28190,147.66
45086,146.36
45206,177.0
45240,133.12
46916,153.69
46922,100.0
46929,160.31
46933,333.0
45243,354.0
45058,73.53
44912,162.5
46952,177.0
43785,96.0
37480,72.0
45410,157.0
45479,145.0
44970,172.0
45474,162.5
44856,145.0
44985,177.0
45470,86.95
45472,307.0
45473,177.0
45476,177.0
45477,130.0
46992,176.05
46994,317.73
46995,56.35
47000,124.0
47004,81.98
47005,135.2353
44923,195.0
45088,267.0
45106,195.0
