iddespesa,medicos
47408,1107.0
47415,875.0
47416,860.0
47423,1510.0
47425,1060.0
47430,600.0
47454,860.0
47455,860.0
47476,1430.0
47477,1070.0
47478,1040.0
47489,850.0
47499,1430.0
47513,750.0
47515,970.0
47516,860.0
47530,860.0
47531,1240.0
47561,1070.0
47562,1060.0
47571,520.0
47627,880.0
47628,1107.0
47629,875.0
47630,720.0
47634,860.0
47645,1510.0
47649,1060.0
47651,1240.0
47708,600.0
47732,860.0
47755,660.0
47756,1430.0
47757,1070.0
47758,1040.0
47759,1430.0
47760,850.0
47802,970.0
47803,860.0
47804,860.0
47805,1240.0
47807,520.0
47812,1070.0
47813,1060.0
47837,1107.0
47838,880.0
47849,875.0
47850,720.0
47865,860.0
47872,1060.0
47873,1510.0
47884,600.0
47885,600.01
47896,860.0
47899,1430.0
47900,1070.0
47902,1430.0
47908,850.0
47909,750.0
47927,970.0
47928,860.0
47932,860.0
47933,1240.0
47935,520.0
47965,1070.0
47966,1060.0
47997,880.0
47998,1107.0
48003,875.0
48004,720.0
48010,1040.0
48033,1510.0
48041,1060.0
48047,1240.0
48049,600.0
48050,600.01
48051,860.0
48073,1430.0
48074,1070.0
48075,1040.0
48076,1430.0
48077,860.0
48080,850.0
48082,759.01
48085,1040.0
48086,1040.0
48087,1040.0
48088,1040.0
48098,750.0
