iddespesa,medicos
30958,1190.0
31068,1190.0
31252,535.5
31254,535.5
31256,535.5
31257,700.0
31258,1100.0
31259,1342.0
31260,1543.5
31261,1100.0
31262,1342.0
31263,1543.5
31264,1100.0
31265,1342.0
31266,1543.5
31267,700.0
31268,1500.0
31269,1208.0
31270,1208.0
31271,1208.0
31274,1220.0
31275,1100.0
31276,950.0
31277,1220.0
31278,1100.0
31279,950.0
31280,1220.0
31281,1100.0
31282,1100.0
31283,1100.0
31284,1100.0
31285,950.0
31286,950.0
31287,1100.0
31288,1100.0
31289,1100.0
31290,1100.0
31292,1100.0
31293,1100.0
31294,1100.0
31295,1100.0
31296,1100.0
31297,1100.0
31298,1100.0
31299,1100.0
31300,1100.0
31301,1100.0
31302,1100.0
31304,535.5
31314,1190.0
31406,810.0
31420,1100.0
31422,535.5
31423,700.0
31424,1100.0
31425,1342.0
31426,1208.0
31427,1220.0
31428,950.0
31429,950.0
31430,1543.5
31447,1100.0
31448,1100.0
31449,1100.0
31464,720.0
31465,1190.0
31467,1500.0
31468,1500.0
31469,535.5
31515,1200.0
31516,1080.0
31517,1100.0
31518,1100.0
31519,950.0
31530,1500.0
