iddespesa,medicos
510497,780.0
510499,1129.99
510498,1130.0
510500,610.0
510502,1130.0
510688,1390.0
510689,1090.0
510692,350.0
510693,1010.0
510694,1420.0
510695,1326.0
510696,1420.0
510697,880.0
510698,860.0
510760,350.0
510761,1326.0
510762,1420.0
510763,1130.0
510764,1420.0
510690,1130.0
510773,860.0
510774,1130.0
510775,800.0
510776,1420.0
510777,630.0
510778,1420.0
510895,1010.0
510896,1090.0
510897,1040.0
510898,880.0
510922,1130.0
510923,860.0
510924,860.0
510925,1130.0
510926,1420.0
510927,1420.0
510928,630.0
510929,1420.0
510930,780.0
510931,1420.0
510932,350.0
510935,800.0
510936,1130.0
510995,1420.0
510996,1010.0
510997,1326.0
510998,880.0
511080,610.0
511081,610.0
511082,610.0
511083,610.0
511084,610.0
511085,830.0
511086,1240.0
511087,1240.0
511088,1240.0
511090,1130.0
511089,1240.0
511091,1420.0
511092,1420.0
511093,1130.0
511094,1250.0
511095,1130.0
511096,1130.0
511125,910.0
511126,1130.0
511131,1420.0
511132,1420.0
511154,1420.0
511235,1090.0
511236,1010.0
511237,860.0
511238,860.0
511239,1130.0
511240,630.0
511241,800.0
511242,1130.0
511243,1326.0
511244,350.0
511271,1040.0
511273,1420.0
511278,1130.0
511279,860.0
511280,880.0
511331,1200.0
511332,1600.0
511333,1470.0
511335,1250.0
511337,625.0
511338,730.0
511339,730.0
511340,1130.0
511342,1130.0
511343,1130.0
511344,930.0
510129,1130.0
511345,805.0
511346,1130.0
511347,680.0
508906,1420.0
511350,1308.0
511391,1270.0
511393,714.0
511394,1130.0
511395,1270.0
511396,1070.0
511397,1130.0
511399,1270.0
511400,1270.0
511401,1130.0
511402,830.0
511404,1130.0
511403,1130.01
511405,1308.0
511398,1040.0
511407,780.0
511408,1130.0
511409,1130.0
511410,680.0
511411,610.0
511412,610.0
511413,610.0
511414,610.0
511415,610.0
511416,610.0
511417,1240.0
511418,1240.0
511423,1130.0
511422,1240.0
511424,1600.0
511425,1130.0
511426,1250.0
511427,1130.0
511430,1420.0
511431,1420.0
511432,1130.0
511433,1040.0
511434,805.0
511435,1130.0
511437,1200.0
511438,1130.0
511439,1130.0
511440,730.0
511441,730.0
511442,1250.0
511443,1130.0
511444,1470.0
511445,930.0
511446,1270.0
511447,1130.0
511449,1420.0
511450,830.0
511452,1070.0
511453,1070.0
511454,625.0
511455,1600.0
511456,610.0
511457,610.0
511458,610.0
511459,610.0
511460,610.0
511461,610.0
511462,1130.0
511463,680.0
511464,1250.0
511465,625.0
511466,1070.0
511468,1070.0
511469,1130.0
511470,1270.0
511472,1130.0
511471,1130.01
511473,1420.0
511476,1240.01
511477,1240.01
511479,1130.0
511478,1240.0
511480,1240.0
511482,1130.0
511483,1130.0
511484,1130.0
511485,1470.0
511487,1250.0
511490,1129.99
511488,1130.0
511491,730.0
511492,730.0
511493,805.0
511494,1270.0
511496,1270.0
511497,1270.0
511498,1130.0
511499,1040.0
511500,1200.0
511501,1130.0
511503,1130.0
511502,1130.01
511504,930.0
511505,1270.0
511506,1130.0
511507,1130.0
511508,1308.0
511510,1130.0
511511,1270.0
511512,1130.0
511513,830.0
511514,610.0
511516,1130.0
511515,1240.0
511517,610.0
511518,1130.0
511519,805.0
511520,1070.0
511521,730.0
511522,1420.0
511523,1040.0
511524,1240.0
511526,1130.0
511525,1240.0
511527,610.0
511528,610.0
511529,930.0
511530,730.0
511532,1600.0
511533,1200.0
511534,1130.0
511535,1390.0
511536,1420.0
511537,1250.0
511538,625.0
511539,1130.0
511540,1130.0
511541,1470.0
511542,1270.0
511543,1250.0
511544,1130.0
511545,1130.0
511546,1270.0
511548,1130.0
511547,1130.01
511549,1270.0
511550,1270.0
511552,1129.99
511553,680.0
511554,1420.0
511555,1240.01
511557,1130.0
511558,860.0
511559,800.0
511560,1420.0
511561,1420.0
511596,1130.0
511597,1130.0
511605,1090.0
511531,610.0
511419,1240.01
