idreceita,Mensalidades
142336,166.32
155793,204.44
155795,72.0
155796,112.0
155797,96.0
155799,279.0
169699,162.82
150191,68.0
140978,142.82
145870,482.0
147055,363.56
148893,72.0
149556,72.0
149810,97.89
148273,129.07
150285,181.34
150325,117.9
150680,181.59
150681,177.0
150765,177.0
151780,100.43
151847,177.0
151948,67.72
141128,107.18
143671,209.61
140806,195.0
146305,72.0
148521,72.0
151585,173.0
152771,199.82
147676,106.0
162417,129.0
162433,79.0
162693,317.0
167332,80.7
164474,80.65
145935,225.23
151560,199.719
169702,188.06
169703,99.0
140743,162.5
169713,162.76
149382,395.26
169722,299.81
169723,135.25
169714,158.0
169724,144.89
169725,136.32
141563,72.0
151520,195.0
169735,209.85
169736,63.92
169726,119.0
169098,179.0
155775,204.44
151896,72.0
155976,110.0
162834,110.0
141912,86.3
148607,122.379
151965,177.0
155800,203.344
155803,354.0
155804,177.0
155806,100.0
140905,427.0
140824,106.0
140671,353.62
140842,83.16
140878,187.69
140887,177.0
141032,112.5702
141050,275.0
141059,187.0
155807,203.344
166568,195.0
147994,75.05
147995,73.0
144872,75.94
144873,84.0
140788,225.23
169749,72.0
147502,91.66
169750,509.85
169751,183.79
141228,207.98
143721,73.91
142241,84.93
141791,180.89
140761,83.16
148034,134.04
147895,332.96
147691,177.0
149436,68.0
149561,230.07
149780,179.71
149851,94.95
149950,287.65
150000,381.06
150445,166.49
150450,67.72
150465,66.1
150471,144.14
150880,155.93
151800,83.16
151805,83.16
151852,177.0
151862,225.23
141174,144.0
141165,258.0
151275,195.0
149326,195.0
148174,144.0
157893,198.0
160703,225.0
161180,79.0
164154,225.0
166825,225.0
168161,225.0
168337,225.0
147305,147.05
157892,202.26
140725,162.5
143126,187.69
158960,287.0
169753,180.88
140653,204.44
169755,110.0
162218,229.9725
164633,158.0
169762,187.69
169763,176.31
146237,176.05
169739,225.0
169765,79.0
169775,225.0
169777,119.0
169780,375.39
169782,177.0
169784,79.0
169785,80.84
169788,231.3562
169789,208.8907
141631,72.0
169790,189.0
169799,277.27
157285,79.0
159231,390.63
159232,387.24
159233,376.0
155802,204.44
141319,131.22
141071,204.44
141337,177.0
141346,172.0
141355,177.0
141391,207.23
141400,207.23
141409,177.0
141428,83.16
159476,195.0
163118,106.0
168263,195.0
169138,181.34
169807,162.76
169809,205.7272
149304,209.55
149305,203.34
142661,205.83
142670,183.89
141212,207.89
142865,285.87
142647,164.0
140987,408.87
140996,150.15
140698,204.44
140716,482.32
142752,66.1
140896,225.0
140914,178.0
140752,225.23
146931,84.31
146956,432.16
146968,204.44
147001,165.84
147075,225.23
148417,153.75
149112,162.5
149457,134.0
150065,172.83
150105,83.16
150211,164.0
150235,93.0
150360,166.48
150420,187.69
150475,67.56
147964,100.0
145731,420.83
150865,107.16
150960,84.99
151825,204.44
151830,162.5
151835,334.0
151842,177.0
142806,354.0
143996,68.91
149480,68.29
169811,87.72
140770,83.16
141106,72.0
140815,110.0
141152,195.0
143060,72.0
140833,195.0
148002,83.16
148003,83.16
147311,160.0
146889,195.0
148499,198.0
151546,195.0
151868,146.95
154593,135.0
157786,99.0
159317,79.0
159266,79.0
159060,79.0
162474,79.0
162669,79.0
162938,304.0
163239,119.0
167607,129.0
168081,79.0
145222,74.09
154585,73.55
169812,160.7054
169813,129.42
169814,155.63
169815,225.23
155737,415.9217
169816,204.44
169818,82.4984
169820,182.49
169821,99.14
169822,99.6179
169823,130.1963
147104,207.98
141453,274.35
141454,314.11
141455,307.23
144865,195.0
169824,177.0
169825,129.0
163300,462.92
163301,450.0
163630,99.0
169833,94.69
142209,404.03
147431,73.0
169841,136.2605
151873,83.16
150740,72.0
169842,124.0
142945,123.0
141479,84.31
169843,60.64
169844,130.8
169845,99.0
169847,225.0
141737,73.0
169834,225.0
169855,158.57
169856,161.63
169857,80.1049
169858,158.31
151196,225.23
152535,81.19
152707,69.69
159638,79.0
166751,195.0
141487,110.35
148670,176.05
164676,159.0
169861,177.0
155687,157.0
142010,204.44
142084,177.0
142111,100.0
155813,144.0
166616,195.0
166631,135.0
168362,160.0
169863,119.0
169870,204.44
169873,164.0
158553,79.0
169875,187.6901
169874,174.7201
151470,147.36
169876,195.0
147864,334.0
163133,225.0
169877,225.0
147275,195.0
169886,158.28
151561,195.0
162538,80.7459
148661,526.6031
147397,83.16
147414,83.16
169888,160.0
169895,148.0
143960,120.8801
169902,161.475
169903,83.68
146994,187.6901
146558,181.6
146559,177.0
169910,96.0
148310,191.89
141680,131.22
142371,408.87
142407,203.344
142416,84.308
142425,203.344
142434,204.44
142443,204.44
142452,72.0
143162,390.0
146490,72.0
167318,225.0
160011,390.0
147638,144.0
142305,145.0
146648,157.0
146657,177.0
146684,176.054
146693,449.01
146729,177.0
140734,162.5
166767,450.0
169924,137.8
169923,111.19
147911,162.5
169925,172.5
141205,204.44
169927,113.12
150670,148.8136
169929,208.6468
169930,180.5966
169931,131.6602
169933,85.9102
142689,198.79
142698,318.32
142707,176.05
141853,186.68
142725,111.75
141785,83.16
142838,165.84
142743,177.0
142761,113.0
142297,145.04
142640,177.0
141905,83.16
141014,225.23
141023,83.16
143136,225.23
147508,203.34
146937,67.02
146943,176.05
146962,176.05
147088,204.44
148092,68.0
147013,76.35
148116,76.35
148127,74.01
147117,66.1
147044,177.05
147050,177.0
147062,225.23
147068,225.23
149756,286.05
149765,209.3
149896,165.06
149905,430.9
148600,203.34
150315,171.38
150576,177.05
150750,195.0
150877,249.0
150896,126.43
151815,144.98
145794,100.57
151926,67.52
141622,148.48
141623,147.18
142716,188.06
142483,72.0
141826,124.0
146873,221.76
148455,72.0
151311,72.0
151336,195.0
151571,195.0
151641,96.0
157260,79.0
158244,79.0
158181,79.0
159629,158.0
159654,79.0
162136,357.0
151361,351.0
166931,159.0
168531,158.0
169089,79.0
158972,161.4
162680,229.77
162976,231.59
150811,225.23
169936,181.43
169937,160.41
169938,76.8923
169939,148.0
143144,83.16
169946,200.77
168301,79.0
169948,79.0
169955,68.39
169956,225.51
141097,183.89
169958,149.36
169959,99.0
168445,79.0
169966,276.4595
169967,84.31
163217,79.0
169968,158.0
146035,200.655
146446,162.5
148160,225.23
169977,79.0
166716,79.0
140644,145.2097
141605,204.44
143152,91.81
169991,176.73
145876,85.52
145877,83.16
169984,79.0
169992,86.41
169993,84.32
146198,73.0
169994,124.0
170001,140.45
148040,126.852
170002,79.0
170009,144.95
170010,155.63
170011,144.95
170012,184.6262
170013,180.07
170014,114.1
170015,110.88
147293,72.0
170016,203.34
150170,83.16
167758,144.0
141382,83.16
147750,207.23
147759,177.0
147768,169.8
147777,166.48
147786,117.05
147795,113.0
147804,145.0
147813,72.0
147822,144.0
147831,145.0
148470,505.0
142102,177.0
160118,195.0
160169,72.0
155817,203.344
163440,585.0
140797,225.23
170029,129.0
170035,136.03
170037,121.72
170039,176.4724
142680,207.98
143097,179.81
140707,92.25
140680,100.0
142328,134.0
142769,96.0
146203,86.23
147383,182.64
146925,167.68
147553,203.34
147559,176.05
147342,154.82
148085,176.05
146974,319.94
146980,143.85
146193,164.0
147025,177.0
147031,177.0
147038,177.0
147223,72.0
149175,178.85
148319,132.69
148559,257.0
149181,165.15
146570,177.0
149700,102.71
149806,86.95
149900,68.8
150011,186.68
146287,164.0
150251,208.82
150341,208.76
150351,181.34
149241,187.69
150461,187.69
150511,177.0
150560,309.02
150566,145.0
150586,144.0
150815,84.95
150825,85.27
154612,203.34
152786,234.75
148169,323.29
146151,505.81
143609,569.0
79297,218.85
137459,211.5
141920,225.23
141704,72.0
146036,195.0
147407,79.0
147470,216.0
146865,72.0
149235,225.0
148460,72.0
151281,143.0
148180,72.0
148046,160.0
151411,72.0
151616,110.0
151746,106.0
154591,83.16
159994,99.0
160186,227.0
151056,83.16
160843,79.0
163664,79.0
164350,79.0
164667,79.0
165180,225.0
168290,80.64
168389,225.0
168467,129.0
168577,79.0
168832,148.0
158494,162.37
162572,80.7
145498,237.91
146778,235.84
170040,172.09
170041,204.63
170042,202.82
170043,232.23
170044,204.44
170045,158.0
142595,273.0
147139,152.7
170052,345.32
170055,74.844
170018,79.0
170059,110.0
170057,79.0
170061,133.49
170062,72.0
146225,201.73
170063,177.0
149760,172.7613
149920,191.87
149921,186.68
170066,161.2217
148906,161.63
151931,203.34
170067,198.0
170074,287.79
170075,140.93
170076,183.65
147301,145.0
170077,183.78
170078,187.69
126052,0.07
127859,0.07
127860,0.07
134809,0.07
139010,0.07
148980,0.07
148981,0.07
148982,0.07
148983,0.07
170086,0.08
170079,79.0
170093,408.87
170094,204.44
170095,172.09
170096,159.67
170098,77.31
170099,76.64
170100,87.77
170101,86.99
170102,86.3
170104,86.22
170103,85.55
170105,85.47
141954,157.0
147565,96.0
141937,155.66
147535,83.16
170106,72.0
168745,148.0
170113,100.5443
145774,155.93
170114,164.01
170115,200.77
140969,207.77
170116,237.74
148391,187.69
170117,126.3149
148505,181.34
145286,200.1285
146458,164.0
170119,382.2654
170120,105.87
163367,99.0
143036,106.0
152810,328.0
149078,241.61
149290,99.0
158015,81.1
155438,86.234
155699,86.234
148343,96.0
148366,72.0
148643,166.48
148652,72.0
148680,145.0
148689,177.0
148695,177.0
148704,100.0
148714,72.0
149203,195.0
151974,285.7
147367,141.349
163520,106.0
163580,143.0
160516,72.0
141888,74.4552
170125,178.2255
155868,204.44
168519,79.0
170127,200.69
170128,357.41
166932,159.0
151155,85.6
143045,86.06
141970,186.68
141729,187.69
142002,208.7
147547,203.34
147419,161.63
148071,89.02
148079,351.74
146522,177.0
148104,187.69
147530,109.49
147019,66.1
147661,66.1
146504,96.0
148432,84.31
148754,150.15
149086,153.75
149099,137.88
149666,112.9
149871,265.2
150025,121.03
150051,165.11
150366,205.78
148212,166.04
150795,143.0
150970,130.34
154607,186.68
152820,225.23
146517,67.02
169819,618.55
146774,195.0
147263,79.01
147280,72.0
147285,72.0
147586,72.0
147112,83.16
151191,165.17
151626,72.0
160578,79.0
160830,225.0
163828,129.0
166797,79.0
146818,148.43
146819,147.1
169626,229.0
164723,80.67
141768,325.03
162776,113.42
162777,112.4
148376,73.6128
170137,199.368
170138,110.0
170145,66.82
170146,66.23
170147,127.5816
147215,206.76
147216,201.34
170148,195.0
155831,176.05
155814,122.38
158578,227.0
170179,328.0
170180,320.62
170181,105.0
170182,138.73
153568,181.5
170197,183.89
170196,79.0
170205,158.0
170198,423.0
142820,72.0
142818,72.0
170219,150.4596
163985,195.0
163986,195.0
170220,135.0
170227,203.34
170228,110.0
170237,121.3189
170238,203.3
150656,72.0
155823,72.998
170248,84.37
170247,309.79
148057,230.4778
170239,277.0
170257,72.0
170250,110.0
170258,200.559
144383,103.59
146613,112.0
151995,177.0
168611,106.0
145747,110.88
148302,177.0
147479,207.982
155826,72.998
152004,177.0
152013,174.6575
152032,177.0
152041,96.0
152052,86.234
152071,72.0
150781,230.34
149690,134.08
149691,130.19
150666,177.0
168108,110.0
168109,110.0
170265,79.0
170272,128.38
170274,133.01
142797,141.05
151761,72.0
170276,81.29
170277,80.58
159383,182.9022
170278,119.0
170285,135.0
141845,176.03
143089,164.0
141079,186.68
142226,176.05
142051,281.89
141089,195.0
146434,341.45
147618,77.41
148122,177.0
147081,83.16
149092,354.59
149496,135.25
149801,111.84
150101,83.16
147169,166.32
150216,352.11
150225,68.0
150256,204.49
150336,110.88
150605,309.47
150675,102.69
150691,83.16
150736,269.0
150861,83.16
148098,155.89
144673,85.62
140779,110.88
142354,144.0
149187,390.0
151401,72.0
154592,144.0
160433,79.0
161036,79.0
161547,158.0
146389,225.23
163922,79.0
167293,159.0
167448,198.0
168563,179.05
168595,238.06
155971,177.0
170287,276.1047
145738,194.04
170288,160.0
145786,85.7213
148749,148.79
170292,203.3
170290,94.69
170291,150.15
170293,108.92
147227,147.3254
142472,209.5419
142979,166.6275
141817,73.5696
170294,289.5734
150645,74.07
170295,138.75
170297,113.72
170298,113.75
170299,130.24
170300,127.05
170301,127.05
170302,161.24
170305,162.5
152694,145.0
170304,324.19
170303,327.03
170309,225.0
170319,529.0
170321,113.5965
170322,79.0
170329,99.0
170334,74.84
170335,74.19
170336,187.82
170338,155.93
170339,165.17
141259,123.0
147156,207.23
155833,145.996
155834,100.0
155836,264.0
170342,159.88
155837,177.0
155838,177.0
155839,177.0
141188,100.0
168715,195.0
170344,89.91
142882,352.11
140689,187.69
141614,66.1
146987,134.0
146440,133.12
149118,72.0
149124,72.0
149261,79.01
149671,207.98
149711,179.79
149771,132.07
150195,164.0
150356,204.44
146156,408.87
150431,106.04
150506,187.69
150516,204.44
150521,66.1
148238,225.23
150965,85.31
149154,176.05
142847,84.95
143081,195.0
147306,144.0
147667,267.08
151396,124.0
151686,144.0
148547,178.0
167078,129.0
167982,79.0
145882,225.23
168807,225.0
164492,80.65
164583,161.4
143020,188.07
170347,119.0
170355,110.88
170356,94.69
170357,198.76
148857,187.69
170187,208.0
170366,79.0
170359,79.0
170370,188.64
170371,122.43
169904,492.0
158057,119.0
158061,119.0
147890,130.0
155840,391.872
155843,168.626
155844,176.054
155847,204.44
155848,150.15
155849,177.0
155852,100.0
155855,207.23
155856,157.0
155858,212.0
155859,96.0
155860,177.0
160658,195.0
163759,195.0
167018,195.0
146164,531.5
155551,85.7713
155842,168.63
149521,74.0448
155211,75.15
170385,143.91
170386,143.85
170387,224.91
141268,188.06
170388,155.6
150541,67.54
150536,177.0
148516,79.0
148517,79.0
141647,277.2
155774,138.6
155861,67.018
155864,72.998
155865,181.34
155866,83.16
155869,613.31
155870,83.16
155871,169.8
155872,414.45
155873,152.17
160775,72.0
148740,166.32
167055,195.0
167090,143.0
155875,72.998
155876,83.16
155878,187.69
155881,96.0
155882,145.0
155884,157.0
155885,145.0
155886,96.0
155887,354.0
157773,618.0
142955,281.82
167129,72.0
167210,110.0
167220,195.0
170393,141.24
170394,181.3365
142856,97.68
143113,77.41
146949,350.71
149130,84.97
147348,73.0
150061,67.02
150146,204.44
150186,164.0
150396,187.69
150601,115.44
141624,144.0
142855,98.37
151066,199.82
151426,72.0
154596,72.0
154600,72.0
160458,99.0
164214,79.0
165169,79.0
167771,225.0
168756,79.0
168948,79.0
168024,101.16
159841,81.39
150160,94.95
170396,505.8
147971,153.28
147972,148.79
170397,132.07
170399,197.3
170400,233.955
170401,189.42
168587,404.6328
167358,129.0
170402,312.16
170403,225.0
167268,158.0
164014,79.0
160504,79.0
170410,121.9
170411,554.8
170412,164.0
170413,160.31
150230,191.79
150231,191.79
170416,174.34
170417,202.0005
168170,80.89
151671,195.0
170418,151.571
170419,66.1
170420,163.78
170423,79.0
163774,79.0
170431,62.35
170432,61.83
170433,70.78
170434,70.15
170435,69.55
170436,68.92
144969,256.0
151878,256.0
161639,207.0
161169,106.0
155888,108.4335
155890,164.0
155893,177.0
155894,144.0
155895,144.0
155897,177.0
155898,72.0
155900,419.0
155901,354.59
155905,207.23
155906,87.0
155907,177.0
155908,177.0
157838,269.0
157848,216.0
157859,254.0
157880,135.0
146842,354.0
141513,144.0
142035,168.0
143073,107.42
152858,177.0
147596,157.0
148814,207.23
147523,148.18
146498,83.16
140851,74.72
152855,72.0
155686,145.33
148490,72.0
151006,127.05
151007,127.05
141930,164.0
155825,177.0
155879,359.39
167148,369.0
155909,145.0
155910,200.97
155911,117.05
155912,207.23
155914,100.0
155916,177.0
142067,207.23
163909,195.0
163947,173.0
163963,195.0
167344,173.0
148110,84.97
147163,180.84
149105,106.22
148851,83.16
149401,82.0
146220,207.98
149716,100.43
149720,73.54
149821,176.05
149861,176.05
149971,203.34
150036,101.32
150081,204.44
150091,240.0
150126,181.34
150181,68.0
150276,204.44
150311,83.16
150441,204.44
150486,180.79
150580,182.04
150686,100.0
150906,225.23
148478,127.05
150921,199.82
150976,266.81
142987,525.87
152733,103.1
141284,276.05
141244,83.16
151166,166.32
151236,72.0
151251,390.0
151706,144.0
151721,256.0
154599,124.0
154598,303.0
160675,277.0
163863,99.0
166977,159.0
167010,79.0
167103,159.0
167179,148.0
167199,79.0
163497,131.81
163107,80.72
168777,79.0
170443,68.0
146674,181.6836
164537,162.16
146675,180.0463
169288,225.0
170445,155.61
157905,79.0
163619,80.72
170457,175.78
159810,351.91
170458,81.94
170459,119.0
170461,159.0
151116,199.82
151101,225.23
151096,225.23
151111,143.22
151106,184.8
151091,225.23
166890,202.44
170464,195.0
149956,171.579
170466,543.2
146480,132.912
141695,113.06
141809,72.0
164191,195.0
155896,177.0
167439,330.0
147626,207.23
147442,198.7875
155917,431.574
155918,204.44
155919,177.0
155920,207.23
155921,207.23
155923,195.0
141304,225.23
164340,79.0
150496,90.89
151186,225.23
147240,88.9117
142504,201.34
149676,80.82
149926,373.38
149941,77.41
150266,72.0
150271,83.16
150291,204.44
150556,132.71
150640,177.96
150661,217.0
150755,282.17
151820,73.74
152829,67.52
142614,225.23
141714,173.0
146103,72.0
151081,165.17
151201,450.45
151301,72.0
146779,230.0
148269,199.01
161473,79.0
141880,99.0
164127,79.0
167488,159.0
169155,79.0
163427,81.46
168555,80.72
148142,194.9995
146430,187.69
170481,126.5
161047,178.0
170482,77.99
150406,204.44
170483,174.72
170484,58.22
170486,210.393
170488,302.0
169114,225.0
170495,192.38
170496,190.71
151461,143.0
150981,83.16
160345,74.4569
160346,73.7222
150671,145.0
170506,72.0
141753,193.9776
155992,84.31
142623,85.5
142575,246.76
168728,278.0
161134,195.0
167497,72.0
141862,177.0
147490,157.0
164192,195.0
164234,216.0
155924,203.344
155925,243.8247
155926,155.6575
155927,164.0
155928,189.42
155929,204.44
155930,100.49
155932,187.69
155934,123.0
155935,101.88
155936,112.43
158036,195.0
155830,207.8338
148290,76.35
170525,92.57
149935,406.69
142177,101.8
147858,204.49
149881,164.0
149901,77.43
149981,183.26
150141,192.04
150281,204.44
149193,364.98
158569,79.0
161351,79.0
169106,79.0
169309,79.0
149344,84.95
148880,80.7
168626,80.72
158331,81.88
158332,81.17
142995,186.68
170537,189.42
170540,72.0
170541,103.7196
170526,179.0
142320,77.41
164087,79.0
147604,177.0
149352,406.688
146360,245.81
155940,84.308
155945,144.0
155946,72.0
155948,157.0
164245,72.0
