iddespesa,medicos
81436,1270.0
81447,1270.0
81041,882.0
81044,1130.0
81047,1129.98
81048,1129.99
81050,1390.0
81051,860.0
81130,1130.0
81131,1130.0
81132,1130.0
81133,850.0
81134,950.0
81135,1080.0
81136,1130.0
81137,370.0
81138,1270.0
81139,960.0
81140,700.0
81141,1000.0
81142,1190.0
81211,1270.0
81212,1130.0
81213,1130.0
81214,1270.0
81215,1350.0
81216,1130.0
81217,1130.0
81218,1130.0
81219,1270.0
81266,740.0
81267,1129.99
81268,1130.0
81269,1130.0
81270,1323.01
81271,1130.0
81272,1130.0
81273,1270.0
81274,1170.0
81275,1170.0
81276,1380.0
81277,1170.0
81283,700.0
81285,860.0
81286,860.0
81287,1190.0
81290,1000.0
81309,960.0
81310,640.0
81311,1129.99
81312,1130.0
81313,860.0
81314,1270.0
81315,370.0
81316,1130.0
81317,1560.0
81319,1380.0
81320,300.0
81327,1130.0
81333,950.0
81404,560.0
81405,560.0
81412,1130.0
81413,850.0
81414,1130.0
81415,1350.0
81430,720.01
81431,1130.0
81432,1270.0
81433,1130.0
81434,1130.0
81435,1130.0
81437,1130.0
81438,1130.0
81439,1130.0
81440,1270.0
81441,720.01
81442,1170.0
81443,1380.0
81445,1430.0
81446,1170.0
81448,1170.0
81449,1170.0
81451,130.0
81468,1323.01
81470,1390.0
81478,1190.0
81479,700.0
81489,1000.0
81490,860.0
81501,740.0
81502,1270.0
81503,1130.0
81504,1129.99
81505,1130.0
81506,1130.0
81507,1130.0
81508,640.0
81509,860.0
81510,960.0
81511,1130.0
81512,370.0
81513,1130.0
81514,1270.0
81584,1080.0
81585,950.0
81586,1130.0
81588,850.0
81589,1350.0
81590,1130.0
81591,1130.0
81659,720.01
81663,1130.0
81664,1130.0
81666,1130.0
81667,1270.0
81668,1270.0
81669,1130.0
81670,1130.0
81671,1270.0
81673,1129.99
81675,1430.0
81676,1380.0
81677,1170.0
81678,1170.0
81680,1130.0
81681,1380.0
81682,1170.0
81683,1170.0
81684,1270.0
81685,1130.0
81686,1129.99
81687,1130.0
81688,1130.0
81689,960.0
81690,640.0
81691,1129.99
81692,1130.0
81693,1130.0
81694,860.0
81695,1270.0
81696,1130.0
81697,1129.99
81700,1350.0
81701,1560.0
81703,1130.0
81704,950.0
81705,1130.0
81710,1270.0
81716,1130.0
81717,1130.0
81718,1270.0
81719,1130.0
81738,560.0
81811,1270.0
81812,1130.0
81814,1130.0
81828,1170.0
81829,1170.0
81830,1380.0
81832,1430.0
81833,1170.0
81834,1380.0
81849,1380.0
81850,1130.0
81851,1130.0
81852,1170.0
81853,1130.0
81854,1130.0
81855,1130.0
81857,1270.0
81858,1380.0
81859,1130.0
81860,1130.0
81862,720.01
81900,1323.02
81955,1130.0
81956,1129.99
81957,1130.0
81958,1130.0
81959,740.0
81960,1270.0
81961,1170.0
81985,700.0
81991,960.0
81992,1270.0
81993,860.0
81994,640.0
81995,1130.0
81998,1130.0
81999,1129.99
82011,1000.0
