iddespesa,medicos
803736,625.0
804013,1320.0
804083,1120.0
804084,350.0
804086,1130.0
804087,660.0
804090,1350.0
804091,1130.0
804100,1685.0
804101,1230.0
804102,1430.0
804103,325.0
804106,738.0
804107,1130.0
804108,1225.0
804109,1125.0
804110,1060.0
804111,700.0
804112,1130.0
804116,1000.0
804118,1130.0
804166,1100.0
804167,642.0
804168,800.0
804169,1190.0
804170,1470.0
804171,1287.0
804172,1353.0
804173,1100.0
804174,1870.0
804177,1130.0
804178,1130.0
804180,1130.0
804260,1230.0
804261,1100.0
804262,816.0
804263,1430.0
804264,1070.0
804265,2260.0
804266,1483.0
804267,710.0
804268,1685.0
804269,1130.0
804270,780.0
804271,1430.0
804274,1200.0
804276,1230.0
804370,680.0
804371,350.0
804372,642.0
804373,1764.0
804374,1340.0
804375,1130.0
804376,1353.0
804377,625.0
804378,1130.0
804380,805.0
804381,1170.0
804384,1020.0
804385,1320.0
804386,1130.0
804388,900.0
804486,1350.0
804487,1130.0
804488,842.0
804489,1430.0
804490,1190.0
804491,1500.0
804492,700.0
804493,1372.0
804494,1140.0
804497,1130.0
804499,770.0
804500,940.8
804502,1130.0
804592,1390.0
804593,642.0
804594,1200.0
804595,880.0
804596,1560.0
804598,1130.0
804600,1130.0
804601,1170.0
804603,1560.0
804604,1130.0
804664,720.0
804665,1060.0
804666,1070.0
804668,780.0
804669,1130.0
804672,1350.0
804673,1130.0
804725,1685.0
804726,1230.0
804727,1430.0
804728,325.0
804729,642.0
804731,738.0
804733,1225.0
804734,1125.0
804735,1060.0
804736,1130.0
804740,1000.0
804742,1130.0
804935,642.0
804936,800.0
804937,1470.0
804938,1287.0
804939,1353.0
804940,1100.0
804941,1870.0
804944,1130.0
804945,1130.0
804947,1130.0
804948,1020.0
805132,1230.0
805133,1100.0
805134,816.0
805135,1430.0
805136,1070.0
805137,1483.0
805138,710.0
805139,1685.0
805140,1430.0
805141,770.0
805144,1200.0
805146,1130.0
805147,1130.0
805148,1230.0
805149,1130.0
805233,1130.0
805234,1130.0
805235,805.0
805236,1320.0
805239,1130.0
805240,1230.0
805253,1350.0
805254,1130.0
805255,842.0
805256,1430.0
805257,1190.0
805258,1500.0
805259,1130.0
805260,1180.0
805261,1372.0
805262,1140.0
805265,1130.0
805267,770.0
805268,625.0
805450,1080.0
805451,926.7
805452,642.0
805453,1200.0
805454,880.0
805455,1130.0
805456,1320.0
805458,1130.0
805460,565.0
805462,600.0
805484,700.01
805485,861.0
805499,1120.0
805500,350.0
805501,720.0
805502,1070.0
805503,660.0
805506,1130.0
805507,1350.0
805508,1130.0
805509,1230.0
805513,1685.0
805514,1230.0
805515,1430.0
805516,325.0
805517,642.0
805519,738.0
805520,1130.0
805523,1125.0
805524,1060.0
805525,700.0
805526,1130.0
805530,1000.0
805659,861.0
805719,1100.0
805720,1560.0
805721,642.0
805722,800.0
805723,1190.0
805724,1573.0
805725,1470.0
805726,1287.0
805727,1353.0
805728,1100.0
805729,1870.0
805732,1130.0
805733,1130.0
805735,1130.0
805847,1230.0
805848,1100.0
805849,816.0
805850,1430.0
805851,2260.0
805852,1483.0
805853,710.0
805855,1685.0
805856,1130.0
805857,780.0
805858,1430.0
805861,1200.0
805929,350.0
805930,642.0
805931,1764.0
805932,1275.0
805933,1130.0
805934,1353.0
805935,625.0
805936,1130.0
805937,1130.0
805938,805.0
805941,1320.0
805942,1130.0
805944,900.0
805947,1100.0
806021,1350.0
806022,1130.0
806023,842.0
806024,1430.0
806025,1190.0
806026,1430.0
806027,1500.0
806028,1130.0
806029,700.0
806030,1180.0
806031,1140.0
806034,940.8
806035,1130.0
806037,770.0
806038,1210.0
806117,1080.0
806118,642.0
806119,1200.0
806120,1130.0
806121,1320.0
806123,1130.0
806125,1130.0
806126,1170.0
806145,720.0
806147,1070.0
806148,1130.0
806149,660.0
806152,1130.0
806153,1350.0
806159,1685.0
806160,1230.0
806161,1430.0
806162,642.0
806164,1130.0
806165,1225.0
806166,1125.0
806167,1060.0
806168,1130.0
806173,1287.0
806282,1100.0
806283,642.0
806284,800.0
806285,1573.0
806286,1470.0
806287,1287.0
806288,1353.0
806289,1100.0
806290,1870.0
806293,1130.0
806294,1130.0
806299,1130.0
806359,1230.0
806360,1100.0
806361,816.0
806362,1430.0
806363,1070.0
806364,2260.0
806365,1483.0
806366,710.0
806367,1685.0
806368,1130.0
806369,1430.0
806370,770.0
806373,1200.0
806375,1100.0
806438,680.0
806439,350.0
806440,642.0
806441,1764.0
806442,1275.0
806443,1130.0
806444,1353.0
806445,625.0
806446,1130.0
806447,1130.0
806448,805.0
806451,1020.0
806452,1320.0
806453,1130.0
806455,900.0
806456,1000.0
806457,1100.0
806506,615.0
806507,700.01
806516,1350.0
806517,1130.0
806518,842.0
806519,1430.0
806520,1190.0
806521,1430.0
806522,1500.0
806523,1130.0
806524,700.0
806525,1180.0
806526,1372.0
806527,1140.0
806530,1130.0
806532,770.0
806607,1080.0
806608,1390.0
806609,642.0
806610,1200.0
806611,1560.0
806612,1130.0
806616,1130.0
806617,1170.0
806618,900.0
806634,1120.0
806635,350.0
806636,720.0
806638,780.0
806639,1130.0
806642,1350.0
806643,1130.0
806644,1230.0
806649,1685.0
806650,1230.0
806651,1430.0
806655,738.0
806657,1225.0
806658,1430.0
806659,1125.0
806660,700.0
806661,1130.0
806665,1000.0
806674,770.0
806766,1190.0
806767,1230.0
806808,1560.0
806809,642.0
806810,800.0
806811,1190.0
806812,1573.0
806813,1470.0
806814,1353.0
806815,1100.0
806816,1870.0
806820,1130.0
806822,1130.0
806824,1020.0
806850,780.0
806851,1230.0
806852,780.0
806853,642.0
806893,1300.0
806894,780.0
806900,1100.0
806911,1230.0
806935,780.0
806950,642.0
806981,615.0
806992,1100.0
