iddespesa,medicos
4825,500.0
4826,570.0
4834,1070.0
4835,500.0
4836,1390.0
4837,525.0
4851,606.0
4852,470.0
4858,420.0
4859,880.0
4869,570.0
4875,1060.0
4876,1100.0
4887,1070.0
4888,500.0
4889,1390.0
4902,470.0
4905,525.0
4919,1060.0
4922,1070.0
4923,500.0
4924,1390.0
4925,525.0
4930,470.0
4945,420.0
4946,880.0
4955,500.0
4956,570.0
4960,1060.0
4974,470.0
4985,500.0
4986,570.0
5024,1100.0
