iddespesa,medicos
43565,1062.0
43566,590.0
43567,1290.0
43568,1460.0
43570,590.0
43571,545.0
43585,1570.0
43591,1290.0
43592,1290.0
43593,530.0
43594,710.0
43596,1570.0
43600,600.0
43615,480.0
43626,840.0
43627,1290.0
43628,1375.0
43629,480.0
43644,654.0
43645,1290.0
43653,1518.0
43694,840.0
43697,860.0
43698,1290.0
43699,1008.0
43700,830.0
43713,1290.0
43739,1062.0
43740,1290.0
43746,1460.0
43757,545.0
43758,590.0
43761,710.0
43762,710.0
43763,590.0
43771,650.0
43791,710.0
43792,1290.0
43794,1290.0
43759,1570.0
43795,530.0
43799,600.0
43813,1375.0
43824,1290.0
43822,480.0
43850,480.0
43851,840.0
43899,750.0
43902,1290.0
43903,654.0
43904,1290.0
43905,860.0
43906,830.0
43909,1290.0
43918,650.0
43925,1062.0
43926,1290.0
43927,1460.0
43932,545.0
43933,590.0
43941,590.0
43942,710.0
43952,1290.0
43953,530.0
43954,710.0
43956,1290.0
43957,600.0
43965,1570.0
43973,1375.0
43974,1290.0
43991,480.0
43992,1290.0
44010,830.0
44011,860.0
44012,1290.0
44013,830.0
44067,710.0
44068,545.0
44069,1062.0
44071,1290.0
44073,1290.0
44074,590.0
44075,1460.0
44076,1570.0
44077,590.0
44080,910.0
44081,910.0
44082,910.0
44083,910.0
44084,1375.0
44085,30.0
44089,1290.0
44095,480.0
44482,1290.0
44514,654.0
44515,1290.0
44516,860.0
44517,830.0
44523,1570.0
44528,1290.0
44529,1250.0
44538,750.0
44544,960.0
44558,650.0
44565,1062.0
44566,1460.0
44570,1290.0
44571,590.0
44572,545.0
44574,1570.0
44575,1008.0
44600,590.0
44614,530.0
44616,1570.0
44617,710.0
44618,1290.0
44620,1290.0
44626,710.0
44639,600.0
