iddespesa,medicos
66002,1340.0
66265,1500.0
66266,370.0
66440,1130.0
66442,1080.0
66443,1130.0
66444,2260.0
66449,700.0
66450,1000.0
66451,950.0
66452,1270.0
66675,1270.0
66677,1130.0
66682,1130.0
66684,1470.0
66685,1340.0
66687,1130.0
66688,1040.0
66689,1200.0
66690,720.0
66711,1170.0
66714,1170.0
66715,1380.0
66721,1380.0
66722,1170.0
66723,1170.0
66728,560.0
66729,1130.0
66736,1270.0
66738,740.0
66739,2260.0
66740,1130.0
66741,1500.0
66772,960.0
66774,640.0
66776,1390.0
66777,1130.0
66779,370.0
66784,860.0
66785,1130.0
66787,1270.0
66789,960.0
66790,1129.99
66814,1350.0
66817,860.0
66818,1130.0
66823,1470.0
66824,1130.0
66825,850.0
66827,1130.0
66828,1040.0
66829,1190.0
66843,1130.0
66845,1080.0
66846,1130.0
66852,700.0
66853,1000.0
66854,950.0
66855,1270.0
66856,780.0
66858,1130.0
66885,1270.0
66887,1130.0
66892,1130.0
66894,1470.0
66895,1340.0
66897,1130.0
66898,1040.0
66899,1200.0
66900,720.0
66924,1169.99
66926,1380.0
66927,1170.0
66938,1170.0
66941,1170.0
66948,560.0
66949,1130.0
66956,1270.0
66958,740.0
66959,1129.99
66960,1130.0
66961,1130.0
66962,1500.0
66980,960.0
66982,640.0
66984,1130.0
66986,370.0
66991,860.0
66992,1130.0
66994,1270.0
66995,960.0
66996,1130.0
67031,1350.0
67034,1560.0
67036,860.0
67041,1470.0
67042,1130.0
67043,850.0
67045,1130.0
67046,1040.0
67047,1190.0
67064,1130.0
67066,540.0
67067,1130.0
67068,1129.99
67072,700.0
67073,1000.0
67074,1270.0
67075,780.0
67076,1130.0
67097,1270.0
67099,1130.0
67103,1130.0
67105,1470.0
67108,1130.0
67109,1040.0
67134,1170.0
67137,1170.0
67138,1380.0
67145,1380.0
67146,1170.0
67151,560.0
67152,1130.0
67159,1270.0
67161,1130.0
67162,1130.0
67164,1500.0
67177,960.0
67179,640.0
67181,1390.0
67182,1130.0
67184,370.0
67189,860.0
67190,1130.0
67192,1270.0
67193,1130.0
67194,960.0
67215,1350.0
67218,860.0
67219,1130.0
67224,1470.0
67225,1130.0
67228,1000.0
67229,1130.0
67231,1190.0
67243,1130.0
67245,1080.0
67246,1130.0
67247,1130.0
67252,950.0
67253,1270.0
67254,1130.0
67277,1270.0
67279,1130.0
67284,1130.0
67286,1470.0
67287,1340.0
67289,1130.0
67290,1040.0
67291,720.01
67311,1170.0
67314,1170.0
67315,1380.0
67316,850.0
67325,1380.0
67326,1170.0
67327,1170.0
67331,560.0
67332,1130.0
67339,1270.0
67341,1130.0
67342,1130.0
67344,1500.0
67345,1130.0
67446,960.0
67452,370.0
67456,860.0
67457,1130.0
67459,1270.0
67461,960.0
67468,1130.0
67471,1130.0
67475,1170.01
67477,1130.0
67532,1350.0
67535,1560.0
67538,1130.0
67542,1470.0
67543,1130.0
67544,850.0
67546,1000.0
67547,1130.0
67548,1040.0
67549,1190.0
67700,1130.0
67702,1080.0
67703,1130.0
67704,1129.99
67708,700.0
67709,950.0
67710,1270.0
67711,780.0
67712,1130.0
67728,1130.0
67730,1130.0
67736,1170.0
