idreceita,Mensalidades
319109,42.9
321861,65.0
304523,65.35
305574,68.0
305595,68.0
305656,68.0
287734,70.14
305633,71.54
305646,71.54
301984,72.0
305355,72.0
305387,72.0
305441,72.0
305588,72.0
305673,72.0
305675,72.0
305693,72.0
308932,72.0
309238,72.0
319319,72.0
319940,72.0
322326,72.0
322865,72.0
323166,72.0
302832,73.09
304391,73.58
300979,73.7648
300919,73.83
302652,75.74
302793,75.74
302818,75.74
302846,75.74
302894,75.74
303018,75.74
303077,75.74
303126,75.74
302763,76.35
302835,76.35
304107,76.35
304244,76.35
305428,76.35
302602,77.31
302616,77.41
302644,77.41
302803,77.41
304179,77.41
302546,77.89
303884,77.89
301133,77.93
302869,78.01
301616,78.52
303992,78.54
305544,78.54
301831,78.59
294067,79.0
301375,79.0
301622,79.0
302850,79.0
303888,79.0
303897,79.0
303948,79.0
303959,79.0
304001,79.0
304008,79.0
304019,79.0
304032,79.0
304034,79.0
304045,79.0
304052,79.0
304057,79.0
304060,79.0
304061,79.0
304063,79.0
304101,79.0
304116,79.0
304127,79.0
304132,79.0
304141,79.0
304145,79.0
304146,79.0
304163,79.0
304169,79.0
304185,79.0
304200,79.0
304211,79.0
304213,79.0
304221,79.0
304232,79.0
304234,79.0
304254,79.0
304309,79.0
304310,79.0
304323,79.0
304324,79.0
304333,79.0
304336,79.0
304356,79.0
304424,79.0
304439,79.0
304442,79.0
304466,79.0
304478,79.0
304480,79.0
304488,79.0
304525,79.0
304565,79.0
304693,79.0
304703,79.0
304890,79.0
305009,79.0
305210,79.0
305420,79.0
305631,79.0
305867,79.0
306155,79.0
306671,79.0
307403,79.0
307520,79.0
307550,79.0
308359,79.0
308915,79.0
309034,79.0
309108,79.0
309239,79.0
314804,79.0
316799,79.0
317088,79.0
317152,79.0
317170,79.0
317401,79.0
317500,79.0
317518,79.0
317745,79.0
318742,79.0
318743,79.0
319251,79.0
319642,79.0
319695,79.0
319905,79.0
320096,79.0
320097,79.0
320371,79.0
320657,79.0
320721,79.0
320800,79.0
320831,79.0
321072,79.0
321258,79.0
321480,79.0
321624,79.0
321674,79.0
321884,79.0
321916,79.0
322024,79.0
322057,79.0
322080,79.0
322110,79.0
322230,79.0
322608,79.0
322678,79.0
322695,79.0
322721,79.0
322755,79.0
323011,79.0
323136,79.0
323484,79.0
323485,79.0
323486,79.0
323628,79.0
324207,79.0
324425,79.0
324623,79.0
324662,79.0
324677,79.0
325023,79.0
325469,79.0
325528,79.0
325951,79.0
326400,79.0
326852,79.0
326983,79.0
302562,79.03
302561,79.05
302708,79.07
300815,79.41
301865,79.43
302921,79.57
303090,80.6
304527,80.6
307294,80.6
315242,80.6
318995,80.6
320247,80.6
320277,80.6
321588,80.6
301877,80.62
302820,80.62
303971,80.62
321611,80.62
322369,80.62
322849,80.62
302605,80.64
303934,80.64
301813,80.66
302952,80.66
303851,80.66
304128,80.66
304490,80.66
307519,80.66
309229,80.66
318006,80.66
321107,80.66
321226,80.66
