iddespesa,medicos
34660,1290.0
34666,1290.0
34669,830.0
34671,650.0
34675,1460.0
34692,950.0
34694,590.0
34696,590.0
34699,1062.0
34702,545.0
34703,1290.0
34709,1290.0
34732,1720.0
34733,530.0
34735,1290.0
34737,710.0
34741,1570.0
34742,1290.0
34746,600.0
34752,1412.0
34763,480.0
34765,1250.0
34767,1500.0
34768,1290.0
34770,910.0
34832,1290.0
34835,880.0
34843,830.0
34847,650.0
34851,1460.0
34854,1290.0
34856,710.0
34870,950.0
34872,590.0
34874,590.0
34877,1062.0
34880,545.0
34881,1290.0
34905,1720.0
34906,530.0
34908,1290.0
34909,710.0
34913,1290.0
34917,600.0
34931,480.0
34935,1500.0
34936,1290.0
34938,910.0
34939,1008.0
34949,1290.0
34965,1290.0
34968,830.0
34976,650.0
34980,1460.0
34983,1290.0
35006,950.0
35008,590.0
35010,590.0
35013,1062.0
35016,545.0
35017,1290.0
35029,70.0
35033,1720.0
35034,530.0
35036,1290.0
35041,1570.0
35042,1290.0
35046,600.0
35060,480.0
35062,1250.0
35064,1500.0
35065,1290.0
35081,1290.0
35095,1290.0
35098,830.0
35101,650.0
35103,1460.0
35106,1290.0
35135,1290.0
35138,1720.0
35139,530.0
35141,1290.0
35145,1290.0
35149,600.0
35151,900.0
35168,480.0
35170,1250.0
35172,1500.0
35173,1290.0
35175,910.0
35176,1008.0
35178,710.0
35226,1290.0
35231,830.0
35253,650.0
35257,1460.0
35260,1290.0
35278,1290.0
35286,950.0
35288,590.0
35289,590.0
35291,1062.0
35294,545.0
35295,1290.0
