iddespesa,medicos
33398,1160.0
33399,450.0
33400,815.0
33402,830.0
33403,690.0
33412,913.0
33413,1355.0
33414,1422.0
33416,1170.0
33435,1350.0
33436,625.0
33437,1350.0
33439,1040.0
33441,1170.0
33442,920.0
33458,810.0
33459,813.0
33460,492.0
33461,1170.0
33464,560.0
33477,1160.0
33478,815.0
33480,830.0
33481,690.0
33518,913.0
33519,1355.0
33520,1422.0
33522,1350.0
33532,1350.0
33533,625.0
33534,1350.0
33536,1040.0
33538,1170.0
33539,920.0
33553,810.0
33554,813.0
33555,492.0
33557,550.0
33559,560.0
33564,1000.0
33565,1123.0
33575,1160.0
33576,815.0
33578,830.0
33579,690.0
33586,913.0
33587,1355.0
33588,1422.0
33592,810.0
33595,1350.0
33596,625.0
33597,1350.0
33599,1040.0
33601,920.0
33607,810.0
33608,813.0
33609,492.0
33610,1170.0
33613,550.0
33615,560.0
33620,1000.0
33621,515.0
33622,1123.0
33626,1160.0
33627,450.0
33628,815.0
33630,830.0
33631,690.0
33635,913.0
33636,1355.0
33637,1422.0
33639,1170.0
33641,1350.0
33642,1000.0
33648,810.0
33649,1350.0
33650,625.0
33651,1350.0
33655,920.0
33709,606.0
33713,810.0
33714,813.0
33715,492.0
33716,1170.0
33719,560.0
33725,1000.0
33726,1123.0
33736,1160.0
33737,815.0
33739,830.0
33762,913.0
33763,1355.0
33764,1422.0
33766,1170.0
33768,1000.0
